page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Jones,Antioch,207,
2,Mitch Young,Governor,,R,Jones,Antioch,18,
2,Phil Bryant,Governor,,R,Jones,Big Creek,262,
2,Mitch Young,Governor,,R,Jones,Big Creek,21,
2,Phil Bryant,Governor,,R,Jones,Blackwell,184,
2,Mitch Young,Governor,,R,Jones,Blackwell,21,
2,Phil Bryant,Governor,,R,Jones,Calhoun,826,
2,Mitch Young,Governor,,R,Jones,Calhoun,85,
2,Phil Bryant,Governor,,R,Jones,Centerville,93,
2,Mitch Young,Governor,,R,Jones,Centerville,16,
2,Phil Bryant,Governor,,R,Jones,Currie,13,
2,Mitch Young,Governor,,R,Jones,Currie,1,
2,Phil Bryant,Governor,,R,Jones,Erata,101,
2,Mitch Young,Governor,,R,Jones,Erata,9,
2,Phil Bryant,Governor,,R,Jones,First Assembly of God,187,
2,Mitch Young,Governor,,R,Jones,First Assembly of God,23,
2,Phil Bryant,Governor,,R,Jones,George Harrison,536,
2,Mitch Young,Governor,,R,Jones,George Harrison,98,
2,Phil Bryant,Governor,,R,Jones,Gitano,113,
2,Mitch Young,Governor,,R,Jones,Gitano,9,
2,Phil Bryant,Governor,,R,Jones,Glade,493,
2,Mitch Young,Governor,,R,Jones,Glade,55,
3,Phil Bryant,Governor,,R,Jones,Hebron,146,
3,Mitch Young,Governor,,R,Jones,Hebron,10,
3,Phil Bryant,Governor,,R,Jones,Johnson,245,
3,Mitch Young,Governor,,R,Jones,Johnson,29,
3,Phil Bryant,Governor,,R,Jones,L T Ellis Center,10,
3,Mitch Young,Governor,,R,Jones,L T Ellis Center,1,
3,Phil Bryant,Governor,,R,Jones,Landrum,196,
3,Mitch Young,Governor,,R,Jones,Landrum,8,
3,Phil Bryant,Governor,,R,Jones,Magnolia Center,167,
3,Mitch Young,Governor,,R,Jones,Magnolia Center,14,
3,Phil Bryant,Governor,,R,Jones,Matthews,255,
3,Mitch Young,Governor,,R,Jones,Matthews,23,
3,Phil Bryant,Governor,,R,Jones,Moselle,309,
3,Mitch Young,Governor,,R,Jones,Moselle,38,
3,Phil Bryant,Governor,,R,Jones,Myrick,625,
3,Mitch Young,Governor,,R,Jones,Myrick,49,
3,Phil Bryant,Governor,,R,Jones,North Laurel,843,
3,Mitch Young,Governor,,R,Jones,North Laurel,77,
3,Phil Bryant,Governor,,R,Jones,Oak Park School,1,
3,Mitch Young,Governor,,R,Jones,Oak Park School,1,
3,Phil Bryant,Governor,,R,Jones,Ovett,319,
3,Mitch Young,Governor,,R,Jones,Ovett,25,
4,Phil Bryant,Governor,,R,Jones,Parkview Baptist Church,300,
4,Mitch Young,Governor,,R,Jones,Parkview Baptist Church,32,
4,Phil Bryant,Governor,,R,Jones,Pine Grove,358,
4,Mitch Young,Governor,,R,Jones,Pine Grove,39,
4,Phil Bryant,Governor,,R,Jones,Pleasant Ridge,335,
4,Mitch Young,Governor,,R,Jones,Pleasant Ridge,21,
4,Phil Bryant,Governor,,R,Jones,Powers,456,
4,Mitch Young,Governor,,R,Jones,Powers,38,
4,Phil Bryant,Governor,,R,Jones,Rainey,481,
4,Mitch Young,Governor,,R,Jones,Rainey,39,
4,Phil Bryant,Governor,,R,Jones,Rustin,303,
4,Mitch Young,Governor,,R,Jones,Rustin,23,
4,Phil Bryant,Governor,,R,Jones,Sand Hill,381,
4,Mitch Young,Governor,,R,Jones,Sand Hill,52,
4,Phil Bryant,Governor,,R,Jones,Sandersville,339,
4,Mitch Young,Governor,,R,Jones,Sandersville,28,
4,Phil Bryant,Governor,,R,Jones,Shady Grove,904,
4,Mitch Young,Governor,,R,Jones,Shady Grove,72,
4,Phil Bryant,Governor,,R,Jones,Sharon,576,
4,Mitch Young,Governor,,R,Jones,Sharon,39,
4,Phil Bryant,Governor,,R,Jones,Shelton,180,
4,Mitch Young,Governor,,R,Jones,Shelton,8,
5,Phil Bryant,Governor,,R,Jones,Soso,316,
5,Mitch Young,Governor,,R,Jones,Soso,38,
5,Phil Bryant,Governor,,R,Jones,Springhill/Mauldin,577,
5,Mitch Young,Governor,,R,Jones,Springhill/Mauldin,55,
5,Phil Bryant,Governor,,R,Jones,Tuckers,427,
5,Mitch Young,Governor,,R,Jones,Tuckers,26,
5,Phil Bryant,Governor,,R,Jones,Union,313,
5,Mitch Young,Governor,,R,Jones,Union,21,
5,Phil Bryant,Governor,,R,Jones,TOTAL,12377,
5,Mitch Young,Governor,,R,Jones,TOTAL,1162,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Antioch,34,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Antioch,191,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Big Creek,50,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Big Creek,233,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Blackwell,62,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Blackwell,142,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Calhoun,182,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Calhoun,718,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Centerville,28,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Centerville,79,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Currie,2,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Currie,11,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Erata,17,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Erata,93,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,First Assembly of God,44,
2,Tate Reeves,Lieutenant Governor,,R,Jones,First Assembly of God,164,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,George Harrison,164,
2,Tate Reeves,Lieutenant Governor,,R,Jones,George Harrison,464,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Gitano,18,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Gitano,103,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Glade,82,
2,Tate Reeves,Lieutenant Governor,,R,Jones,Glade,463,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Hebron,24,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Hebron,130,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Johnson,59,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Johnson,213,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,L T Ellis Center,2,
3,Tate Reeves,Lieutenant Governor,,R,Jones,L T Ellis Center,9,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Landrum,50,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Landrum,152,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Magnolia Center,35,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Magnolia Center,146,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Matthews,51,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Matthews,224,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Moselle,80,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Moselle,258,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Myrick,118,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Myrick,552,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,North Laurel,208,
3,Tate Reeves,Lieutenant Governor,,R,Jones,North Laurel,696,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Oak Park School,1,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Oak Park School,1,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Ovett,63,
3,Tate Reeves,Lieutenant Governor,,R,Jones,Ovett,276,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Parkview Baptist Church,300,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Parkview Baptist Church,32,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Pine Grove,358,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Pine Grove,39,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Pleasant Ridge,335,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Pleasant Ridge,21,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Powers,456,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Powers,38,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Rainey,481,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Rainey,39,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Rustin,303,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Rustin,23,
4,Alisha Nelson McElhenney,Lieutenant Governor,,R,Jones,Sand Hill,381,
4,Tate Reeves,Lieutenant Governor,,R,Jones,Sand Hill,52,
