page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Lafayette,Abbeville,106,
2,Mitch Young,Governor,,R,Lafayette,Abbeville,6,
2,Phil Bryant,Governor,,R,Lafayette,Airport Grocery,64,
2,Mitch Young,Governor,,R,Lafayette,Airport Grocery,3,
2,Phil Bryant,Governor,,R,Lafayette,Anchor - Taylor 4,21,
2,Mitch Young,Governor,,R,Lafayette,Anchor - Taylor 4,1,
2,Phil Bryant,Governor,,R,Lafayette,Burgess,33,
2,Mitch Young,Governor,,R,Lafayette,Burgess,2,
2,Phil Bryant,Governor,,R,Lafayette,College Hill,310,
2,Mitch Young,Governor,,R,Lafayette,College Hill,36,
2,Phil Bryant,Governor,,R,Lafayette,Denmark - Laf Springs - Pine Bluff,36,
2,Mitch Young,Governor,,R,Lafayette,Denmark - Laf Springs - Pine Bluff,2,
2,Phil Bryant,Governor,,R,Lafayette,Harmontown,48,
2,Mitch Young,Governor,,R,Lafayette,Harmontown,7,
2,Phil Bryant,Governor,,R,Lafayette,Oxford 1,202,
2,Mitch Young,Governor,,R,Lafayette,Oxford 1,21,
2,Phil Bryant,Governor,,R,Lafayette,Oxford 2,304,
2,Mitch Young,Governor,,R,Lafayette,Oxford 2,34,
2,Phil Bryant,Governor,,R,Lafayette,Oxford 3,222,
2,Mitch Young,Governor,,R,Lafayette,Oxford 3,17,
2,Phil Bryant,Governor,,R,Lafayette,Oxford 4,276,
2,Mitch Young,Governor,,R,Lafayette,Oxford 4,20,
3,Phil Bryant,Governor,,R,Lafayette,Oxford 5,102,
3,Mitch Young,Governor,,R,Lafayette,Oxford 5,11,
3,Phil Bryant,Governor,,R,Lafayette,Paris,40,
3,Mitch Young,Governor,,R,Lafayette,Paris,6,
3,Phil Bryant,Governor,,R,Lafayette,Philadelphia,12,
3,Mitch Young,Governor,,R,Lafayette,Philadelphia,0,
3,Phil Bryant,Governor,,R,Lafayette,Taylor 3,41,
3,Mitch Young,Governor,,R,Lafayette,Taylor 3,5,
3,Phil Bryant,Governor,,R,Lafayette,Tula,22,
3,Mitch Young,Governor,,R,Lafayette,Tula,2,
3,Phil Bryant,Governor,,R,Lafayette,Union West 4,33,
3,Mitch Young,Governor,,R,Lafayette,Union West 4,1,
3,Phil Bryant,Governor,,R,Lafayette,Yocona Community Center,89,
3,Mitch Young,Governor,,R,Lafayette,Yocona Community Center,6,
3,Phil Bryant,Governor,,R,Lafayette,TOTAL,1961,
3,Mitch Young,Governor,,R,Lafayette,TOTAL,180,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Abbeville,13,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Abbeville,92,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Airport Grocery,8,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Airport Grocery,56,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Anchor - Taylor 4,4,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Anchor - Taylor 4,17,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Burgess,5,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Burgess,28,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,College Hill,56,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,College Hill,281,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Denmark - Laf Springs - Pine Bluff,3,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Denmark - Laf Springs - Pine Bluff,33,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Harmontown,14,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Harmontown,38,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Oxford 1,40,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Oxford 1,175,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Oxford 2,66,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Oxford 2,270,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Oxford 3,34,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Oxford 3,193,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Oxford 4,31,
2,Tate Reeves,Lieutenant Governor,,R,Lafayette,Oxford 4,259,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Oxford 5,18,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Oxford 5,90,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Paris,7,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Paris,37,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Philadelphia,2,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Philadelphia,9,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Taylor 3,6,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Taylor 3,40,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Tula,8,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Tula,15,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Union West 4,3,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Union West 4,31,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,Yocona Community Center,17,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,Yocona Community Center,76,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Lafayette,TOTAL,335,
3,Tate Reeves,Lieutenant Governor,,R,Lafayette,TOTAL,1740,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Abbeville,99,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Airport Grocery,56,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Anchor - Taylor 4,20,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Burgess,31,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,College Hill,309,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Denmark - Laf Springs - Pine Bluff,35,
2,Delbert Hosemann,Secretary of State,,R,Lafayette,Harmontown,50,
