page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Leake,Conway,25,
2,Mitch Young,Governor,,R,Leake,Conway,3,
2,Phil Bryant,Governor,,R,Leake,East Carthage,161,
2,Mitch Young,Governor,,R,Leake,East Carthage,9,
2,Phil Bryant,Governor,,R,Leake,Edinburg,164,
2,Mitch Young,Governor,,R,Leake,Edinburg,6,
2,Phil Bryant,Governor,,R,Leake,Freeny,98,
2,Mitch Young,Governor,,R,Leake,Freeny,6,
2,Phil Bryant,Governor,,R,Leake,Good Hope,91,
2,Mitch Young,Governor,,R,Leake,Good Hope,5,
2,Phil Bryant,Governor,,R,Leake,Harmony,25,
2,Mitch Young,Governor,,R,Leake,Harmony,2,
2,Phil Bryant,Governor,,R,Leake,Lena,17,
2,Mitch Young,Governor,,R,Leake,Lena,0,
2,Phil Bryant,Governor,,R,Leake,Madden,104,
2,Mitch Young,Governor,,R,Leake,Madden,2,
2,Phil Bryant,Governor,,R,Leake,North Carthage,148,
2,Mitch Young,Governor,,R,Leake,North Carthage,3,
2,Phil Bryant,Governor,,R,Leake,Ofahoma,18,
2,Mitch Young,Governor,,R,Leake,Ofahoma,0,
2,Phil Bryant,Governor,,R,Leake,Renfroe,86,
2,Mitch Young,Governor,,R,Leake,Renfroe,3,
3,Phil Bryant,Governor,,R,Leake,Salem,131,
3,Mitch Young,Governor,,R,Leake,Salem,2,
3,Phil Bryant,Governor,,R,Leake,Singleton,113,
3,Mitch Young,Governor,,R,Leake,Singleton,8,
3,Phil Bryant,Governor,,R,Leake,South Carthage,37,
3,Mitch Young,Governor,,R,Leake,South Carthage,1,
3,Phil Bryant,Governor,,R,Leake,Sunrise,122,
3,Mitch Young,Governor,,R,Leake,Sunrise,1,
3,Phil Bryant,Governor,,R,Leake,Thomastown,37,
3,Mitch Young,Governor,,R,Leake,Thomastown,1,
3,Phil Bryant,Governor,,R,Leake,Walnut Grove,30,
3,Mitch Young,Governor,,R,Leake,Walnut Grove,2,
3,Phil Bryant,Governor,,R,Leake,West Carthage,32,
3,Mitch Young,Governor,,R,Leake,West Carthage,2,
3,Phil Bryant,Governor,,R,Leake,Wiggins,35,
3,Mitch Young,Governor,,R,Leake,Wiggins,3,
3,Phil Bryant,Governor,,R,Leake,TOTAL,1474,
3,Mitch Young,Governor,,R,Leake,TOTAL,59,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Conway,5,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Conway,23,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,East Carthage,20,
2,Tate Reeves,Lieutenant Governor,,R,Leake,East Carthage,149,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Edinburg,25,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Edinburg,145,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Freeny,13,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Freeny,91,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Good Hope,13,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Good Hope,83,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Harmony,5,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Harmony,22,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Lena,2,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Lena,14,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Madden,9,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Madden,91,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,North Carthage,10,
2,Tate Reeves,Lieutenant Governor,,R,Leake,North Carthage,140,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Ofahoma,1,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Ofahoma,16,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Renfroe,7,
2,Tate Reeves,Lieutenant Governor,,R,Leake,Renfroe,79,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Salem,17,
3,Tate Reeves,Lieutenant Governor,,R,Leake,Salem,116,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Singleton,13,
3,Tate Reeves,Lieutenant Governor,,R,Leake,Singleton,108,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,South Carthage,2,
3,Tate Reeves,Lieutenant Governor,,R,Leake,South Carthage,35,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Sunrise,4,
3,Tate Reeves,Lieutenant Governor,,R,Leake,Sunrise,119,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leake,Thomastown,5,
