candidate,office,district,party,county,precinct,votes,winner
Phil Bryant,Governor,,Republican,Smith,Ag-Complex,357,
Robert Gray,Governor,,Democrat,Smith,Ag-Complex,37,
Shawn O'Hara,Governor,,Reform,Smith,Ag-Complex,5,
Tim Johnson,Lieutenant Governor,,Democrat,Smith,Ag-Complex,51,
Tate Reeves,Lieutenant Governor,,Republican,Smith,Ag-Complex,334,
Ron Williams,Lieutenant Governor,,Libertarian,Smith,Ag-Complex,10,
Rosa B.Williams,Lieutenant Governor,,Reform,Smith,Ag-Complex,3,
Charles E. Graham,Secretary of State,,Democrat,Smith,Ag-Complex,39,
Delbert Hoseman,Secretary of State,,Republican,Smith,Ag-Complex,339,
Randy Walker,Secretary of State,,Reform,Smith,Ag-Complex,17,
Jim Hood,Attorney General,,Democrat,Smith,Ag-Complex,175,
Mike Hurst,Attorney General,,Republican,Smith,Ag-Complex,219,
Stacey E. Pickering,State Auditor,,Republican,Smith,Ag-Complex,352,
"Jocelyn ""Joce"" Pepper Pritchett",State Auditor,,Democrat,Smith,Ag-Complex,38,
Lajena Walley,State Auditor,,Reform,Smith,Ag-Complex,7,
Lynn Fitch,State Treasurer,,Republican,Smith,Ag-Complex,368,
Viola V. McFarland,State Treasurer,,Reform,Smith,Ag-Complex,24,
Addie Lee Green,Commissioner of Agriculture & Commerce,,Democrat,Smith,Ag-Complex,39,
Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,Republican,Smith,Ag-Complex,346,
Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform,Smith,Ag-Complex,7,
Mike Chaney,Commissioner of Insurance,,Republican,Smith,Ag-Complex,377,
Tom Blanton,Public Service Commissioner,Southern,Democrat,Smith,Ag-Complex,95,
"Samuel F. ""Sam"" Britton",Public Service Commissioner,Southern,Republican,Smith,Ag-Complex,283,
Lonny Kenneth Spence,Public Service Commissioner,Southern,Reform,Smith,Ag-Complex,8,
Tom King,Transportation Commissioner,Southern,Republican,Smith,Ag-Complex,328,
Chad Toney,Transportation Commissioner,Southern,Democrat,Smith,Ag-Complex,51,
Sheranda Atkinson,Transportation Commissioner,Southern,Reform,Smith,Ag-Complex,8,
Matt Sullivan,District Attorney,13,Democrat,Smith,Ag-Complex,266,
Wilton A. McNair,District Attorney,13,Independent,Smith,Ag-Complex,13,
Daniel C. Jones,District Attorney,13,Republican,Smith,Ag-Complex,118,
Reggie Blackledge,State Senate,41,Democrat,Smith,Ag-Complex,103,
Joey Fillingane,State Senate,41,Republican,Smith,Ag-Complex,284,
"Blaine ""Bo"" Eaton",State House,79,Democrat,Smith,Ag-Complex,113,
Mark K. Tullos,State House,79,Republican,Smith,Ag-Complex,284,
Phil Bryant,Governor,,Republican,Smith,Burns,142,
Robert Gray,Governor,,Democrat,Smith,Burns,32,
Shawn O'Hara,Governor,,Reform,Smith,Burns,2,
Tim Johnson,Lieutenant Governor,,Democrat,Smith,Burns,26,
Tate Reeves,Lieutenant Governor,,Republican,Smith,Burns,142,
Ron Williams,Lieutenant Governor,,Libertarian,Smith,Burns,3,
Rosa B.Williams,Lieutenant Governor,,Reform,Smith,Burns,1,
Charles E. Graham,Secretary of State,,Democrat,Smith,Burns,31,
Delbert Hoseman,Secretary of State,,Republican,Smith,Burns,141,
Randy Walker,Secretary of State,,Reform,Smith,Burns,2,
Jim Hood,Attorney General,,Democrat,Smith,Burns,86,
Mike Hurst,Attorney General,,Republican,Smith,Burns,85,
Stacey E. Pickering,State Auditor,,Republican,Smith,Burns,148,
"Jocelyn ""Joce"" Pepper Pritchett",State Auditor,,Democrat,Smith,Burns,24,
Lajena Walley,State Auditor,,Reform,Smith,Burns,2,
Lynn Fitch,State Treasurer,,Republican,Smith,Burns,154,
Viola V. McFarland,State Treasurer,,Reform,Smith,Burns,15,
Addie Lee Green,Commissioner of Agriculture & Commerce,,Democrat,Smith,Burns,28,
Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,Republican,Smith,Burns,143,
Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform,Smith,Burns,4,
Mike Chaney,Commissioner of Insurance,,Republican,Smith,Burns,163,
Tom Blanton,Public Service Commissioner,Southern,Democrat,Smith,Burns,59,
"Samuel F. ""Sam"" Britton",Public Service Commissioner,Southern,Republican,Smith,Burns,107,
Lonny Kenneth Spence,Public Service Commissioner,Southern,Reform,Smith,Burns,2,
Tom King,Transportation Commissioner,Southern,Republican,Smith,Burns,110,
Chad Toney,Transportation Commissioner,Southern,Democrat,Smith,Burns,50,
Sheranda Atkinson,Transportation Commissioner,Southern,Reform,Smith,Burns,6,
Matt Sullivan,District Attorney,13,Democrat,Smith,Burns,112,
Wilton A. McNair,District Attorney,13,Independent,Smith,Burns,8,
Daniel C. Jones,District Attorney,13,Republican,Smith,Burns,56,
Reggie Blackledge,State Senate,41,Democrat,Smith,Burns,61,
Joey Fillingane,State Senate,41,Republican,Smith,Burns,113,
"Blaine ""Bo"" Eaton",State House,79,Democrat,Smith,Burns,71,
Mark K. Tullos,State House,79,Republican,Smith,Burns,107,
Phil Bryant,Governor,,Republican,Smith,Cedar Grove,74,
Robert Gray,Governor,,Democrat,Smith,Cedar Grove,35,
Shawn O'Hara,Governor,,Reform,Smith,Cedar Grove,1,
Tim Johnson,Lieutenant Governor,,Democrat,Smith,Cedar Grove,39,
Tate Reeves,Lieutenant Governor,,Republican,Smith,Cedar Grove,67,
Ron Williams,Lieutenant Governor,,Libertarian,Smith,Cedar Grove,1,
Rosa B.Williams,Lieutenant Governor,,Reform,Smith,Cedar Grove,0,
Charles E. Graham,Secretary of State,,Democrat,Smith,Cedar Grove,40,
Delbert Hoseman,Secretary of State,,Republican,Smith,Cedar Grove,68,
Randy Walker,Secretary of State,,Reform,Smith,Cedar Grove,1,
Jim Hood,Attorney General,,Democrat,Smith,Cedar Grove,75,
Mike Hurst,Attorney General,,Republican,Smith,Cedar Grove,34,
Stacey E. Pickering,State Auditor,,Republican,Smith,Cedar Grove,70,
"Jocelyn ""Joce"" Pepper Pritchett",State Auditor,,Democrat,Smith,Cedar Grove,37,
Lajena Walley,State Auditor,,Reform,Smith,Cedar Grove,1,
Lynn Fitch,State Treasurer,,Republican,Smith,Cedar Grove,84,
Viola V. McFarland,State Treasurer,,Reform,Smith,Cedar Grove,19,
Addie Lee Green,Commissioner of Agriculture & Commerce,,Democrat,Smith,Cedar Grove,40,
Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,Republican,Smith,Cedar Grove,66,
Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform,Smith,Cedar Grove,0,
Mike Chaney,Commissioner of Insurance,,Republican,Smith,Cedar Grove,94,
Tom Blanton,Public Service Commissioner,Southern,Democrat,Smith,Cedar Grove,55,
"Samuel F. ""Sam"" Britton",Public Service Commissioner,Southern,Republican,Smith,Cedar Grove,53,
Lonny Kenneth Spence,Public Service Commissioner,Southern,Reform,Smith,Cedar Grove,1,
Tom King,Transportation Commissioner,Southern,Republican,Smith,Cedar Grove,58,
Chad Toney,Transportation Commissioner,Southern,Democrat,Smith,Cedar Grove,48,
Sheranda Atkinson,Transportation Commissioner,Southern,Reform,Smith,Cedar Grove,0,
Matt Sullivan,District Attorney,13,Democrat,Smith,Cedar Grove,76,
Wilton A. McNair,District Attorney,13,Independent,Smith,Cedar Grove,3,
Daniel C. Jones,District Attorney,13,Republican,Smith,Cedar Grove,30,
Reggie Blackledge,State Senate,41,Democrat,Smith,Cedar Grove,50,
Joey Fillingane,State Senate,41,Republican,Smith,Cedar Grove,57,
"Blaine ""Bo"" Eaton",State House,79,Democrat,Smith,Cedar Grove,61,
Mark K. Tullos,State House,79,Republican,Smith,Cedar Grove,48,
Phil Bryant,Governor,,Republican,Smith,Center Ridge,283,
Robert Gray,Governor,,Democrat,Smith,Center Ridge,18,
Shawn O'Hara,Governor,,Reform,Smith,Center Ridge,2,
Tim Johnson,Lieutenant Governor,,Democrat,Smith,Center Ridge,23,
Tate Reeves,Lieutenant Governor,,Republican,Smith,Center Ridge,272,
Ron Williams,Lieutenant Governor,,Libertarian,Smith,Center Ridge,7,
Rosa B.Williams,Lieutenant Governor,,Reform,Smith,Center Ridge,0,
Charles E. Graham,Secretary of State,,Democrat,Smith,Center Ridge,23,
Delbert Hoseman,Secretary of State,,Republican,Smith,Center Ridge,271,
