candidate,office,district,party,county,precinct,votes
Phil Bryant,Governor,,Republican,Bolivar,Benoit,107
Robert Gray,Governor,,Democrat,Bolivar,Benoit,94
Shawn O'Hara,Governor,,Reform,Bolivar,Benoit,2
Phil Bryant,Governor,,Republican,Bolivar,Beulah,29
Robert Gray,Governor,,Democrat,Bolivar,Beulah,102
Shawn O'Hara,Governor,,Reform,Bolivar,Beulah,3
Phil Bryant,Governor,,Republican,Bolivar,Boyle,398
Robert Gray,Governor,,Democrat,Bolivar,Boyle,100
Shawn O'Hara,Governor,,Reform,Bolivar,Boyle,3
Phil Bryant,Governor,,Republican,Bolivar,Choctaw,39
Robert Gray,Governor,,Democrat,Bolivar,Choctaw,89
Shawn O'Hara,Governor,,Reform,Bolivar,Choctaw,5
Phil Bryant,Governor,,Republican,Bolivar,Cleveland Courthouse,142
Robert Gray,Governor,,Democrat,Bolivar,Cleveland Courthouse,25
Shawn O'Hara,Governor,,Reform,Bolivar,Cleveland Courthouse,3
Phil Bryant,Governor,,Republican,Bolivar,Duncan-Alligator,49
Robert Gray,Governor,,Democrat,Bolivar,Duncan-Alligator,80
Shawn O'Hara,Governor,,Reform,Bolivar,Duncan-Alligator,0
Phil Bryant,Governor,,Republican,Bolivar,East Central Cleveland,41
Robert Gray,Governor,,Democrat,Bolivar,East Central Cleveland,199
Shawn O'Hara,Governor,,Reform,Bolivar,East Central Cleveland,3
Phil Bryant,Governor,,Republican,Bolivar,East Cleveland,112
Robert Gray,Governor,,Democrat,Bolivar,East Cleveland,634
Shawn O'Hara,Governor,,Reform,Bolivar,East Cleveland,9
Phil Bryant,Governor,,Republican,Bolivar,East Rosedale,78
Robert Gray,Governor,,Democrat,Bolivar,East Rosedale,272
Shawn O'Hara,Governor,,Reform,Bolivar,East Rosedale,5
Phil Bryant,Governor,,Republican,Bolivar,Eastgate,75
Robert Gray,Governor,,Democrat,Bolivar,Eastgate,249
Shawn O'Hara,Governor,,Reform,Bolivar,Eastgate,6
Phil Bryant,Governor,,Republican,Bolivar,Gunnison,76
Robert Gray,Governor,,Democrat,Bolivar,Gunnison,108
