page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Itawamba,American Legion,156,
2,Mitch Young,Governor,,R,Itawamba,American Legion,5,
2,Phil Bryant,Governor,,R,Itawamba,Armory,57,
2,Mitch Young,Governor,,R,Itawamba,Armory,6,
2,Phil Bryant,Governor,,R,Itawamba,Banner-Pineville,29,
2,Mitch Young,Governor,,R,Itawamba,Banner-Pineville,3,
2,Phil Bryant,Governor,,R,Itawamba,Bounds,12,
2,Mitch Young,Governor,,R,Itawamba,Bounds,0,
2,Phil Bryant,Governor,,R,Itawamba,Cardsville,11,
2,Mitch Young,Governor,,R,Itawamba,Cardsville,1,
2,Phil Bryant,Governor,,R,Itawamba,Carolina,36,
2,Mitch Young,Governor,,R,Itawamba,Carolina,4,
2,Phil Bryant,Governor,,R,Itawamba,Centerville,45,
2,Mitch Young,Governor,,R,Itawamba,Centerville,4,
2,Phil Bryant,Governor,,R,Itawamba,Clay,49,
2,Mitch Young,Governor,,R,Itawamba,Clay,2,
2,Phil Bryant,Governor,,R,Itawamba,Courthouse,17,
2,Mitch Young,Governor,,R,Itawamba,Courthouse,0,
2,Phil Bryant,Governor,,R,Itawamba,Dorsey,116,
2,Mitch Young,Governor,,R,Itawamba,Dorsey,9,
2,Phil Bryant,Governor,,R,Itawamba,Evergreen,34,
2,Mitch Young,Governor,,R,Itawamba,Evergreen,6,
3,Phil Bryant,Governor,,R,Itawamba,Fairview-Pleasanton,16,
3,Mitch Young,Governor,,R,Itawamba,Fairview-Pleasanton,1,
3,Phil Bryant,Governor,,R,Itawamba,Fawn Grove,26,
3,Mitch Young,Governor,,R,Itawamba,Fawn Grove,1,
3,Phil Bryant,Governor,,R,Itawamba,Friendship,11,
3,Mitch Young,Governor,,R,Itawamba,Friendship,2,
3,Phil Bryant,Governor,,R,Itawamba,Friendship 1D,10,
3,Mitch Young,Governor,,R,Itawamba,Friendship 1D,2,
3,Phil Bryant,Governor,,R,Itawamba,Friendship 4D,3,
3,Mitch Young,Governor,,R,Itawamba,Friendship 4D,2,
3,Phil Bryant,Governor,,R,Itawamba,Friendship 5D,7,
3,Mitch Young,Governor,,R,Itawamba,Friendship 5D,0,
3,Phil Bryant,Governor,,R,Itawamba,Greenwood,18,
