page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Kemper,Band Building,10,
2,Mitch Young,Governor,,R,Kemper,Band Building,0,
2,Phil Bryant,Governor,,R,Kemper,Courthouse,6,
2,Mitch Young,Governor,,R,Kemper,Courthouse,1,
2,Phil Bryant,Governor,,R,Kemper,Farmers Market,6,
2,Mitch Young,Governor,,R,Kemper,Farmers Market,0,
2,Phil Bryant,Governor,,R,Kemper,Fort Stevens,24,
2,Mitch Young,Governor,,R,Kemper,Fort Stevens,0,
2,Phil Bryant,Governor,,R,Kemper,Kellis Store,0,
2,Mitch Young,Governor,,R,Kemper,Kellis Store,0,
2,Phil Bryant,Governor,,R,Kemper,Kemper Springs,6,
2,Mitch Young,Governor,,R,Kemper,Kemper Springs,0,
2,Phil Bryant,Governor,,R,Kemper,Lynville,6,
2,Mitch Young,Governor,,R,Kemper,Lynville,0,
2,Phil Bryant,Governor,,R,Kemper,Lynwood,37,
2,Mitch Young,Governor,,R,Kemper,Lynwood,2,
2,Phil Bryant,Governor,,R,Kemper,Mount Nebo,7,
2,Mitch Young,Governor,,R,Kemper,Mount Nebo,0,
2,Phil Bryant,Governor,,R,Kemper,Porterville,15,
2,Mitch Young,Governor,,R,Kemper,Porterville,1,
2,Phil Bryant,Governor,,R,Kemper,Preston,10,
2,Mitch Young,Governor,,R,Kemper,Preston,0,
3,Phil Bryant,Governor,,R,Kemper,Satellite,29,
3,Mitch Young,Governor,,R,Kemper,Satellite,2,
3,Phil Bryant,Governor,,R,Kemper,Scooba A-L,2,
3,Mitch Young,Governor,,R,Kemper,Scooba A-L,0,
3,Phil Bryant,Governor,,R,Kemper,Scooba M-Z,0,
3,Mitch Young,Governor,,R,Kemper,Scooba M-Z,0,
3,Phil Bryant,Governor,,R,Kemper,TOTAL,158,
3,Mitch Young,Governor,,R,Kemper,TOTAL,6,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Band Building,0,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Band Building,10,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Courthouse,2,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Courthouse,6,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Farmers Market,1,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Farmers Market,5,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Fort Stevens,0,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Fort Stevens,24,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Kellis Store,0,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Kellis Store,0,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Kemper Springs,1,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Kemper Springs,5,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Lynville,1,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Lynville,5,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Lynwood,5,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Lynwood,34,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Mount Nebo,0,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Mount Nebo,7,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Porterville,3,
2,Tate Reeves,Lieutenant Governor,,R,Kemper,Porterville,13,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Preston,2,
3,Tate Reeves,Lieutenant Governor,,R,Kemper,Preston,8,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Satellite,3,
3,Tate Reeves,Lieutenant Governor,,R,Kemper,Satellite,29,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Scooba A-L,1,
3,Tate Reeves,Lieutenant Governor,,R,Kemper,Scooba A-L,1,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Kemper,Scooba M-Z,0,
