candidate,office,district,party,county,precinct,votes
Phil Bryant,Governor,,Republican,Benton,Ashland District 3,428
Robert Gray,Governor,,Democrat,Benton,Ashland District 3,207
Shawn O'Hara,Governor,,Reform,Benton,Ashland District 3,16
Phil Bryant,Governor,,Republican,Benton,Canaan District 1,220
Robert Gray,Governor,,Democrat,Benton,Canaan District 1,206
Shawn O'Hara,Governor,,Reform,Benton,Canaan District 1,9
Phil Bryant,Governor,,Republican,Benton,Floyd District 4,395
Robert Gray,Governor,,Democrat,Benton,Floyd District 4,119
Shawn O'Hara,Governor,,Reform,Benton,Floyd District 4,11
Phil Bryant,Governor,,Republican,Benton,Hickory Flat District 5,555
Robert Gray,Governor,,Democrat,Benton,Hickory Flat District 5,105
Shawn O'Hara,Governor,,Reform,Benton,Hickory Flat District 5,8
Phil Bryant,Governor,,Republican,Benton,Lamar District 2,155
Robert Gray,Governor,,Democrat,Benton,Lamar District 2,321
Shawn O'Hara,Governor,,Reform,Benton,Lamar District 2,10
Phil Bryant,Governor,,Republican,Benton,,1753
Robert Gray,Governor,,Democrat,Benton,,958
Shawn O'Hara,Governor,,Reform,Benton,,54
Tim Johnson,Lieutenant Governor,,Democrat,Benton,Ashland District 3,278
Tate Reeves,Lieutenant Governor,,Republican,Benton,Ashland District 3,316
Ron Williams,Lieutenant Governor,,Libertarian,Benton,Ashland District 3,27
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,Ashland District 3,11
Tim Johnson,Lieutenant Governor,,Democrat,Benton,Canaan District 1,236
Tate Reeves,Lieutenant Governor,,Republican,Benton,Canaan District 1,172
Ron Williams,Lieutenant Governor,,Libertarian,Benton,Canaan District 1,8
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,Canaan District 1,13
Tim Johnson,Lieutenant Governor,,Democrat,Benton,Floyd District 4,169
Tate Reeves,Lieutenant Governor,,Republican,Benton,Floyd District 4,321
Ron Williams,Lieutenant Governor,,Libertarian,Benton,Floyd District 4,8
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,Floyd District 4,12
Tim Johnson,Lieutenant Governor,,Democrat,Benton,Hickory Flat District 5,140
Tate Reeves,Lieutenant Governor,,Republican,Benton,Hickory Flat District 5,468
Ron Williams,Lieutenant Governor,,Libertarian,Benton,Hickory Flat District 5,20
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,Hickory Flat District 5,18
Tim Johnson,Lieutenant Governor,,Democrat,Benton,Lamar District 2,355
Tate Reeves,Lieutenant Governor,,Republican,Benton,Lamar District 2,78
Ron Williams,Lieutenant Governor,,Libertarian,Benton,Lamar District 2,25
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,Lamar District 2,11
Tim Johnson,Lieutenant Governor,,Democrat,Benton,,1178
Tate Reeves,Lieutenant Governor,,Republican,Benton,,1355
Ron Williams,Lieutenant Governor,,Libertarian,Benton,,88
Rosa B. Williams,Lieutenant Governor,,Reform,Benton,,65
Charles E. Graham,Secretary of State,,Democrat,Benton,Ashland District 3,273
Delbert Hosemann,Secretary of State,,Republican,Benton,Ashland District 3,284
Randy Walker,Secretary of State,,Reform,Benton,Ashland District 3,80
Charles E. Graham,Secretary of State,,Democrat,Benton,Canaan District 1,237
Delbert Hosemann,Secretary of State,,Republican,Benton,Canaan District 1,153
Randy Walker,Secretary of State,,Reform,Benton,Canaan District 1,39
Charles E. Graham,Secretary of State,,Democrat,Benton,Floyd District 4,154
Delbert Hosemann,Secretary of State,,Republican,Benton,Floyd District 4,280
Randy Walker,Secretary of State,,Reform,Benton,Floyd District 4,81
Charles E. Graham,Secretary of State,,Democrat,Benton,Hickory Flat District 5,138
Delbert Hosemann,Secretary of State,,Republican,Benton,Hickory Flat District 5,368
Randy Walker,Secretary of State,,Reform,Benton,Hickory Flat District 5,135
Charles E. Graham,Secretary of State,,Democrat,Benton,Lamar District 2,367
Delbert Hosemann,Secretary of State,,Republican,Benton,Lamar District 2,75
Randy Walker,Secretary of State,,Reform,Benton,Lamar District 2,36
Charles E. Graham,Secretary of State,,Democrat,Benton,,1169
Delbert Hosemann,Secretary of State,,Republican,Benton,,1160
Randy Walker,Secretary of State,,Reform,Benton,,371
Jim Hood,Attorney General,,Democrat,Benton,Ashland District 3,381
Mike Hurst,Attorney General,,Republican,Benton,Ashland District 3,269
Jim Hood,Attorney General,,Democrat,Benton,Canaan District 1,303
Mike Hurst,Attorney General,,Republican,Benton,Canaan District 1,132
Jim Hood,Attorney General,,Democrat,Benton,Floyd District 4,286
Mike Hurst,Attorney General,,Republican,Benton,Floyd District 4,232
Jim Hood,Attorney General,,Democrat,Benton,Hickory Flat District 5,343
Mike Hurst,Attorney General,,Republican,Benton,Hickory Flat District 5,318
Jim Hood,Attorney General,,Democrat,Benton,Lamar District 2,408
Mike Hurst,Attorney General,,Republican,Benton,Lamar District 2,71
Jim Hood,Attorney General,,Democrat,Benton,,1721
Mike Hurst,Attorney General,,Republican,Benton,,1022
Stacey E. Pickering,State Auditor,,Democrat,Benton,Ashland District 3,365
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,Ashland District 3,253
Lajena Walley,State Auditor,,Reform,Benton,Ashland District 3,12
Stacey E. Pickering,State Auditor,,Democrat,Benton,Canaan District 1,180
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,Canaan District 1,232
Lajena Walley,State Auditor,,Reform,Benton,Canaan District 1,12
Stacey E. Pickering,State Auditor,,Democrat,Benton,Floyd District 4,352
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,Floyd District 4,140
Lajena Walley,State Auditor,,Reform,Benton,Floyd District 4,16
Stacey E. Pickering,State Auditor,,Democrat,Benton,Hickory Flat District 5,494
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,Hickory Flat District 5,114
Lajena Walley,State Auditor,,Reform,Benton,Hickory Flat District 5,19
Stacey E. Pickering,State Auditor,,Democrat,Benton,Lamar District 2,112
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,Lamar District 2,348
Lajena Walley,State Auditor,,Reform,Benton,Lamar District 2,11
Stacey E. Pickering,State Auditor,,Democrat,Benton,,1503
Joceyln 'Joce' Pepper Pritchett,State Auditor,,Republican,Benton,,1087
Lajena Walley,State Auditor,,Reform,Benton,,70
Lynn Fitch,State Treasurer,,Republican,Benton,Ashland District 3,442
Viola V. McFarland,State Treasurer,,Reform,Benton,Ashland District 3,136
Lynn Fitch,State Treasurer,,Republican,Benton,Canaan District 1,238
Viola V. McFarland,State Treasurer,,Reform,Benton,Canaan District 1,105
Lynn Fitch,State Treasurer,,Republican,Benton,Floyd District 4,419
Viola V. McFarland,State Treasurer,,Reform,Benton,Floyd District 4,66
Lynn Fitch,State Treasurer,,Republican,Benton,Hickory Flat District 5,558
