candidate,office,district,party,county,precinct,votes,winner
Phil Bryant,Governor,,Republican,Sunflower,11-Inverness,342,1
Robert Gray,Governor,,Democrat,Sunflower,11-Inverness,119,
Shawn O'Hara,Governor,,Reform,Sunflower,11-Inverness,2,
Phil Bryant,Governor,,Republican,Sunflower,12-Moorhead,179,
Robert Gray,Governor,,Democrat,Sunflower,12-Moorhead,270,1
Shawn O'Hara,Governor,,Reform,Sunflower,12-Moorhead,7,
Phil Bryant,Governor,,Republican,Sunflower,13-Indianola #1 SouthEast,41,
Robert Gray,Governor,,Democrat,Sunflower,13-Indianola #1 SouthEast,194,1
Shawn O'Hara,Governor,,Reform,Sunflower,13-Indianola #1 SouthEast,3,
Phil Bryant,Governor,,Republican,Sunflower,21-Indianola #2 West,159,
Robert Gray,Governor,,Democrat,Sunflower,21-Indianola #2 West,184,1
Shawn O'Hara,Governor,,Reform,Sunflower,21-Indianola #2 West,7,
Phil Bryant,Governor,,Republican,Sunflower,22-Indianola #2 East,144,
Robert Gray,Governor,,Democrat,Sunflower,22-Indianola #2 East,661,1
Shawn O'Hara,Governor,,Reform,Sunflower,22-Indianola #2 East,18,
Phil Bryant,Governor,,Republican,Sunflower,31-Indianola #3 South,399,1
Robert Gray,Governor,,Democrat,Sunflower,31-Indianola #3 South,221,
Shawn O'Hara,Governor,,Reform,Sunflower,31-Indianola #3 South,5,
Phil Bryant,Governor,,Republican,Sunflower,32-Indianola #3 North,151,1
Robert Gray,Governor,,Democrat,Sunflower,32-Indianola #3 North,69,
Shawn O'Hara,Governor,,Reform,Sunflower,32-Indianola #3 North,0,
Phil Bryant,Governor,,Republican,Sunflower,33-Indianola #3 Northeast,204,1
Robert Gray,Governor,,Democrat,Sunflower,33-Indianola #3 Northeast,85,
Shawn O'Hara,Governor,,Reform,Sunflower,33-Indianola #3 Northeast,0,
Phil Bryant,Governor,,Republican,Sunflower,41-Fairview-Hale,59,1
Robert Gray,Governor,,Democrat,Sunflower,41-Fairview-Hale,6,
Shawn O'Hara,Governor,,Reform,Sunflower,41-Fairview-Hale,0,
Phil Bryant,Governor,,Republican,Sunflower,42-Boyer-Linn,137,1
Robert Gray,Governor,,Democrat,Sunflower,42-Boyer-Linn,91,
Shawn O'Hara,Governor,,Reform,Sunflower,42-Boyer-Linn,0,
Phil Bryant,Governor,,Republican,Sunflower,43-Doddsville,22,
Robert Gray,Governor,,Democrat,Sunflower,43-Doddsville,47,1
Shawn O'Hara,Governor,,Reform,Sunflower,43-Doddsville,3,
Phil Bryant,Governor,,Republican,Sunflower,44-Ruleville,149,
Robert Gray,Governor,,Democrat,Sunflower,44-Ruleville,309,1
Shawn O'Hara,Governor,,Reform,Sunflower,44-Ruleville,11,
Phil Bryant,Governor,,Republican,Sunflower,45-Sunflower 4,148,
Robert Gray,Governor,,Democrat,Sunflower,45-Sunflower 4,185,1
Shawn O'Hara,Governor,,Reform,Sunflower,45-Sunflower 4,9,
Phil Bryant,Governor,,Republican,Sunflower,51-Ruleville North,163,1
Robert Gray,Governor,,Democrat,Sunflower,51-Ruleville North,79,
Shawn O'Hara,Governor,,Reform,Sunflower,51-Ruleville North,5,
Phil Bryant,Governor,,Republican,Sunflower,52-Sunflower Plantation,89,1
Robert Gray,Governor,,Democrat,Sunflower,52-Sunflower Plantation,9,
Shawn O'Hara,Governor,,Reform,Sunflower,52-Sunflower Plantation,1,
Phil Bryant,Governor,,Republican,Sunflower,53-Rome,52,1
Robert Gray,Governor,,Democrat,Sunflower,53-Rome,39,
Shawn O'Hara,Governor,,Reform,Sunflower,53-Rome,2,
Phil Bryant,Governor,,Republican,Sunflower,54-Drew,333,
Robert Gray,Governor,,Democrat,Sunflower,54-Drew,335,1
Shawn O'Hara,Governor,,Reform,Sunflower,54-Drew,19,
Tim Johnson,Lieutenant Governor,,Democrat,Sunflower,11-Inverness,143,
Tate Reeves,Lieutenant Governor,,Republican,Sunflower,11-Inverness,305,1
Ron Williams,Lieutenant Governor,,Libertarian,Sunflower,11-Inverness,8,
Rosa B. Williams,Lieutenant Governor,,Reform,Sunflower,11-Inverness,6,
Tim Johnson,Lieutenant Governor,,Democrat,Sunflower,12-Moorhead,310,1
Tate Reeves,Lieutenant Governor,,Republican,Sunflower,12-Moorhead,127,
Ron Williams,Lieutenant Governor,,Libertarian,Sunflower,12-Moorhead,5,
Rosa B. Williams,Lieutenant Governor,,Reform,Sunflower,12-Moorhead,9,
Tim Johnson,Lieutenant Governor,,Democrat,Sunflower,13-Indianola #1 SouthEast,206,1
Tate Reeves,Lieutenant Governor,,Republican,Sunflower,13-Indianola #1 SouthEast,24,
Ron Williams,Lieutenant Governor,,Libertarian,Sunflower,13-Indianola #1 SouthEast,5,
Rosa B. Williams,Lieutenant Governor,,Reform,Sunflower,13-Indianola #1 SouthEast,5,
Tim Johnson,Lieutenant Governor,,Democrat,Sunflower,21-Indianola #2 West,210,1
Tate Reeves,Lieutenant Governor,,Republican,Sunflower,21-Indianola #2 West,128,
Ron Williams,Lieutenant Governor,,Libertarian,Sunflower,21-Indianola #2 West,4,
Rosa B. Williams,Lieutenant Governor,,Reform,Sunflower,21-Indianola #2 West,6,
Tim Johnson,Lieutenant Governor,,Democrat,Sunflower,22-Indianola #2 East,702,1
Tate Reeves,Lieutenant Governor,,Republican,Sunflower,22-Indianola #2 East,66,
Ron Williams,Lieutenant Governor,,Libertarian,Sunflower,22-Indianola #2 East,15,
