page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Covington,Collins,151,
2,Mitch Young,Governor,,R,Covington,Collins,9,
2,Phil Bryant,Governor,,R,Covington,Dry Creek,2,
2,Mitch Young,Governor,,R,Covington,Dry Creek,0,
2,Phil Bryant,Governor,,R,Covington,Gilmer,9,
2,Mitch Young,Governor,,R,Covington,Gilmer,0,
2,Phil Bryant,Governor,,R,Covington,Lone Star/Black Jack,21,
2,Mitch Young,Governor,,R,Covington,Lone Star/Black Jack,0,
2,Phil Bryant,Governor,,R,Covington,Mitchell,41,
2,Mitch Young,Governor,,R,Covington,Mitchell,1,
2,Phil Bryant,Governor,,R,Covington,Mt Olive,69,
2,Mitch Young,Governor,,R,Covington,Mt Olive,10,
2,Phil Bryant,Governor,,R,Covington,Okahay,22,
2,Mitch Young,Governor,,R,Covington,Okahay,2,
2,Phil Bryant,Governor,,R,Covington,Richmond,206,
2,Mitch Young,Governor,,R,Covington,Richmond,15,
2,Phil Bryant,Governor,,R,Covington,Rock Hill,21,
2,Mitch Young,Governor,,R,Covington,Rock Hill,2,
2,Phil Bryant,Governor,,R,Covington,Sanford,276,
2,Mitch Young,Governor,,R,Covington,Sanford,4,
2,Phil Bryant,Governor,,R,Covington,Seminary,471,
2,Mitch Young,Governor,,R,Covington,Seminary,28,
3,Phil Bryant,Governor,,R,Covington,South Collins,88,
3,Mitch Young,Governor,,R,Covington,South Collins,6,
3,Phil Bryant,Governor,,R,Covington,Station Creek,28,
3,Mitch Young,Governor,,R,Covington,Station Creek,2,
3,Phil Bryant,Governor,,R,Covington,Strahan,24,
3,Mitch Young,Governor,,R,Covington,Strahan,3,
3,Phil Bryant,Governor,,R,Covington,West Collins,22,
3,Mitch Young,Governor,,R,Covington,West Collins,3,
3,Phil Bryant,Governor,,R,Covington,Williamsburg,65,
3,Mitch Young,Governor,,R,Covington,Williamsburg,3,
3,Phil Bryant,Governor,,R,Covington,Yawn,43,
3,Mitch Young,Governor,,R,Covington,Yawn,5,
3,Phil Bryant,Governor,,R,Covington,TOTAL,1559,
3,Mitch Young,Governor,,R,Covington,TOTAL,93,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Collins,14,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Collins,145,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Dry Creek,0,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Dry Creek,2,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Gilmer,2,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Gilmer,7,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Lone Star/Black Jack,3,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Lone Star/Black Jack,18,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Mitchell,7,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Mitchell,35,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Mt Olive,15,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Mt Olive,59,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Okahay,5,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Okahay,19,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Richmond,32,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Richmond,186,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Rock Hill,3,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Rock Hill,20,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Sanford,41,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Sanford,241,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Seminary,87,
2,Tate Reeves,Lieutenant Governor,,R,Covington,Seminary,403,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,South Collins,17,
3,Tate Reeves,Lieutenant Governor,,R,Covington,South Collins,77,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Station Creek,5,
3,Tate Reeves,Lieutenant Governor,,R,Covington,Station Creek,24,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Strahan,1,
3,Tate Reeves,Lieutenant Governor,,R,Covington,Strahan,28,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,West Collins,7,
3,Tate Reeves,Lieutenant Governor,,R,Covington,West Collins,18,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Williamsburg,13,
3,Tate Reeves,Lieutenant Governor,,R,Covington,Williamsburg,51,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,Yawn,6,
3,Tate Reeves,Lieutenant Governor,,R,Covington,Yawn,41,
3,Alisha Nelson McElhenney,Lieutenant Governor,,R,Covington,TOTAL,258,
3,Tate Reeves,Lieutenant Governor,,R,Covington,TOTAL,1374,
2,Delbert Hosemann,Secretary of State,,R,Covington,Collins,151,
2,Delbert Hosemann,Secretary of State,,R,Covington,Dry Creek,2,
2,Delbert Hosemann,Secretary of State,,R,Covington,Gilmer,9,
2,Delbert Hosemann,Secretary of State,,R,Covington,Lone Star/Black Jack,21,
2,Delbert Hosemann,Secretary of State,,R,Covington,Mitchell,41,
2,Delbert Hosemann,Secretary of State,,R,Covington,Mt Olive,75,
2,Delbert Hosemann,Secretary of State,,R,Covington,Okahay,21,
2,Delbert Hosemann,Secretary of State,,R,Covington,Richmond,214,
2,Delbert Hosemann,Secretary of State,,R,Covington,Rock Hill,22,
2,Delbert Hosemann,Secretary of State,,R,Covington,Sanford,270,
2,Delbert Hosemann,Secretary of State,,R,Covington,Seminary,479,
3,Delbert Hosemann,Secretary of State,,R,Covington,South Collins,92,
3,Delbert Hosemann,Secretary of State,,R,Covington,Station Creek,27,
