page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Leflore,Central Gwd,16,
2,Mitch Young,Governor,,R,Leflore,Central Gwd,1,
2,Phil Bryant,Governor,,R,Leflore,East Gwd,2,
2,Mitch Young,Governor,,R,Leflore,East Gwd,0,
2,Phil Bryant,Governor,,R,Leflore,Minter City,71,
2,Mitch Young,Governor,,R,Leflore,Minter City,5,
2,Phil Bryant,Governor,,R,Leflore,Money,36,
2,Mitch Young,Governor,,R,Leflore,Money,0,
2,Phil Bryant,Governor,,R,Leflore,Morgan City,22,
2,Mitch Young,Governor,,R,Leflore,Morgan City,0,
2,Phil Bryant,Governor,,R,Leflore,Mvsu,3,
2,Mitch Young,Governor,,R,Leflore,Mvsu,1,
2,Phil Bryant,Governor,,R,Leflore,Ne Gwd,30,
2,Mitch Young,Governor,,R,Leflore,Ne Gwd,3,
2,Phil Bryant,Governor,,R,Leflore,North Gwd,1207,
2,Mitch Young,Governor,,R,Leflore,North Gwd,34,
2,Phil Bryant,Governor,,R,Leflore,North Itta Bena,19,
2,Mitch Young,Governor,,R,Leflore,North Itta Bena,0,
2,Phil Bryant,Governor,,R,Leflore,Rising Sun,1,
2,Mitch Young,Governor,,R,Leflore,Rising Sun,0,
2,Phil Bryant,Governor,,R,Leflore,Schlater,31,
2,Mitch Young,Governor,,R,Leflore,Schlater,0,
3,Phil Bryant,Governor,,R,Leflore,Sidon,17,
3,Mitch Young,Governor,,R,Leflore,Sidon,1,
3,Phil Bryant,Governor,,R,Leflore,South Gwd,0,
3,Mitch Young,Governor,,R,Leflore,South Gwd,0,
3,Phil Bryant,Governor,,R,Leflore,South Itta Bena,10,
3,Mitch Young,Governor,,R,Leflore,South Itta Bena,0,
3,Phil Bryant,Governor,,R,Leflore,Southeast Gwd,46,
3,Mitch Young,Governor,,R,Leflore,Southeast Gwd,1,
3,Phil Bryant,Governor,,R,Leflore,Southwest Gwd,1,
3,Mitch Young,Governor,,R,Leflore,Southwest Gwd,0,
3,Phil Bryant,Governor,,R,Leflore,Swiftown,4,
3,Mitch Young,Governor,,R,Leflore,Swiftown,1,
3,Phil Bryant,Governor,,R,Leflore,West Gwd,28,
3,Mitch Young,Governor,,R,Leflore,West Gwd,0,
3,Phil Bryant,Governor,,R,Leflore,TOTAL,1544,
3,Mitch Young,Governor,,R,Leflore,TOTAL,47,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leflore,Central Gwd,1,
2,Tate Reeves,Lieutenant Governor,,R,Leflore,Central Gwd,14,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leflore,East Gwd,1,
2,Tate Reeves,Lieutenant Governor,,R,Leflore,East Gwd,1,
2,Alisha Nelson McElhenney,Lieutenant Governor,,R,Leflore,Minter City,9,
2,Tate Reeves,Lieutenant Governor,,R,Leflore,Minter City,66,
