county,precinct,office,district,candidate,party,votes
Yazoo,Benton,U.S. House,2,Bennie G. Thompson,DEM,67
Yazoo,Benton,U.S. House,2,Evan Littleton Turnage,DEM,19
Yazoo,Benton,U.S. House,2,Pertis Herman Williams III,DEM,4
Yazoo,Benton,U.S. House,2,Kevin Wilson,REP,48
Yazoo,Benton,U.S. House,2,Ron Eller,REP,72
Yazoo,Benton,U.S. Senate,,Albert R. Littell,DEM,5
Yazoo,Benton,U.S. Senate,,Priscilla W. Till,DEM,14
Yazoo,Benton,U.S. Senate,,Scott Colom,DEM,62
Yazoo,Benton,U.S. Senate,,Cindy Hyde-Smith,REP,106
Yazoo,Benton,U.S. Senate,,Sarah Adlakha,REP,20
Yazoo,Bentonia City Hall,U.S. House,2,Bennie G. Thompson,DEM,131
Yazoo,Bentonia City Hall,U.S. House,2,Evan Littleton Turnage,DEM,16
Yazoo,Bentonia City Hall,U.S. House,2,Pertis Herman Williams III,DEM,3
Yazoo,Bentonia City Hall,U.S. House,2,Kevin Wilson,REP,32
Yazoo,Bentonia City Hall,U.S. House,2,Ron Eller,REP,68
Yazoo,Bentonia City Hall,U.S. Senate,,Albert R. Littell,DEM,8
Yazoo,Bentonia City Hall,U.S. Senate,,Priscilla W. Till,DEM,22
Yazoo,Bentonia City Hall,U.S. Senate,,Scott Colom,DEM,112
Yazoo,Bentonia City Hall,U.S. Senate,,Cindy Hyde-Smith,REP,93
Yazoo,Bentonia City Hall,U.S. Senate,,Sarah Adlakha,REP,8
Yazoo,Center Ridge,U.S. House,2,Bennie G. Thompson,DEM,13
Yazoo,Center Ridge,U.S. House,2,Evan Littleton Turnage,DEM,6
Yazoo,Center Ridge,U.S. House,2,Pertis Herman Williams III,DEM,0
Yazoo,Center Ridge,U.S. House,2,Kevin Wilson,REP,51
Yazoo,Center Ridge,U.S. House,2,Ron Eller,REP,42
Yazoo,Center Ridge,U.S. Senate,,Albert R. Littell,DEM,6
Yazoo,Center Ridge,U.S. Senate,,Priscilla W. Till,DEM,2
Yazoo,Center Ridge,U.S. Senate,,Scott Colom,DEM,10
Yazoo,Center Ridge,U.S. Senate,,Cindy Hyde-Smith,REP,84
