county,precinct,office,district,candidate,party,votes
Tallahatchie,Blue Cane,U.S. House,2,Bennie G. Thompson,DEM,89
Tallahatchie,Blue Cane,U.S. House,2,Evan Littleton Turnage,DEM,8
Tallahatchie,Blue Cane,U.S. House,2,Pertis Herman Williams III,DEM,2
Tallahatchie,Blue Cane,U.S. House,2,Kevin Wilson,REP,2
Tallahatchie,Blue Cane,U.S. House,2,Ron Eller,REP,1
Tallahatchie,Blue Cane,U.S. Senate,,Albert R. Littell,DEM,13
Tallahatchie,Blue Cane,U.S. Senate,,Priscilla W. Till,DEM,30
Tallahatchie,Blue Cane,U.S. Senate,,Scott Colom,DEM,50
Tallahatchie,Blue Cane,U.S. Senate,,Cindy Hyde-Smith,REP,3
Tallahatchie,Blue Cane,U.S. Senate,,Sarah Adlakha,REP,0
Tallahatchie,Cascilla,U.S. House,2,Bennie G. Thompson,DEM,35
Tallahatchie,Cascilla,U.S. House,2,Evan Littleton Turnage,DEM,9
Tallahatchie,Cascilla,U.S. House,2,Pertis Herman Williams III,DEM,2
Tallahatchie,Cascilla,U.S. House,2,Kevin Wilson,REP,11
Tallahatchie,Cascilla,U.S. House,2,Ron Eller,REP,20
Tallahatchie,Cascilla,U.S. Senate,,Albert R. Littell,DEM,13
Tallahatchie,Cascilla,U.S. Senate,,Priscilla W. Till,DEM,8
Tallahatchie,Cascilla,U.S. Senate,,Scott Colom,DEM,23
Tallahatchie,Cascilla,U.S. Senate,,Cindy Hyde-Smith,REP,27
Tallahatchie,Cascilla,U.S. Senate,,Sarah Adlakha,REP,4
Tallahatchie,Charleston Beat #1,U.S. House,2,Bennie G. Thompson,DEM,81
Tallahatchie,Charleston Beat #1,U.S. House,2,Evan Littleton Turnage,DEM,13
Tallahatchie,Charleston Beat #1,U.S. House,2,Pertis Herman Williams III,DEM,1
Tallahatchie,Charleston Beat #1,U.S. House,2,Kevin Wilson,REP,8
Tallahatchie,Charleston Beat #1,U.S. House,2,Ron Eller,REP,7
Tallahatchie,Charleston Beat #1,U.S. Senate,,Albert R. Littell,DEM,6
Tallahatchie,Charleston Beat #1,U.S. Senate,,Priscilla W. Till,DEM,37
Tallahatchie,Charleston Beat #1,U.S. Senate,,Scott Colom,DEM,48
Tallahatchie,Charleston Beat #1,U.S. Senate,,Cindy Hyde-Smith,REP,13
Tallahatchie,Charleston Beat #1,U.S. Senate,,Sarah Adlakha,REP,3
Tallahatchie,Charleston Beat #2,U.S. House,2,Bennie G. Thompson,DEM,186
Tallahatchie,Charleston Beat #2,U.S. House,2,Evan Littleton Turnage,DEM,22
Tallahatchie,Charleston Beat #2,U.S. House,2,Pertis Herman Williams III,DEM,2
Tallahatchie,Charleston Beat #2,U.S. House,2,Kevin Wilson,REP,23
Tallahatchie,Charleston Beat #2,U.S. House,2,Ron Eller,REP,17
Tallahatchie,Charleston Beat #2,U.S. Senate,,Albert R. Littell,DEM,28
Tallahatchie,Charleston Beat #2,U.S. Senate,,Priscilla W. Till,DEM,64
Tallahatchie,Charleston Beat #2,U.S. Senate,,Scott Colom,DEM,107
Tallahatchie,Charleston Beat #2,U.S. Senate,,Cindy Hyde-Smith,REP,38
Tallahatchie,Charleston Beat #2,U.S. Senate,,Sarah Adlakha,REP,5
Tallahatchie,Charleston Beat #3,U.S. House,2,Bennie G. Thompson,DEM,94
Tallahatchie,Charleston Beat #3,U.S. House,2,Evan Littleton Turnage,DEM,13
Tallahatchie,Charleston Beat #3,U.S. House,2,Pertis Herman Williams III,DEM,2
Tallahatchie,Charleston Beat #3,U.S. House,2,Kevin Wilson,REP,10
Tallahatchie,Charleston Beat #3,U.S. House,2,Ron Eller,REP,11
Tallahatchie,Charleston Beat #3,U.S. Senate,,Albert R. Littell,DEM,15
Tallahatchie,Charleston Beat #3,U.S. Senate,,Priscilla W. Till,DEM,36
Tallahatchie,Charleston Beat #3,U.S. Senate,,Scott Colom,DEM,56
Tallahatchie,Charleston Beat #3,U.S. Senate,,Cindy Hyde-Smith,REP,15
Tallahatchie,Charleston Beat #3,U.S. Senate,,Sarah Adlakha,REP,5
Tallahatchie,Enid,U.S. House,2,Bennie G. Thompson,DEM,37
Tallahatchie,Enid,U.S. House,2,Evan Littleton Turnage,DEM,7
Tallahatchie,Enid,U.S. House,2,Pertis Herman Williams III,DEM,2
Tallahatchie,Enid,U.S. House,2,Kevin Wilson,REP,27
