county,precinct,office,district,candidate,party,votes
Wayne,Beat Four,U.S. House,4,D. Ryan Grover,DEM,2
Wayne,Beat Four,U.S. House,4,Jeffrey Hulum III,DEM,7
Wayne,Beat Four,U.S. House,4,Paul James Blackman,DEM,8
Wayne,Beat Four,U.S. House,4,Mike Ezell,REP,101
Wayne,Beat Four,U.S. House,4,Sawyer Walters,REP,20
Wayne,Beat Four,U.S. Senate,,Albert R. Littell,DEM,5
Wayne,Beat Four,U.S. Senate,,Priscilla W. Till,DEM,2
Wayne,Beat Four,U.S. Senate,,Scott Colom,DEM,10
Wayne,Beat Four,U.S. Senate,,Cindy Hyde-Smith,REP,102
Wayne,Beat Four,U.S. Senate,,Sarah Adlakha,REP,19
Wayne,Big Rock,U.S. House,4,D. Ryan Grover,DEM,4
Wayne,Big Rock,U.S. House,4,Jeffrey Hulum III,DEM,10
Wayne,Big Rock,U.S. House,4,Paul James Blackman,DEM,4
Wayne,Big Rock,U.S. House,4,Mike Ezell,REP,26
Wayne,Big Rock,U.S. House,4,Sawyer Walters,REP,0
Wayne,Big Rock,U.S. Senate,,Albert R. Littell,DEM,2
Wayne,Big Rock,U.S. Senate,,Priscilla W. Till,DEM,2
Wayne,Big Rock,U.S. Senate,,Scott Colom,DEM,14
Wayne,Big Rock,U.S. Senate,,Cindy Hyde-Smith,REP,23
Wayne,Big Rock,U.S. Senate,,Sarah Adlakha,REP,3
Wayne,Buckatunna,U.S. House,4,D. Ryan Grover,DEM,10
Wayne,Buckatunna,U.S. House,4,Jeffrey Hulum III,DEM,39
Wayne,Buckatunna,U.S. House,4,Paul James Blackman,DEM,13
Wayne,Buckatunna,U.S. House,4,Mike Ezell,REP,50
Wayne,Buckatunna,U.S. House,4,Sawyer Walters,REP,2
Wayne,Buckatunna,U.S. Senate,,Albert R. Littell,DEM,4
Wayne,Buckatunna,U.S. Senate,,Priscilla W. Till,DEM,7
Wayne,Buckatunna,U.S. Senate,,Scott Colom,DEM,51
Wayne,Buckatunna,U.S. Senate,,Cindy Hyde-Smith,REP,45
Wayne,Buckatunna,U.S. Senate,,Sarah Adlakha,REP,6
Wayne,Chapparal/Diamond,U.S. House,4,D. Ryan Grover,DEM,12
Wayne,Chapparal/Diamond,U.S. House,4,Jeffrey Hulum III,DEM,30
Wayne,Chapparal/Diamond,U.S. House,4,Paul James Blackman,DEM,14
Wayne,Chapparal/Diamond,U.S. House,4,Mike Ezell,REP,29
Wayne,Chapparal/Diamond,U.S. House,4,Sawyer Walters,REP,2
Wayne,Chapparal/Diamond,U.S. Senate,,Albert R. Littell,DEM,2
Wayne,Chapparal/Diamond,U.S. Senate,,Priscilla W. Till,DEM,16
Wayne,Chapparal/Diamond,U.S. Senate,,Scott Colom,DEM,38
Wayne,Chapparal/Diamond,U.S. Senate,,Cindy Hyde-Smith,REP,26
Wayne,Chapparal/Diamond,U.S. Senate,,Sarah Adlakha,REP,5
Wayne,Chicora,U.S. House,4,D. Ryan Grover,DEM,1
Wayne,Chicora,U.S. House,4,Jeffrey Hulum III,DEM,19
Wayne,Chicora,U.S. House,4,Paul James Blackman,DEM,3
Wayne,Chicora,U.S. House,4,Mike Ezell,REP,53
Wayne,Chicora,U.S. House,4,Sawyer Walters,REP,10
Wayne,Chicora,U.S. Senate,,Albert R. Littell,DEM,1
Wayne,Chicora,U.S. Senate,,Priscilla W. Till,DEM,2
Wayne,Chicora,U.S. Senate,,Scott Colom,DEM,21
Wayne,Chicora,U.S. Senate,,Cindy Hyde-Smith,REP,55
Wayne,Chicora,U.S. Senate,,Sarah Adlakha,REP,7
Wayne,Clara,U.S. House,4,D. Ryan Grover,DEM,1
Wayne,Clara,U.S. House,4,Jeffrey Hulum III,DEM,0
Wayne,Clara,U.S. House,4,Paul James Blackman,DEM,0
Wayne,Clara,U.S. House,4,Mike Ezell,REP,213
Wayne,Clara,U.S. House,4,Sawyer Walters,REP,16
Wayne,Clara,U.S. Senate,,Albert R. Littell,DEM,0
Wayne,Clara,U.S. Senate,,Priscilla W. Till,DEM,0
Wayne,Clara,U.S. Senate,,Scott Colom,DEM,1
Wayne,Clara,U.S. Senate,,Cindy Hyde-Smith,REP,186
Wayne,Clara,U.S. Senate,,Sarah Adlakha,REP,42
Wayne,Corinth,U.S. House,4,D. Ryan Grover,DEM,0
Wayne,Corinth,U.S. House,4,Jeffrey Hulum III,DEM,0
Wayne,Corinth,U.S. House,4,Paul James Blackman,DEM,1
Wayne,Corinth,U.S. House,4,Mike Ezell,REP,49
Wayne,Corinth,U.S. House,4,Sawyer Walters,REP,6
Wayne,Corinth,U.S. Senate,,Albert R. Littell,DEM,0
Wayne,Corinth,U.S. Senate,,Priscilla W. Till,DEM,0
Wayne,Corinth,U.S. Senate,,Scott Colom,DEM,1
Wayne,Corinth,U.S. Senate,,Cindy Hyde-Smith,REP,45
Wayne,Corinth,U.S. Senate,,Sarah Adlakha,REP,10
Wayne,Denham,U.S. House,4,D. Ryan Grover,DEM,8
Wayne,Denham,U.S. House,4,Jeffrey Hulum III,DEM,7
Wayne,Denham,U.S. House,4,Paul James Blackman,DEM,8
Wayne,Denham,U.S. House,4,Mike Ezell,REP,76
Wayne,Denham,U.S. House,4,Sawyer Walters,REP,4
Wayne,Denham,U.S. Senate,,Albert R. Littell,DEM,5
Wayne,Denham,U.S. Senate,,Priscilla W. Till,DEM,5
Wayne,Denham,U.S. Senate,,Scott Colom,DEM,13
Wayne,Denham,U.S. Senate,,Cindy Hyde-Smith,REP,70
Wayne,Denham,U.S. Senate,,Sarah Adlakha,REP,10
