county,precinct,office,district,candidate,party,votes
Wilkinson,Centreville 1st 1020,U.S. House,2,Bennie G. Thompson,DEM,100
Wilkinson,Centreville 1st 1020,U.S. House,2,Evan Littleton Turnage,DEM,12
Wilkinson,Centreville 1st 1020,U.S. House,2,Pertis Herman Williams III,DEM,2
Wilkinson,Centreville 1st 1020,U.S. House,2,Kevin Wilson,REP,18
Wilkinson,Centreville 1st 1020,U.S. House,2,Ron Eller,REP,2
Wilkinson,Centreville 1st 1020,U.S. Senate,,Albert R. Littell,DEM,11
Wilkinson,Centreville 1st 1020,U.S. Senate,,Priscilla W. Till,DEM,32
Wilkinson,Centreville 1st 1020,U.S. Senate,,Scott Colom,DEM,70
Wilkinson,Centreville 1st 1020,U.S. Senate,,Cindy Hyde-Smith,REP,19
Wilkinson,Centreville 1st 1020,U.S. Senate,,Sarah Adlakha,REP,2
Wilkinson,Centreville 3rd 3010,U.S. House,2,Bennie G. Thompson,DEM,114
Wilkinson,Centreville 3rd 3010,U.S. House,2,Evan Littleton Turnage,DEM,27
Wilkinson,Centreville 3rd 3010,U.S. House,2,Pertis Herman Williams III,DEM,6
Wilkinson,Centreville 3rd 3010,U.S. House,2,Kevin Wilson,REP,55
Wilkinson,Centreville 3rd 3010,U.S. House,2,Ron Eller,REP,15
Wilkinson,Centreville 3rd 3010,U.S. Senate,,Albert R. Littell,DEM,13
Wilkinson,Centreville 3rd 3010,U.S. Senate,,Priscilla W. Till,DEM,33
Wilkinson,Centreville 3rd 3010,U.S. Senate,,Scott Colom,DEM,96
Wilkinson,Centreville 3rd 3010,U.S. Senate,,Cindy Hyde-Smith,REP,64
Wilkinson,Centreville 3rd 3010,U.S. Senate,,Sarah Adlakha,REP,5
Wilkinson,Cold Springs 4020,U.S. House,2,Bennie G. Thompson,DEM,31
Wilkinson,Cold Springs 4020,U.S. House,2,Evan Littleton Turnage,DEM,1
Wilkinson,Cold Springs 4020,U.S. House,2,Pertis Herman Williams III,DEM,0
Wilkinson,Cold Springs 4020,U.S. House,2,Kevin Wilson,REP,27
Wilkinson,Cold Springs 4020,U.S. House,2,Ron Eller,REP,1
Wilkinson,Cold Springs 4020,U.S. Senate,,Albert R. Littell,DEM,7
Wilkinson,Cold Springs 4020,U.S. Senate,,Priscilla W. Till,DEM,6
Wilkinson,Cold Springs 4020,U.S. Senate,,Scott Colom,DEM,19
Wilkinson,Cold Springs 4020,U.S. Senate,,Cindy Hyde-Smith,REP,25
Wilkinson,Cold Springs 4020,U.S. Senate,,Sarah Adlakha,REP,3
Wilkinson,Fort Adams 2020,U.S. House,2,Bennie G. Thompson,DEM,46
Wilkinson,Fort Adams 2020,U.S. House,2,Evan Littleton Turnage,DEM,3
Wilkinson,Fort Adams 2020,U.S. House,2,Pertis Herman Williams III,DEM,0
