county,precinct,office,district,candidate,party,votes
Calhoun,Banner # 3,U.S. House,1,Trent Kelly,REP,100
Calhoun,Banner # 3,U.S. Senate,,Cindy Hyde-Smith,REP,85
Calhoun,Banner # 3,U.S. Senate,,Sarah Adlakha,REP,15
Calhoun,Banner #3,U.S. House,1,Cliff Johnson,DEM,7
Calhoun,Banner #3,U.S. House,1,Kelvin Buck,DEM,1
Calhoun,Banner #3,U.S. Senate,,Albert R. Littell,DEM,0
Calhoun,Banner #3,U.S. Senate,,Priscilla W. Till,DEM,0
Calhoun,Banner #3,U.S. Senate,,Scott Colom,DEM,8
Calhoun,Bruce # 3,U.S. House,1,Trent Kelly,REP,174
Calhoun,Bruce # 3,U.S. Senate,,Cindy Hyde-Smith,REP,153
Calhoun,Bruce # 3,U.S. Senate,,Sarah Adlakha,REP,24
Calhoun,Bruce #3,U.S. House,1,Cliff Johnson,DEM,28
Calhoun,Bruce #3,U.S. House,1,Kelvin Buck,DEM,8
Calhoun,Bruce #3,U.S. Senate,,Albert R. Littell,DEM,1
Calhoun,Bruce #3,U.S. Senate,,Priscilla W. Till,DEM,3
Calhoun,Bruce #3,U.S. Senate,,Scott Colom,DEM,34
Calhoun,Calhoun City # 1,U.S. House,1,Trent Kelly,REP,68
Calhoun,Calhoun City # 1,U.S. Senate,,Cindy Hyde-Smith,REP,60
Calhoun,Calhoun City # 1,U.S. Senate,,Sarah Adlakha,REP,9
Calhoun,Calhoun City # 4,U.S. House,1,Trent Kelly,REP,180
Calhoun,Calhoun City # 4,U.S. Senate,,Cindy Hyde-Smith,REP,162
Calhoun,Calhoun City # 4,U.S. Senate,,Sarah Adlakha,REP,19
Calhoun,Calhoun City #1,U.S. House,1,Cliff Johnson,DEM,63
Calhoun,Calhoun City #1,U.S. House,1,Kelvin Buck,DEM,51
Calhoun,Calhoun City #1,U.S. Senate,,Albert R. Littell,DEM,2
Calhoun,Calhoun City #1,U.S. Senate,,Priscilla W. Till,DEM,16
Calhoun,Calhoun City #1,U.S. Senate,,Scott Colom,DEM,102
Calhoun,Calhoun City #4,U.S. House,1,Cliff Johnson,DEM,34
Calhoun,Calhoun City #4,U.S. House,1,Kelvin Buck,DEM,14
Calhoun,Calhoun City #4,U.S. Senate,,Albert R. Littell,DEM,0
Calhoun,Calhoun City #4,U.S. Senate,,Priscilla W. Till,DEM,7
Calhoun,Calhoun City #4,U.S. Senate,,Scott Colom,DEM,41
Calhoun,Derma # 4,U.S. House,1,Trent Kelly,REP,77
Calhoun,Derma # 4,U.S. Senate,,Cindy Hyde-Smith,REP,76
Calhoun,Derma # 4,U.S. Senate,,Sarah Adlakha,REP,4
Calhoun,Derma # 5,U.S. House,1,Trent Kelly,REP,101
Calhoun,Derma # 5,U.S. Senate,,Cindy Hyde-Smith,REP,90
Calhoun,Derma # 5,U.S. Senate,,Sarah Adlakha,REP,12
Calhoun,Derma #4,U.S. House,1,Cliff Johnson,DEM,15
Calhoun,Derma #4,U.S. House,1,Kelvin Buck,DEM,6
Calhoun,Derma #4,U.S. Senate,,Albert R. Littell,DEM,1
Calhoun,Derma #4,U.S. Senate,,Priscilla W. Till,DEM,4
Calhoun,Derma #4,U.S. Senate,,Scott Colom,DEM,19
