county,precinct,office,district,candidate,party,votes
Humphreys,Belzoni - 4010,U.S. House,2,Bennie G. Thompson,DEM,189
Humphreys,Belzoni - 4010,U.S. House,2,Evan Littleton Turnage,DEM,22
Humphreys,Belzoni - 4010,U.S. House,2,Pertis Herman Williams III,DEM,2
Humphreys,Belzoni - 4010,U.S. House,2,Kevin Wilson,REP,6
Humphreys,Belzoni - 4010,U.S. House,2,Ron Eller,REP,20
Humphreys,Belzoni - 4010,U.S. Senate,,Albert R. Littell,DEM,15
Humphreys,Belzoni - 4010,U.S. Senate,,Priscilla W. Till,DEM,41
Humphreys,Belzoni - 4010,U.S. Senate,,Scott Colom,DEM,152
Humphreys,Belzoni - 4010,U.S. Senate,,Cindy Hyde-Smith,REP,24
Humphreys,Belzoni - 4010,U.S. Senate,,Sarah Adlakha,REP,2
Humphreys,Belzoni North - 1bn 1020,U.S. House,2,Bennie G. Thompson,DEM,213
Humphreys,Belzoni North - 1bn 1020,U.S. House,2,Evan Littleton Turnage,DEM,25
Humphreys,Belzoni North - 1bn 1020,U.S. House,2,Pertis Herman Williams III,DEM,2
Humphreys,Belzoni North - 1bn 1020,U.S. House,2,Kevin Wilson,REP,13
Humphreys,Belzoni North - 1bn 1020,U.S. House,2,Ron Eller,REP,16
Humphreys,Belzoni North - 1bn 1020,U.S. Senate,,Albert R. Littell,DEM,23
Humphreys,Belzoni North - 1bn 1020,U.S. Senate,,Priscilla W. Till,DEM,32
Humphreys,Belzoni North - 1bn 1020,U.S. Senate,,Scott Colom,DEM,182
Humphreys,Belzoni North - 1bn 1020,U.S. Senate,,Cindy Hyde-Smith,REP,28
Humphreys,Belzoni North - 1bn 1020,U.S. Senate,,Sarah Adlakha,REP,1
Humphreys,Belzoni North - 2bn 2020,U.S. House,2,Bennie G. Thompson,DEM,64
Humphreys,Belzoni North - 2bn 2020,U.S. House,2,Evan Littleton Turnage,DEM,6
Humphreys,Belzoni North - 2bn 2020,U.S. House,2,Pertis Herman Williams III,DEM,0
Humphreys,Belzoni North - 2bn 2020,U.S. House,2,Kevin Wilson,REP,2
Humphreys,Belzoni North - 2bn 2020,U.S. House,2,Ron Eller,REP,0
Humphreys,Belzoni North - 2bn 2020,U.S. Senate,,Albert R. Littell,DEM,6
Humphreys,Belzoni North - 2bn 2020,U.S. Senate,,Priscilla W. Till,DEM,7
Humphreys,Belzoni North - 2bn 2020,U.S. Senate,,Scott Colom,DEM,52
Humphreys,Belzoni North - 2bn 2020,U.S. Senate,,Cindy Hyde-Smith,REP,1
Humphreys,Belzoni North - 2bn 2020,U.S. Senate,,Sarah Adlakha,REP,1
Humphreys,Belzoni South - 3bs 3010,U.S. House,2,Bennie G. Thompson,DEM,68
Humphreys,Belzoni South - 3bs 3010,U.S. House,2,Evan Littleton Turnage,DEM,6
Humphreys,Belzoni South - 3bs 3010,U.S. House,2,Pertis Herman Williams III,DEM,0
Humphreys,Belzoni South - 3bs 3010,U.S. House,2,Kevin Wilson,REP,0
Humphreys,Belzoni South - 3bs 3010,U.S. House,2,Ron Eller,REP,1
Humphreys,Belzoni South - 3bs 3010,U.S. Senate,,Albert R. Littell,DEM,10
