county,precinct,office,district,candidate,party,votes
Sharkey,Anguilla Fifth District,U.S. House,2,Bennie G. Thompson,DEM,60
Sharkey,Anguilla Fifth District,U.S. House,2,Evan Littleton Turnage,DEM,9
Sharkey,Anguilla Fifth District,U.S. House,2,Pertis Herman Williams III,DEM,0
Sharkey,Anguilla Fifth District,U.S. House,2,Kevin Wilson,REP,1
Sharkey,Anguilla Fifth District,U.S. House,2,Ron Eller,REP,7
Sharkey,Anguilla Fifth District,U.S. Senate,,Albert R. Littell,DEM,7
Sharkey,Anguilla Fifth District,U.S. Senate,,Priscilla W. Till,DEM,8
Sharkey,Anguilla Fifth District,U.S. Senate,,Scott Colom,DEM,47
Sharkey,Anguilla Fifth District,U.S. Senate,,Cindy Hyde-Smith,REP,8
Sharkey,Anguilla Fifth District,U.S. Senate,,Sarah Adlakha,REP,0
Sharkey,Anguilla Fourth District,U.S. House,2,Bennie G. Thompson,DEM,80
Sharkey,Anguilla Fourth District,U.S. House,2,Evan Littleton Turnage,DEM,20
Sharkey,Anguilla Fourth District,U.S. House,2,Pertis Herman Williams III,DEM,2
Sharkey,Anguilla Fourth District,U.S. House,2,Kevin Wilson,REP,8
Sharkey,Anguilla Fourth District,U.S. House,2,Ron Eller,REP,14
Sharkey,Anguilla Fourth District,U.S. Senate,,Albert R. Littell,DEM,10
Sharkey,Anguilla Fourth District,U.S. Senate,,Priscilla W. Till,DEM,21
Sharkey,Anguilla Fourth District,U.S. Senate,,Scott Colom,DEM,64
Sharkey,Anguilla Fourth District,U.S. Senate,,Cindy Hyde-Smith,REP,21
Sharkey,Anguilla Fourth District,U.S. Senate,,Sarah Adlakha,REP,2
Sharkey,Cary Second District,U.S. House,2,Bennie G. Thompson,DEM,84
Sharkey,Cary Second District,U.S. House,2,Evan Littleton Turnage,DEM,11
Sharkey,Cary Second District,U.S. House,2,Pertis Herman Williams III,DEM,2
Sharkey,Cary Second District,U.S. House,2,Kevin Wilson,REP,11
Sharkey,Cary Second District,U.S. House,2,Ron Eller,REP,14
Sharkey,Cary Second District,U.S. Senate,,Albert R. Littell,DEM,5
Sharkey,Cary Second District,U.S. Senate,,Priscilla W. Till,DEM,16
Sharkey,Cary Second District,U.S. Senate,,Scott Colom,DEM,61
Sharkey,Cary Second District,U.S. Senate,,Cindy Hyde-Smith,REP,23
Sharkey,Cary Second District,U.S. Senate,,Sarah Adlakha,REP,3
Sharkey,Delta City Fifth District,U.S. House,2,Bennie G. Thompson,DEM,32
Sharkey,Delta City Fifth District,U.S. House,2,Evan Littleton Turnage,DEM,10
Sharkey,Delta City Fifth District,U.S. House,2,Pertis Herman Williams III,DEM,2
Sharkey,Delta City Fifth District,U.S. House,2,Kevin Wilson,REP,8
Sharkey,Delta City Fifth District,U.S. House,2,Ron Eller,REP,17
Sharkey,Delta City Fifth District,U.S. Senate,,Albert R. Littell,DEM,6
Sharkey,Delta City Fifth District,U.S. Senate,,Priscilla W. Till,DEM,6
Sharkey,Delta City Fifth District,U.S. Senate,,Scott Colom,DEM,22
Sharkey,Delta City Fifth District,U.S. Senate,,Cindy Hyde-Smith,REP,26
Sharkey,Delta City Fifth District,U.S. Senate,,Sarah Adlakha,REP,2
Sharkey,Rolling Fork First District,U.S. House,2,Bennie G. Thompson,DEM,80
Sharkey,Rolling Fork First District,U.S. House,2,Evan Littleton Turnage,DEM,33
Sharkey,Rolling Fork First District,U.S. House,2,Pertis Herman Williams III,DEM,1
Sharkey,Rolling Fork First District,U.S. House,2,Kevin Wilson,REP,16
Sharkey,Rolling Fork First District,U.S. House,2,Ron Eller,REP,28
Sharkey,Rolling Fork First District,U.S. Senate,,Albert R. Littell,DEM,18
Sharkey,Rolling Fork First District,U.S. Senate,,Priscilla W. Till,DEM,17
Sharkey,Rolling Fork First District,U.S. Senate,,Scott Colom,DEM,68
Sharkey,Rolling Fork First District,U.S. Senate,,Cindy Hyde-Smith,REP,43
Sharkey,Rolling Fork First District,U.S. Senate,,Sarah Adlakha,REP,1
Sharkey,Rolling Fork Fourth District,U.S. House,2,Bennie G. Thompson,DEM,23
Sharkey,Rolling Fork Fourth District,U.S. House,2,Evan Littleton Turnage,DEM,6
Sharkey,Rolling Fork Fourth District,U.S. House,2,Pertis Herman Williams III,DEM,0
Sharkey,Rolling Fork Fourth District,U.S. House,2,Kevin Wilson,REP,0
Sharkey,Rolling Fork Fourth District,U.S. House,2,Ron Eller,REP,0
Sharkey,Rolling Fork Fourth District,U.S. Senate,,Albert R. Littell,DEM,6
Sharkey,Rolling Fork Fourth District,U.S. Senate,,Priscilla W. Till,DEM,5
Sharkey,Rolling Fork Fourth District,U.S. Senate,,Scott Colom,DEM,17
Sharkey,Rolling Fork Fourth District,U.S. Senate,,Cindy Hyde-Smith,REP,0
Sharkey,Rolling Fork Fourth District,U.S. Senate,,Sarah Adlakha,REP,0
