page,candidate,office,district,party,county,precinct,votes,winner,
2,Hillary Clinton,President,,D,Jackson ,Big Point,211,,
2,Chris Dodd,President,,D,Jackson ,Big Point,2,,
2,John Edwards,President,,D,Jackson ,Big Point,2,,
2,Mike Gravel,President,,D,Jackson ,Big Point,1,,
2,Dennis Kucinich,President,,D,Jackson ,Big Point,0,,
2,Barack Obama,President,,D,Jackson ,Big Point,34,,
2,Bill Richardson,President,,D,Jackson ,Big Point,0,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Big Point,109,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Big Point,91,,
2,Gene Taylor,US House,4,D,Jackson ,Big Point,227,,
2,Joseph Biden,President,,D,Jackson ,Helena,0,,
2,Hillary Clinton,President,,D,Jackson ,Helena,128,,
2,Chris Dodd,President,,D,Jackson ,Helena,0,,
2,John Edwards,President,,D,Jackson ,Helena,5,,
2,Mike Gravel,President,,D,Jackson ,Helena,0,,
2,Dennis Kucinich,President,,D,Jackson ,Helena,0,,
2,Barack Obama,President,,D,Jackson ,Helena,31,,
2,Bill Richardson,President,,D,Jackson ,Helena,0,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Helena,73,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Helena,49,,
2,Gene Taylor,US House,4,D,Jackson ,Helena,155,,
2,Joseph Biden,President,,D,Jackson ,Escatawpa ,1,,
2,Hillary Clinton,President,,D,Jackson ,Escatawpa ,216,,
2,Chris Dodd,President,,D,Jackson ,Escatawpa ,2,,
2,John Edwards,President,,D,Jackson ,Escatawpa ,6,,
2,Mike Gravel,President,,D,Jackson ,Escatawpa ,0,,
2,Dennis Kucinich,President,,D,Jackson ,Escatawpa ,0,,
2,Barack Obama,President,,D,Jackson ,Escatawpa ,200,,
2,Bill Richardson,President,,D,Jackson ,Escatawpa ,1,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Escatawpa ,178,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Escatawpa ,152,,
2,Gene Taylor,US House,4,D,Jackson ,Escatawpa ,381,,
2,Joseph Biden,President,,D,Jackson ,Orange Grove,1,,
2,Hillary Clinton,President,,D,Jackson ,Orange Grove,154,,
2,Chris Dodd,President,,D,Jackson ,Orange Grove,0,,
2,John Edwards,President,,D,Jackson ,Orange Grove,4,,
2,Mike Gravel,President,,D,Jackson ,Orange Grove,0,,
2,Dennis Kucinich,President,,D,Jackson ,Orange Grove,0,,
2,Barack Obama,President,,D,Jackson ,Orange Grove,66,,
2,Bill Richardson,President,,D,Jackson ,Orange Grove,1,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Orange Grove,111,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Orange Grove,80,,
2,Gene Taylor,US House,4,D,Jackson ,Orange Grove,216,,
2,Joseph Biden,President,,D,Jackson ,Union Hall ,6,,
2,Hillary Clinton,President,,D,Jackson ,Union Hall ,87,,
2,Chris Dodd,President,,D,Jackson ,Union Hall ,3,,
2,John Edwards,President,,D,Jackson ,Union Hall ,3,,
2,Mike Gravel,President,,D,Jackson ,Union Hall ,0,,
2,Dennis Kucinich,President,,D,Jackson ,Union Hall ,2,,
2,Barack Obama,President,,D,Jackson ,Union Hall ,800,,
2,Bill Richardson,President,,D,Jackson ,Union Hall ,2,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Union Hall ,375,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Union Hall ,388,,
2,Gene Taylor,US House,4,D,Jackson ,Union Hall ,818,,
2,Joseph Biden,President,,D,Jackson ,Sue Ellen ,0,,
2,Hillary Clinton,President,,D,Jackson ,Sue Ellen ,71,,
2,Chris Dodd,President,,D,Jackson ,Sue Ellen ,0,,
2,John Edwards,President,,D,Jackson ,Sue Ellen ,0,,
2,Mike Gravel,President,,D,Jackson ,Sue Ellen ,0,,
2,Dennis Kucinich,President,,D,Jackson ,Sue Ellen ,2,,
2,Barack Obama,President,,D,Jackson ,Sue Ellen ,823,,
2,Bill Richardson,President,,D,Jackson ,Sue Ellen ,1,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Sue Ellen ,354,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Sue Ellen ,356,,
2,Gene Taylor,US House,4,D,Jackson ,Sue Ellen ,785,,
2,Joseph Biden,President,,D,Jackson ,Rec Center,0,,
2,Hillary Clinton,President,,D,Jackson ,Rec Center,78,,
2,Chris Dodd,President,,D,Jackson ,Rec Center,3,,
2,John Edwards,President,,D,Jackson ,Rec Center,1,,
2,Mike Gravel,President,,D,Jackson ,Rec Center,0,,
2,Dennis Kucinich,President,,D,Jackson ,Rec Center,3,,
2,Barack Obama,President,,D,Jackson ,Rec Center,488,,
2,Bill Richardson,President,,D,Jackson ,Rec Center,2,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,Rec Center,285,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,Rec Center,190,,
2,Gene Taylor,US House,4,D,Jackson ,Rec Center,514,,
2,Joseph Biden,President,,D,Jackson ,ymbc - Dantzler ,1,,
2,Hillary Clinton,President,,D,Jackson ,ymbc - Dantzler ,74,,
2,Chris Dodd,President,,D,Jackson ,ymbc - Dantzler ,1,,
2,John Edwards,President,,D,Jackson ,ymbc - Dantzler ,1,,
2,Mike Gravel,President,,D,Jackson ,ymbc - Dantzler ,0,,
2,Dennis Kucinich,President,,D,Jackson ,ymbc - Dantzler ,2,,
2,Barack Obama,President,,D,Jackson ,ymbc - Dantzler ,406,,
2,Bill Richardson,President,,D,Jackson ,ymbc - Dantzler ,2,,
2,Erik R. Fleming,U.S. Senate,,D,Jackson ,ymbc - Dantzler ,227,,
2,Shawn O'Hara,U.S. Senate,,D,Jackson ,ymbc - Dantzler ,192,,
2,Gene Taylor,US House,4,D,Jackson ,ymbc - Dantzler ,458,,
3,Joseph Biden,President,,D,Jackson ,Griffin Heights ,0,,
3,Hillary Clinton,President,,D,Jackson ,Griffin Heights ,76,,
3,Chris Dodd,President,,D,Jackson ,Griffin Heights ,0,,
3,John Edwards,President,,D,Jackson ,Griffin Heights ,0,,
3,Mike Gravel,President,,D,Jackson ,Griffin Heights ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Griffin Heights ,0,,
3,Barack Obama,President,,D,Jackson ,Griffin Heights ,139,,
3,Bill Richardson,President,,D,Jackson ,Griffin Heights ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Griffin Heights ,98,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Griffin Heights ,76,,
3,Gene Taylor,US House,4,D,Jackson ,Griffin Heights ,194,,
3,Joseph Biden,President,,D,Jackson ,Eastside ,2,,
3,Hillary Clinton,President,,D,Jackson ,Eastside ,95,,
3,Chris Dodd,President,,D,Jackson ,Eastside ,0,,
3,John Edwards,President,,D,Jackson ,Eastside ,2,,
3,Mike Gravel,President,,D,Jackson ,Eastside ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Eastside ,2,,
3,Barack Obama,President,,D,Jackson ,Eastside ,175,,
3,Bill Richardson,President,,D,Jackson ,Eastside ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Eastside ,135,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Eastside ,91,,
3,Gene Taylor,US House,4,D,Jackson ,Eastside ,260,,
3,Joseph Biden,President,,D,Jackson ,Jefferson Street ,3,,
3,Hillary Clinton,President,,D,Jackson ,Jefferson Street ,58,,
3,Chris Dodd,President,,D,Jackson ,Jefferson Street ,1,,
3,John Edwards,President,,D,Jackson ,Jefferson Street ,5,,
3,Mike Gravel,President,,D,Jackson ,Jefferson Street ,2,,
3,Dennis Kucinich,President,,D,Jackson ,Jefferson Street ,2,,
3,Barack Obama,President,,D,Jackson ,Jefferson Street ,674,,
3,Bill Richardson,President,,D,Jackson ,Jefferson Street ,4,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Jefferson Street ,316,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Jefferson Street ,300,,
3,Gene Taylor,US House,4,D,Jackson ,Jefferson Street ,687,,
3,Joseph Biden,President,,D,Jackson ,Fair ,1,,
3,Hillary Clinton,President,,D,Jackson ,Fair ,69,,
3,Chris Dodd,President,,D,Jackson ,Fair ,0,,
3,John Edwards,President,,D,Jackson ,Fair ,1,,
3,Mike Gravel,President,,D,Jackson ,Fair ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Fair ,0,,
3,Barack Obama,President,,D,Jackson ,Fair ,371,,
3,Bill Richardson,President,,D,Jackson ,Fair ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Fair ,177,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Fair ,167,,
3,Gene Taylor,US House,4,D,Jackson ,Fair ,408,,
3,Joseph Biden,President,,D,Jackson ,Arlington ,0,,
3,Hillary Clinton,President,,D,Jackson ,Arlington ,21,,
3,Chris Dodd,President,,D,Jackson ,Arlington ,0,,
3,John Edwards,President,,D,Jackson ,Arlington ,1,,
3,Mike Gravel,President,,D,Jackson ,Arlington ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Arlington ,1,,
3,Barack Obama,President,,D,Jackson ,Arlington ,91,,
3,Bill Richardson,President,,D,Jackson ,Arlington ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Arlington ,39,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Arlington ,55,,
3,Gene Taylor,US House,4,D,Jackson ,Arlington ,107,,
3,Joseph Biden,President,,D,Jackson ,Chico,3,,
3,Hillary Clinton,President,,D,Jackson ,Chico,128,,
3,Chris Dodd,President,,D,Jackson ,Chico,0,,
3,John Edwards,President,,D,Jackson ,Chico,1,,
3,Mike Gravel,President,,D,Jackson ,Chico,0,,
3,Dennis Kucinich,President,,D,Jackson ,Chico,0,,
3,Barack Obama,President,,D,Jackson ,Chico,257,,
3,Bill Richardson,President,,D,Jackson ,Chico,1,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Chico,154,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Chico,157,,
3,Gene Taylor,US House,4,D,Jackson ,Chico,357,,
3,Joseph Biden,President,,D,Jackson ,Girl Scouts ,0,,
3,Hillary Clinton,President,,D,Jackson ,Girl Scouts ,44,,
3,Chris Dodd,President,,D,Jackson ,Girl Scouts ,0,,
3,John Edwards,President,,D,Jackson ,Girl Scouts ,1,,
3,Mike Gravel,President,,D,Jackson ,Girl Scouts ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Girl Scouts ,0,,
3,Barack Obama,President,,D,Jackson ,Girl Scouts ,128,,
3,Bill Richardson,President,,D,Jackson ,Girl Scouts ,1,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Girl Scouts ,83,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Girl Scouts ,74,,
3,Gene Taylor,US House,4,D,Jackson ,Girl Scouts ,162,,
3,Joseph Biden,President,,D,Jackson ,Pinecrest ,1,,
3,Hillary Clinton,President,,D,Jackson ,Pinecrest ,131,,
3,Chris Dodd,President,,D,Jackson ,Pinecrest ,0,,
3,John Edwards,President,,D,Jackson ,Pinecrest ,2,,
3,Mike Gravel,President,,D,Jackson ,Pinecrest ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Pinecrest ,0,,
3,Barack Obama,President,,D,Jackson ,Pinecrest ,66,,
3,Bill Richardson,President,,D,Jackson ,Pinecrest ,2,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Pinecrest ,81,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Pinecrest ,77,,
3,Gene Taylor,US House,4,D,Jackson ,Pinecrest ,196,,
3,Joseph Biden,President,,D,Jackson ,Nazarene ,1,,
3,Hillary Clinton,President,,D,Jackson ,Nazarene ,90,,
3,Chris Dodd,President,,D,Jackson ,Nazarene ,0,,
3,John Edwards,President,,D,Jackson ,Nazarene ,1,,
3,Mike Gravel,President,,D,Jackson ,Nazarene ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Nazarene ,0,,
3,Barack Obama,President,,D,Jackson ,Nazarene ,80,,
3,Bill Richardson,President,,D,Jackson ,Nazarene ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Nazarene ,80,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Nazarene ,68,,
3,Gene Taylor,US House,4,D,Jackson ,Nazarene ,157,,
3,Joseph Biden,President,,D,Jackson ,Sacred Heart ,0,,
3,Hillary Clinton,President,,D,Jackson ,Sacred Heart ,114,,
3,Chris Dodd,President,,D,Jackson ,Sacred Heart ,0,,
3,John Edwards,President,,D,Jackson ,Sacred Heart ,2,,
3,Mike Gravel,President,,D,Jackson ,Sacred Heart ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Sacred Heart ,0,,
3,Barack Obama,President,,D,Jackson ,Sacred Heart ,89,,
3,Bill Richardson,President,,D,Jackson ,Sacred Heart ,0,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Sacred Heart ,86,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Sacred Heart ,64,,
3,Gene Taylor,US House,4,D,Jackson ,Sacred Heart ,189,,
3,Joseph Biden,President,,D,Jackson ,Eastlawn ,0,,
3,Hillary Clinton,President,,D,Jackson ,Eastlawn ,108,,
3,Chris Dodd,President,,D,Jackson ,Eastlawn ,1,,
3,John Edwards,President,,D,Jackson ,Eastlawn ,3,,
3,Mike Gravel,President,,D,Jackson ,Eastlawn ,0,,
3,Dennis Kucinich,President,,D,Jackson ,Eastlawn ,0,,
3,Barack Obama,President,,D,Jackson ,Eastlawn ,72,,
3,Bill Richardson,President,,D,Jackson ,Eastlawn ,1,,
3,Erik R. Fleming,U.S. Senate,,D,Jackson ,Eastlawn ,94,,
3,Shawn O'Hara,U.S. Senate,,D,Jackson ,Eastlawn ,53,,
3,Gene Taylor,US House,4,D,Jackson ,Eastlawn ,170,,
4,Joseph Biden,President,,D,Jackson ,American Legion ,0,,
4,Hillary Clinton,President,,D,Jackson ,American Legion ,50,,
4,Chris Dodd,President,,D,Jackson ,American Legion ,0,,
4,John Edwards,President,,D,Jackson ,American Legion ,0,,
4,Mike Gravel,President,,D,Jackson ,American Legion ,0,,
4,Dennis Kucinich,President,,D,Jackson ,American Legion ,0,,
4,Barack Obama,President,,D,Jackson ,American Legion ,21,,
4,Bill Richardson,President,,D,Jackson ,American Legion ,2,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,American Legion ,30,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,American Legion ,29,,
4,Gene Taylor,US House,4,D,Jackson ,American Legion ,68,,
4,Joseph Biden,President,,D,Jackson ,Presbyterian ,2,,
4,Hillary Clinton,President,,D,Jackson ,Presbyterian ,105,,
4,Chris Dodd,President,,D,Jackson ,Presbyterian ,0,,
4,John Edwards,President,,D,Jackson ,Presbyterian ,1,,
4,Mike Gravel,President,,D,Jackson ,Presbyterian ,0,,
4,Dennis Kucinich,President,,D,Jackson ,Presbyterian ,0,,
4,Barack Obama,President,,D,Jackson ,Presbyterian ,27,,
4,Bill Richardson,President,,D,Jackson ,Presbyterian ,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Presbyterian ,59,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Presbyterian ,48,,
4,Gene Taylor,US House,4,D,Jackson ,Presbyterian ,131,,
4,Joseph Biden,President,,D,Jackson ,North Pascagoula,1,,
4,Hillary Clinton,President,,D,Jackson ,North Pascagoula,72,,
4,Chris Dodd,President,,D,Jackson ,North Pascagoula,0,,
4,John Edwards,President,,D,Jackson ,North Pascagoula,4,,
4,Mike Gravel,President,,D,Jackson ,North Pascagoula,0,,
4,Dennis Kucinich,President,,D,Jackson ,North Pascagoula,0,,
4,Barack Obama,President,,D,Jackson ,North Pascagoula,37,,
4,Bill Richardson,President,,D,Jackson ,North Pascagoula,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,North Pascagoula,50,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,North Pascagoula,35,,
4,Gene Taylor,US House,4,D,Jackson ,North Pascagoula,105,,
4,Joseph Biden,President,,D,Jackson ,Gautier ,4,,
4,Hillary Clinton,President,,D,Jackson ,Gautier ,519,,
4,Chris Dodd,President,,D,Jackson ,Gautier ,0,,
4,John Edwards,President,,D,Jackson ,Gautier ,10,,
4,Mike Gravel,President,,D,Jackson ,Gautier ,1,,
4,Dennis Kucinich,President,,D,Jackson ,Gautier ,2,,
4,Barack Obama,President,,D,Jackson ,Gautier ,880,,
4,Bill Richardson,President,,D,Jackson ,Gautier ,2,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Gautier ,582,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Gautier ,544,,
4,Gene Taylor,US House,4,D,Jackson ,Gautier ,1309,,
4,Joseph Biden,President,,D,Jackson ,Villa Maria ,1,,
4,Hillary Clinton,President,,D,Jackson ,Villa Maria ,112,,
4,Chris Dodd,President,,D,Jackson ,Villa Maria ,0,,
4,John Edwards,President,,D,Jackson ,Villa Maria ,2,,
4,Mike Gravel,President,,D,Jackson ,Villa Maria ,0,,
4,Dennis Kucinich,President,,D,Jackson ,Villa Maria ,1,,
4,Barack Obama,President,,D,Jackson ,Villa Maria ,50,,
4,Bill Richardson,President,,D,Jackson ,Villa Maria ,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Villa Maria ,56,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Villa Maria ,55,,
4,Gene Taylor,US House,4,D,Jackson ,Villa Maria ,152,,
4,Joseph Biden,President,,D,Jackson ,Os Community Ctr ,0,,
4,Hillary Clinton,President,,D,Jackson ,Os Community Ctr ,38,,
4,Chris Dodd,President,,D,Jackson ,Os Community Ctr ,0,,
4,John Edwards,President,,D,Jackson ,Os Community Ctr ,0,,
4,Mike Gravel,President,,D,Jackson ,Os Community Ctr ,0,,
4,Dennis Kucinich,President,,D,Jackson ,Os Community Ctr ,1,,
4,Barack Obama,President,,D,Jackson ,Os Community Ctr ,27,,
4,Bill Richardson,President,,D,Jackson ,Os Community Ctr ,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Os Community Ctr ,25,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Os Community Ctr ,19,,
4,Gene Taylor,US House,4,D,Jackson ,Os Community Ctr ,56,,
4,Joseph Biden,President,,D,Jackson ,Os Armory ,1,,
4,Hillary Clinton,President,,D,Jackson ,Os Armory ,366,,
4,Chris Dodd,President,,D,Jackson ,Os Armory ,1,,
4,John Edwards,President,,D,Jackson ,Os Armory ,6,,
4,Mike Gravel,President,,D,Jackson ,Os Armory ,1,,
4,Dennis Kucinich,President,,D,Jackson ,Os Armory ,0,,
4,Barack Obama,President,,D,Jackson ,Os Armory ,304,,
4,Bill Richardson,President,,D,Jackson ,Os Armory ,2,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Os Armory ,260,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Os Armory ,241,,
4,Gene Taylor,US House,4,D,Jackson ,Os Armory ,636,,
4,Joseph Biden,President,,D,Jackson ,Gulf Hills ,3,,
4,Hillary Clinton,President,,D,Jackson ,Gulf Hills ,402,,
4,Chris Dodd,President,,D,Jackson ,Gulf Hills ,0,,
4,John Edwards,President,,D,Jackson ,Gulf Hills ,6,,
4,Mike Gravel,President,,D,Jackson ,Gulf Hills ,2,,
4,Dennis Kucinich,President,,D,Jackson ,Gulf Hills ,1,,
4,Barack Obama,President,,D,Jackson ,Gulf Hills ,291,,
4,Bill Richardson,President,,D,Jackson ,Gulf Hills ,3,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Gulf Hills ,293,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Gulf Hills ,231,,
4,Gene Taylor,US House,4,D,Jackson ,Gulf Hills ,643,,
4,Joseph Biden,President,,D,Jackson ,St Martin ,2,,
4,Hillary Clinton,President,,D,Jackson ,St Martin ,209,,
4,Chris Dodd,President,,D,Jackson ,St Martin ,1,,
4,John Edwards,President,,D,Jackson ,St Martin ,7,,
4,Mike Gravel,President,,D,Jackson ,St Martin ,1,,
4,Dennis Kucinich,President,,D,Jackson ,St Martin ,0,,
4,Barack Obama,President,,D,Jackson ,St Martin ,163,,
4,Bill Richardson,President,,D,Jackson ,St Martin ,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,St Martin ,159,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,St Martin ,143,,
4,Gene Taylor,US House,4,D,Jackson ,St Martin ,361,,
4,Joseph Biden,President,,D,Jackson ,Latimer ,1,,
4,Hillary Clinton,President,,D,Jackson ,Latimer ,270,,
4,Chris Dodd,President,,D,Jackson ,Latimer ,0,,
4,John Edwards,President,,D,Jackson ,Latimer ,6,,
4,Mike Gravel,President,,D,Jackson ,Latimer ,0,,
4,Dennis Kucinich,President,,D,Jackson ,Latimer ,1,,
4,Barack Obama,President,,D,Jackson ,Latimer ,101,,
4,Bill Richardson,President,,D,Jackson ,Latimer ,1,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Latimer ,152,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Latimer ,157,,
4,Gene Taylor,US House,4,D,Jackson ,Latimer ,357,,
4,Joseph Biden,President,,D,Jackson ,Larue ,0,,
4,Hillary Clinton,President,,D,Jackson ,Larue ,24,,
4,Chris Dodd,President,,D,Jackson ,Larue ,0,,
4,John Edwards,President,,D,Jackson ,Larue ,2,,
4,Mike Gravel,President,,D,Jackson ,Larue ,0,,
4,Dennis Kucinich,President,,D,Jackson ,Larue ,0,,
4,Barack Obama,President,,D,Jackson ,Larue ,7,,
4,Bill Richardson,President,,D,Jackson ,Larue ,0,,
4,Erik R. Fleming,U.S. Senate,,D,Jackson ,Larue ,12,,
4,Shawn O'Hara,U.S. Senate,,D,Jackson ,Larue ,18,,
4,Gene Taylor,US House,4,D,Jackson ,Larue ,32,,
5,Joseph Biden,President,,D,Jackson ,Hickory Hills ,2,,
5,Hillary Clinton,President,,D,Jackson ,Hickory Hills ,220,,
5,Chris Dodd,President,,D,Jackson ,Hickory Hills ,0,,
5,John Edwards,President,,D,Jackson ,Hickory Hills ,2,,
5,Mike Gravel,President,,D,Jackson ,Hickory Hills ,0,,
5,Dennis Kucinich,President,,D,Jackson ,Hickory Hills ,0,,
5,Barack Obama,President,,D,Jackson ,Hickory Hills ,177,,
5,Bill Richardson,President,,D,Jackson ,Hickory Hills ,0,,
5,Erik R. Fleming,U.S. Senate,,D,Jackson ,Hickory Hills ,157,,
5,Shawn O'Hara,U.S. Senate,,D,Jackson ,Hickory Hills ,155,,
5,Gene Taylor,US House,4,D,Jackson ,Hickory Hills ,370,,
5,Joseph Biden,President,,D,Jackson ,Fontainebleau,1,,
5,Hillary Clinton,President,,D,Jackson ,Fontainebleau,228,,
5,Chris Dodd,President,,D,Jackson ,Fontainebleau,0,,
5,John Edwards,President,,D,Jackson ,Fontainebleau,3,,
5,Mike Gravel,President,,D,Jackson ,Fontainebleau,1,,
5,Dennis Kucinich,President,,D,Jackson ,Fontainebleau,1,,
5,Barack Obama,President,,D,Jackson ,Fontainebleau,163,,
5,Bill Richardson,President,,D,Jackson ,Fontainebleau,3,,
5,Erik R. Fleming,U.S. Senate,,D,Jackson ,Fontainebleau,163,,
5,Shawn O'Hara,U.S. Senate,,D,Jackson ,Fontainebleau,153,,
5,Gene Taylor,US House,4,D,Jackson ,Fontainebleau,371,,
5,Joseph Biden,President,,D,Jackson ,Gulf Park Estates ,1,,
5,Hillary Clinton,President,,D,Jackson ,Gulf Park Estates ,272,,
5,Chris Dodd,President,,D,Jackson ,Gulf Park Estates ,0,,
5,John Edwards,President,,D,Jackson ,Gulf Park Estates ,4,,
5,Mike Gravel,President,,D,Jackson ,Gulf Park Estates ,0,,
5,Dennis Kucinich,President,,D,Jackson ,Gulf Park Estates ,1,,
5,Barack Obama,President,,D,Jackson ,Gulf Park Estates ,139,,
5,Bill Richardson,President,,D,Jackson ,Gulf Park Estates ,2,,
5,Erik R. Fleming,U.S. Senate,,D,Jackson ,Gulf Park Estates ,161,,
5,Shawn O'Hara,U.S. Senate,,D,Jackson ,Gulf Park Estates ,181,,
5,Gene Taylor,US House,4,D,Jackson ,Gulf Park Estates ,393,,
5,Joseph Biden,President,,D,Jackson ,Os Civic Ctr ,2,,
5,Hillary Clinton,President,,D,Jackson ,Os Civic Ctr ,580,,
5,Chris Dodd,President,,D,Jackson ,Os Civic Ctr ,1,,
5,John Edwards,President,,D,Jackson ,Os Civic Ctr ,9,,
5,Mike Gravel,President,,D,Jackson ,Os Civic Ctr ,1,,
5,Dennis Kucinich,President,,D,Jackson ,Os Civic Ctr ,0,,
5,Barack Obama,President,,D,Jackson ,Os Civic Ctr ,382,,
5,Bill Richardson,President,,D,Jackson ,Os Civic Ctr ,4,,
5,Erik R. Fleming,U.S. Senate,,D,Jackson ,Os Civic Ctr ,388,,
5,Shawn O'Hara,U.S. Senate,,D,Jackson ,Os Civic Ctr ,336,,
5,Gene Taylor,US House,4,D,Jackson ,Os Civic Ctr ,923,,
5,Joseph Biden,President,,D,Jackson ,South Vancleave,2,,
5,Hillary Clinton,President,,D,Jackson ,South Vancleave,271,,
