page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Scott,Beat 1 / North Forest,0,
2,Hillary Clinton,President,,D,Scott,Beat 1 / North Forest,39,
2,Chris Dodd,President,,D,Scott,Beat 1 / North Forest,0,
2,John Edwards,President,,D,Scott,Beat 1 / North Forest,3,
2,Mike Gravel,President,,D,Scott,Beat 1 / North Forest,1,
2,Dennis Kucinich,President,,D,Scott,Beat 1 / North Forest,2,
2,Barack Obama,President,,D,Scott,Beat 1 / North Forest,308,
2,Bill Richardson,President,,D,Scott,Beat 1 / North Forest,1,
2,Erik R. Fleming,U.S. Senate,,D,Scott,Beat 1 / North Forest,208,
2,Shawn O'Hara,U.S. Senate,,D,Scott,Beat 1 / North Forest,132,
2,Randy Eads,U.S. House,3,D,Scott,Beat 1 / North Forest,154,
2,Joel L. Gill,U.S. House,3,D,Scott,Beat 1 / North Forest,183,
2,Joseph Biden,President,,D,Scott,Beat 1 / Harperville,1,
2,Hillary Clinton,President,,D,Scott,Beat 1 / Harperville,64,
2,Chris Dodd,President,,D,Scott,Beat 1 / Harperville,1,
2,John Edwards,President,,D,Scott,Beat 1 / Harperville,3,
2,Mike Gravel,President,,D,Scott,Beat 1 / Harperville,1,
2,Dennis Kucinich,President,,D,Scott,Beat 1 / Harperville,1,
2,Barack Obama,President,,D,Scott,Beat 1 / Harperville,245,
2,Bill Richardson,President,,D,Scott,Beat 1 / Harperville,1,
2,Erik R. Fleming,U.S. Senate,,D,Scott,Beat 1 / Harperville,161,
2,Shawn O'Hara,U.S. Senate,,D,Scott,Beat 1 / Harperville,96,
2,Randy Eads,U.S. House,3,D,Scott,Beat 1 / Harperville,118,
2,Joel L. Gill,U.S. House,3,D,Scott,Beat 1 / Harperville,134,
2,Joseph Biden,President,,D,Scott,Beat 1 / Hillsboro,2,
2,Hillary Clinton,President,,D,Scott,Beat 1 / Hillsboro,74,
2,Chris Dodd,President,,D,Scott,Beat 1 / Hillsboro,0,
2,John Edwards,President,,D,Scott,Beat 1 / Hillsboro,5,
2,Mike Gravel,President,,D,Scott,Beat 1 / Hillsboro,0,
2,Dennis Kucinich,President,,D,Scott,Beat 1 / Hillsboro,3,
2,Barack Obama,President,,D,Scott,Beat 1 / Hillsboro,292,
2,Bill Richardson,President,,D,Scott,Beat 1 / Hillsboro,0,
2,Erik R. Fleming,U.S. Senate,,D,Scott,Beat 1 / Hillsboro,180,
2,Shawn O'Hara,U.S. Senate,,D,Scott,Beat 1 / Hillsboro,122,
2,Randy Eads,U.S. House,3,D,Scott,Beat 1 / Hillsboro,151,
2,Joel L. Gill,U.S. House,3,D,Scott,Beat 1 / Hillsboro,143,
2,Joseph Biden,President,,D,Scott,Beat 2 / South Forest,3,
2,Hillary Clinton,President,,D,Scott,Beat 2 / South Forest,82,
2,Chris Dodd,President,,D,Scott,Beat 2 / South Forest,2,
2,John Edwards,President,,D,Scott,Beat 2 / South Forest,2,
2,Mike Gravel,President,,D,Scott,Beat 2 / South Forest,1,
2,Dennis Kucinich,President,,D,Scott,Beat 2 / South Forest,0,
2,Barack Obama,President,,D,Scott,Beat 2 / South Forest,274,
2,Bill Richardson,President,,D,Scott,Beat 2 / South Forest,1,
2,Erik R. Fleming,U.S. Senate,,D,Scott,Beat 2 / South Forest,175,
2,Shawn O'Hara,U.S. Senate,,D,Scott,Beat 2 / South Forest,139,
2,Randy Eads,U.S. House,3,D,Scott,Beat 2 / South Forest,147,
2,Joel L. Gill,U.S. House,3,D,Scott,Beat 2 / South Forest,162,
2,Joseph Biden,President,,D,Scott,Beat 2 / Homewood,0,
2,Hillary Clinton,President,,D,Scott,Beat 2 / Homewood,40,
2,Chris Dodd,President,,D,Scott,Beat 2 / Homewood,0,
2,John Edwards,President,,D,Scott,Beat 2 / Homewood,0,
2,Mike Gravel,President,,D,Scott,Beat 2 / Homewood,1,
2,Dennis Kucinich,President,,D,Scott,Beat 2 / Homewood,0,
2,Barack Obama,President,,D,Scott,Beat 2 / Homewood,22,
2,Bill Richardson,President,,D,Scott,Beat 2 / Homewood,0,
2,Erik R. Fleming,U.S. Senate,,D,Scott,Beat 2 / Homewood,43,
2,Shawn O'Hara,U.S. Senate,,D,Scott,Beat 2 / Homewood,16,
2,Randy Eads,U.S. House,3,D,Scott,Beat 2 / Homewood,25,
2,Joel L. Gill,U.S. House,3,D,Scott,Beat 2 / Homewood,30,
