page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Jasper,Beat 1 Antioch 2 Judicial,3,
2,Hillary Clinton,President,,D,Jasper,Beat 1 Antioch 2 Judicial,70,
2,Chris Dodd,President,,D,Jasper,Beat 1 Antioch 2 Judicial,1,
2,John Edwards,President,,D,Jasper,Beat 1 Antioch 2 Judicial,1,
2,Mike Gravel,President,,D,Jasper,Beat 1 Antioch 2 Judicial,1,
2,Dennis Kucinich,President,,D,Jasper,Beat 1 Antioch 2 Judicial,2,
2,Barack Obama,President,,D,Jasper,Beat 1 Antioch 2 Judicial,25,
2,Bill Richardson,President,,D,Jasper,Beat 1 Antioch 2 Judicial,0,
2,Erik R. Fleming,U.S. Senate,,D,Jasper,Beat 1 Antioch 2 Judicial,59,
2,Shawn O'Hara,U.S. Senate,,D,Jasper,Beat 1 Antioch 2 Judicial,28,
2,Randy Eads,U.S. House,3,D,Jasper,Beat 1 Antioch 2 Judicial,X,
2,Joel L. Gill,U.S. House,3,D,Jasper,Beat 1 Antioch 2 Judicial,X,
2,Gene Taylor,U.S. House,4,D,Jasper,Beat 1 Antioch 2 Judicial,86,
2,Joseph Biden,President,,D,Jasper,Beat 1 Holders - Waldrup 1,0,
2,Hillary Clinton,President,,D,Jasper,Beat 1 Holders - Waldrup 1,14,
2,Chris Dodd,President,,D,Jasper,Beat 1 Holders - Waldrup 1,0,
2,John Edwards,President,,D,Jasper,Beat 1 Holders - Waldrup 1,1,
2,Mike Gravel,President,,D,Jasper,Beat 1 Holders - Waldrup 1,0,
2,Dennis Kucinich,President,,D,Jasper,Beat 1 Holders - Waldrup 1,0,
2,Barack Obama,President,,D,Jasper,Beat 1 Holders - Waldrup 1,94,
2,Bill Richardson,President,,D,Jasper,Beat 1 Holders - Waldrup 1,0,
2,Erik R. Fleming,U.S. Senate,,D,Jasper,Beat 1 Holders - Waldrup 1,30,
2,Shawn O'Hara,U.S. Senate,,D,Jasper,Beat 1 Holders - Waldrup 1,62,
2,Randy Eads,U.S. House,3,D,Jasper,Beat 1 Holders - Waldrup 1,36,
2,Joel L. Gill,U.S. House,3,D,Jasper,Beat 1 Holders - Waldrup 1,55,
2,Gene Taylor,U.S. House,4,D,Jasper,Beat 1 Holders - Waldrup 1,X,
2,Joseph Biden,President,,D,Jasper,Beat 1 Holders - Waldrup 2,2,
2,Hillary Clinton,President,,D,Jasper,Beat 1 Holders - Waldrup 2,68,
2,Chris Dodd,President,,D,Jasper,Beat 1 Holders - Waldrup 2,1,
2,John Edwards,President,,D,Jasper,Beat 1 Holders - Waldrup 2,2,
2,Mike Gravel,President,,D,Jasper,Beat 1 Holders - Waldrup 2,0,
2,Dennis Kucinich,President,,D,Jasper,Beat 1 Holders - Waldrup 2,2,
2,Barack Obama,President,,D,Jasper,Beat 1 Holders - Waldrup 2,102,
2,Bill Richardson,President,,D,Jasper,Beat 1 Holders - Waldrup 2,1,
2,Erik R. Fleming,U.S. Senate,,D,Jasper,Beat 1 Holders - Waldrup 2,77,
