page,candidate,office,district,party,county,precinct,votes
2,Joseph Biden,President,,D,Tate,Arkabutla,0
2,Hillary Clinton,President,,D,Tate,Arkabutla,141
2,Chris Dodd,President,,D,Tate,Arkabutla,1
2,John Edwards,President,,D,Tate,Arkabutla,7
2,Mike Gravel,President,,D,Tate,Arkabutla,0
2,Dennis Kucinich,President,,D,Tate,Arkabutla,1
2,Barack Obama,President,,D,Tate,Arkabutla,151
2,Bill Richardson,President,,D,Tate,Arkabutla,0
2,Erik R. Fleming,U.S. Senate,,D,Tate,Arkabutla,119
2,Shawn O'Hara,U.S. Senate,,D,Tate,Arkabutla,107
2,Travis W. Childers,U.S. House,1,D,Tate,Arkabutla,112
2,Marshall W. Coleman,U.S. House,1,D,Tate,Arkabutla,36
2,Steve Holland,U.S. House,1,D,Tate,Arkabutla,35
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Arkabutla,26
2,Brian Neely,U.S. House,1,D,Tate,Arkabutla,36
2,Joseph Biden,President,,D,Tate,Coldwater 3,2
2,Hillary Clinton,President,,D,Tate,Coldwater 3,115
2,Chris Dodd,President,,D,Tate,Coldwater 3,0
2,John Edwards,President,,D,Tate,Coldwater 3,5
2,Mike Gravel,President,,D,Tate,Coldwater 3,0
2,Dennis Kucinich,President,,D,Tate,Coldwater 3,1
2,Barack Obama,President,,D,Tate,Coldwater 3,430
2,Bill Richardson,President,,D,Tate,Coldwater 3,5
2,Erik R. Fleming,U.S. Senate,,D,Tate,Coldwater 3,251
2,Shawn O'Hara,U.S. Senate,,D,Tate,Coldwater 3,188
2,Travis W. Childers,U.S. House,1,D,Tate,Coldwater 3,194
2,Marshall W. Coleman,U.S. House,1,D,Tate,Coldwater 3,133
2,Steve Holland,U.S. House,1,D,Tate,Coldwater 3,55
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Coldwater 3,44
2,Brian Neely,U.S. House,1,D,Tate,Coldwater 3,55
2,Joseph Biden,President,,D,Tate,Evansville,1
2,Hillary Clinton,President,,D,Tate,Evansville,28
2,Chris Dodd,President,,D,Tate,Evansville,0
2,John Edwards,President,,D,Tate,Evansville,0
2,Mike Gravel,President,,D,Tate,Evansville,0
2,Dennis Kucinich,President,,D,Tate,Evansville,0
2,Barack Obama,President,,D,Tate,Evansville,20
2,Bill Richardson,President,,D,Tate,Evansville,0
2,Erik R. Fleming,U.S. Senate,,D,Tate,Evansville,28
2,Shawn O'Hara,U.S. Senate,,D,Tate,Evansville,13
2,Travis W. Childers,U.S. House,1,D,Tate,Evansville,19
2,Marshall W. Coleman,U.S. House,1,D,Tate,Evansville,6
2,Steve Holland,U.S. House,1,D,Tate,Evansville,2
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Evansville,10
2,Brian Neely,U.S. House,1,D,Tate,Evansville,3
2,Joseph Biden,President,,D,Tate,Independence,2
2,Hillary Clinton,President,,D,Tate,Independence,225
2,Chris Dodd,President,,D,Tate,Independence,1
2,John Edwards,President,,D,Tate,Independence,4
2,Mike Gravel,President,,D,Tate,Independence,0
2,Dennis Kucinich,President,,D,Tate,Independence,0
2,Barack Obama,President,,D,Tate,Independence,200
2,Bill Richardson,President,,D,Tate,Independence,0
2,Erik R. Fleming,U.S. Senate,,D,Tate,Independence,212
2,Shawn O'Hara,U.S. Senate,,D,Tate,Independence,137
2,Travis W. Childers,U.S. House,1,D,Tate,Independence,165
2,Marshall W. Coleman,U.S. House,1,D,Tate,Independence,61
2,Steve Holland,U.S. House,1,D,Tate,Independence,47
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Independence,43
2,Brian Neely,U.S. House,1,D,Tate,Independence,58
2,Joseph Biden,President,,D,Tate,Looxahoma,5
2,Hillary Clinton,President,,D,Tate,Looxahoma,117
2,Chris Dodd,President,,D,Tate,Looxahoma,0
2,John Edwards,President,,D,Tate,Looxahoma,2
2,Mike Gravel,President,,D,Tate,Looxahoma,0
2,Dennis Kucinich,President,,D,Tate,Looxahoma,1
2,Barack Obama,President,,D,Tate,Looxahoma,141
2,Bill Richardson,President,,D,Tate,Looxahoma,1
2,Erik R. Fleming,U.S. Senate,,D,Tate,Looxahoma,116
2,Shawn O'Hara,U.S. Senate,,D,Tate,Looxahoma,89
2,Travis W. Childers,U.S. House,1,D,Tate,Looxahoma,100
2,Marshall W. Coleman,U.S. House,1,D,Tate,Looxahoma,39
2,Steve Holland,U.S. House,1,D,Tate,Looxahoma,28
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Looxahoma,26
2,Brian Neely,U.S. House,1,D,Tate,Looxahoma,27
2,Joseph Biden,President,,D,Tate,Palestine,0
2,Hillary Clinton,President,,D,Tate,Palestine,77
2,Chris Dodd,President,,D,Tate,Palestine,1
2,John Edwards,President,,D,Tate,Palestine,1
2,Mike Gravel,President,,D,Tate,Palestine,0
2,Dennis Kucinich,President,,D,Tate,Palestine,0
2,Barack Obama,President,,D,Tate,Palestine,7
2,Bill Richardson,President,,D,Tate,Palestine,0
2,Erik R. Fleming,U.S. Senate,,D,Tate,Palestine,32
2,Shawn O'Hara,U.S. Senate,,D,Tate,Palestine,17
2,Travis W. Childers,U.S. House,1,D,Tate,Palestine,33
2,Marshall W. Coleman,U.S. House,1,D,Tate,Palestine,8
2,Steve Holland,U.S. House,1,D,Tate,Palestine,5
2,James K 'Ken' Hurt,U.S. House,1,D,Tate,Palestine,17
2,Brian Neely,U.S. House,1,D,Tate,Palestine,2
2,Joseph Biden,President,,D,Tate,Poagville 5,0
