page,candidate,office,district,party,county,precinct,votes,winner
2,Gregg Harper,U.S. House,3,R,Simpson,Mendenhall 1,8,
2,Charlie Ross,U.S. House,3,R,Simpson,Mendenhall 1,5,
2,Gregg Harper,U.S. House,3,R,Simpson,Magee 1,9,
2,Charlie Ross,U.S. House,3,R,Simpson,Magee 1,3,
2,Gregg Harper,U.S. House,3,R,Simpson,Weathersby,10,
2,Charlie Ross,U.S. House,3,R,Simpson,Weathersby,15,
2,Gregg Harper,U.S. House,3,R,Simpson,Jupiter,17,
2,Charlie Ross,U.S. House,3,R,Simpson,Jupiter,11,
2,Gregg Harper,U.S. House,3,R,Simpson,Magee 2,67,
2,Charlie Ross,U.S. House,3,R,Simpson,Magee 2,60,
2,Gregg Harper,U.S. House,3,R,Simpson,Oak Grove,49,
2,Charlie Ross,U.S. House,3,R,Simpson,Oak Grove,15,
2,Gregg Harper,U.S. House,3,R,Simpson,Bowie,10,
2,Charlie Ross,U.S. House,3,R,Simpson,Bowie,12,
2,Gregg Harper,U.S. House,3,R,Simpson,New Hope,13,
2,Charlie Ross,U.S. House,3,R,Simpson,New Hope,16,
2,Gregg Harper,U.S. House,3,R,Simpson,Saratoga,9,
2,Charlie Ross,U.S. House,3,R,Simpson,Saratoga,3,
2,Gregg Harper,U.S. House,3,R,Simpson,Mendenhall 3,123,
2,Charlie Ross,U.S. House,3,R,Simpson,Mendenhall 3,102,
2,Gregg Harper,U.S. House,3,R,Simpson,Sumrall,33,
2,Charlie Ross,U.S. House,3,R,Simpson,Sumrall,33,
3,Gregg Harper,U.S. House,3,R,Simpson,D'Lo,44,
3,Charlie Ross,U.S. House,3,R,Simpson,D'Lo,33,
3,Gregg Harper,U.S. House,3,R,Simpson,Dry Creek,34,
3,Charlie Ross,U.S. House,3,R,Simpson,Dry Creek,40,
3,Gregg Harper,U.S. House,3,R,Simpson,Magee 4 North,50,
3,Charlie Ross,U.S. House,3,R,Simpson,Magee 4 North,49,
3,Gregg Harper,U.S. House,3,R,Simpson,Magee 4 South,71,
3,Charlie Ross,U.S. House,3,R,Simpson,Magee 4 South,57,
3,Gregg Harper,U.S. House,3,R,Simpson,Shivers,18,
3,Charlie Ross,U.S. House,3,R,Simpson,Shivers,7,
3,Gregg Harper,U.S. House,3,R,Simpson,Bridgeport,6,
3,Charlie Ross,U.S. House,3,R,Simpson,Bridgeport,13,
3,Gregg Harper,U.S. House,3,R,Simpson,Pinola,36,
3,Charlie Ross,U.S. House,3,R,Simpson,Pinola,16,
3,Gregg Harper,U.S. House,3,R,Simpson,Braxton,84,
3,Charlie Ross,U.S. House,3,R,Simpson,Braxton,67,
3,Gregg Harper,U.S. House,3,R,Simpson,Harrisville,68,
3,Charlie Ross,U.S. House,3,R,Simpson,Harrisville,30,
3,Gregg Harper,U.S. House,3,R,Simpson,Merit,63,
3,Charlie Ross,U.S. House,3,R,Simpson,Merit,46,
3,Gregg Harper,U.S. House,3,R,Simpson,Fork Church,5,
3,Charlie Ross,U.S. House,3,R,Simpson,Fork Church,5,
4,Gregg Harper,U.S. House,3,R,Simpson,Pearl,32,
4,Charlie Ross,U.S. House,3,R,Simpson,Pearl,20,
4,Gregg Harper,U.S. House,3,R,Simpson,TOTAL,859,
4,Charlie Ross,U.S. House,3,R,Simpson,TOTAL,658,
