page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden ,President,,D,Stone,Bond West ,0,
2,Hillary Clinton ,President,,D,Stone,Bond West ,28,
2,Chris Dodd ,President,,D,Stone,Bond West ,0,
2,John Edwards,President,,D,Stone,Bond West ,1,
2,Mike Gravel ,President,,D,Stone,Bond West ,0,
2,Dennis Kucinich ,President,,D,Stone,Bond West ,0,
2,Barack Obama,President,,D,Stone,Bond West ,5,
2,Bill Richardson ,President,,D,Stone,Bond West ,0,
2,Erik R. Fleming,US Senate ,,D,Stone,Bond West ,10,
2,Shawn O'Hara ,US Senate ,,D,Stone,Bond West ,16,
2,Gene Taylor,US House,4,D,Stone,Bond West ,31,
2,Joseph Biden ,President,,D,Stone,City Hall,0,
2,Hillary Clinton ,President,,D,Stone,City Hall,62,
2,Chris Dodd ,President,,D,Stone,City Hall,0,
2,John Edwards,President,,D,Stone,City Hall,0,
2,Mike Gravel ,President,,D,Stone,City Hall,1,
2,Dennis Kucinich ,President,,D,Stone,City Hall,0,
2,Barack Obama,President,,D,Stone,City Hall,14,
2,Bill Richardson ,President,,D,Stone,City Hall,1,
2,Erik R. Fleming,US Senate ,,D,Stone,City Hall,30,
2,Shawn O'Hara ,US Senate ,,D,Stone,City Hall,33,
2,Gene Taylor,US House,4,D,Stone,City Hall,73,
2,Joseph Biden ,President,,D,Stone,Old Hospital,0,
2,Hillary Clinton ,President,,D,Stone,Old Hospital,96,
2,Chris Dodd ,President,,D,Stone,Old Hospital,0,
2,John Edwards,President,,D,Stone,Old Hospital,0,
2,Mike Gravel ,President,,D,Stone,Old Hospital,0,
2,Dennis Kucinich ,President,,D,Stone,Old Hospital,0,
2,Barack Obama,President,,D,Stone,Old Hospital,25,
2,Bill Richardson ,President,,D,Stone,Old Hospital,0,
2,Erik R. Fleming,US Senate ,,D,Stone,Old Hospital,44,
2,Shawn O'Hara ,US Senate ,,D,Stone,Old Hospital,44,
2,Gene Taylor,US House,4,D,Stone,Old Hospital,108,
2,Joseph Biden ,President,,D,Stone,Courthouse,0,
