page,candidate,office,district,party,county,precinct,votes,winner
2,Gregg Harper ,US House,3,R,Lauderdale ,101-One,289,
2,Charlie Ross,US House,3,R,Lauderdale ,101-One,256,
2,Gregg Harper ,US House,3,R,Lauderdale ,105-Five,224,
2,Charlie Ross,US House,3,R,Lauderdale ,105-Five,302,
2,Gregg Harper ,US House,3,R,Lauderdale ,126 - Andrews Chapel,102,
2,Charlie Ross,US House,3,R,Lauderdale ,126 - Andrews Chapel,117,
2,Gregg Harper ,US House,3,R,Lauderdale ,127- Bailey,146,
2,Charlie Ross,US House,3,R,Lauderdale ,127- Bailey,167,
2,Gregg Harper ,US House,3,R,Lauderdale ,142-Marion,18,
2,Charlie Ross,US House,3,R,Lauderdale ,142-Marion,21,
2,Gregg Harper ,US House,3,R,Lauderdale ,146-New Lauderdale,210,
2,Charlie Ross,US House,3,R,Lauderdale ,146-New Lauderdale,192,
2,Gregg Harper ,US House,3,R,Lauderdale ,153-Prospect,73,
2,Charlie Ross,US House,3,R,Lauderdale ,153-Prospect,82,
2,Gregg Harper ,US House,3,R,Lauderdale ,175 - West Dalewood ,39,
2,Charlie Ross,US House,3,R,Lauderdale ,175 - West Dalewood ,17,
2,Gregg Harper ,US House,3,R,Lauderdale ,202-Two,42,
2,Charlie Ross,US House,3,R,Lauderdale ,202-Two,52,
2,Gregg Harper ,US House,3,R,Lauderdale ,204-Four,11,
2,Charlie Ross,US House,3,R,Lauderdale ,204-Four,21,
2,Gregg Harper ,US House,3,R,Lauderdale ,206-Six,43,
2,Charlie Ross,US House,3,R,Lauderdale ,206-Six,52,
3,Gregg Harper ,US House,3,R,Lauderdale ,214-Fourteen,6,
3,Charlie Ross,US House,3,R,Lauderdale ,214-Fourteen,8,
3,Gregg Harper ,US House,3,R,Lauderdale ,235-Daleville,10,
3,Charlie Ross,US House,3,R,Lauderdale ,235-Daleville,19,
3,Gregg Harper ,US House,3,R,Lauderdale ,237-East Lauderdale,84,
3,Charlie Ross,US House,3,R,Lauderdale ,237-East Lauderdale,91,
3,Gregg Harper ,US House,3,R,Lauderdale ,238-East Marion,23,
3,Charlie Ross,US House,3,R,Lauderdale ,238-East Marion,20,
3,Gregg Harper ,US House,3,R,Lauderdale ,240-Kewanee,23,
3,Charlie Ross,US House,3,R,Lauderdale ,240-Kewanee,11,
3,Gregg Harper ,US House,3,R,Lauderdale ,254-Russell,64,
3,Charlie Ross,US House,3,R,Lauderdale ,254-Russell,70,
3,Gregg Harper ,US House,3,R,Lauderdale ,262-Toomsuba,25,
3,Charlie Ross,US House,3,R,Lauderdale ,262-Toomsuba,29,
3,Gregg Harper ,US House,3,R,Lauderdale ,282-Center Ridge,2,
3,Charlie Ross,US House,3,R,Lauderdale ,282-Center Ridge,8,
3,Gregg Harper ,US House,3,R,Lauderdale ,303-Three,128,
3,Charlie Ross,US House,3,R,Lauderdale ,303-Three,144,
3,Gregg Harper ,US House,3,R,Lauderdale ,313-Thirteen,188,
3,Charlie Ross,US House,3,R,Lauderdale ,313-Thirteen,248,
3,Gregg Harper ,US House,3,R,Lauderdale ,329-Center Hill,80,
3,Charlie Ross,US House,3,R,Lauderdale ,329-Center Hill,108,
4,Gregg Harper ,US House,3,R,Lauderdale ,331-Collinsville,163,
4,Charlie Ross,US House,3,R,Lauderdale ,331-Collinsville,131,
4,Gregg Harper ,US House,3,R,Lauderdale ,343-Martin,94,
4,Charlie Ross,US House,3,R,Lauderdale ,343-Martin,99,
4,Gregg Harper ,US House,3,R,Lauderdale ,348-Obadiah,37,
4,Charlie Ross,US House,3,R,Lauderdale ,348-Obadiah,63,
4,Gregg Harper ,US House,3,R,Lauderdale ,361-Suqualena,150,
4,Charlie Ross,US House,3,R,Lauderdale ,361-Suqualena,208,
4,Gregg Harper ,US House,3,R,Lauderdale ,366 - West Lauderdale,29,
4,Charlie Ross,US House,3,R,Lauderdale ,366 - West Lauderdale,28,
4,Gregg Harper ,US House,3,R,Lauderdale ,407-Seven,23,
4,Charlie Ross,US House,3,R,Lauderdale ,407-Seven,30,
4,Gregg Harper ,US House,3,R,Lauderdale ,408 - Eight,58,
4,Charlie Ross,US House,3,R,Lauderdale ,408 - Eight,47,
4,Gregg Harper ,US House,3,R,Lauderdale ,409-Nine,15,
4,Charlie Ross,US House,3,R,Lauderdale ,409-Nine,19,
4,Gregg Harper ,US House,3,R,Lauderdale ,410-Ten,10,
4,Charlie Ross,US House,3,R,Lauderdale ,410-Ten,4,
4,Gregg Harper ,US House,3,R,Lauderdale ,411-Eleven,0,
4,Charlie Ross,US House,3,R,Lauderdale ,411-Eleven,5,
4,Gregg Harper ,US House,3,R,Lauderdale ,412-Twelve,10,
4,Charlie Ross,US House,3,R,Lauderdale ,412-Twelve,10,
5,Gregg Harper ,US House,3,R,Lauderdale ,415-Fifteen,3,
5,Charlie Ross,US House,3,R,Lauderdale ,415-Fifteen,11,
5,Gregg Harper ,US House,3,R,Lauderdale ,420-Twenty,6,
5,Charlie Ross,US House,3,R,Lauderdale ,420-Twenty,6,
5,Gregg Harper ,US House,3,R,Lauderdale ,450-Pickard,29,
