page,candidate,office,district,party,county,precinct,votes,winner
2,John McCain,President,,Republican,Choctaw ,District 5,727,
2,Barack Obama,President,,Democrat,Choctaw ,District 5,225,
2,Chuck Baldwin,President,,Constitution,Choctaw ,District 5,1,
2,Bob Barr,President,,Libertarian,Choctaw ,District 5,0,
2,Cynthia A. McKinney,President,,Green,Choctaw ,District 5,2,
2,Ralph Nader,President,,Independent,Choctaw ,District 5,5,
2,Ted C. Weill,President,,Reform,Choctaw ,District 5,1,
2,Thad Cochran,U.S. Senate,,Republican,Choctaw ,District 5,748,
2,Erik R. Fleming,U.S. Senate,,Democrat,Choctaw ,District 5,185,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Choctaw ,District 5,244,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Choctaw ,District 5,692,
2,Travis W. Childers,U.S. House,1,Democrat,Choctaw ,District 5,437,
2,Greg Davis,U.S. House,1,Republican,Choctaw ,District 5,501,
2,Wally Pang,U.S. House,1,Independent,Choctaw ,District 5,2,
2,John M. Wages Jr.,U.S. House,1,Green,Choctaw ,District 5,8,
2,John McCain,President,,Republican,Choctaw ,Chester,156,
2,Barack Obama,President,,Democrat,Choctaw ,Chester,92,
2,Chuck Baldwin,President,,Constitution,Choctaw ,Chester,0,
2,Bob Barr,President,,Libertarian,Choctaw ,Chester,0,
2,Cynthia A. McKinney,President,,Green,Choctaw ,Chester,1,
2,Ralph Nader,President,,Independent,Choctaw ,Chester,1,
2,Ted C. Weill,President,,Reform,Choctaw ,Chester,0,
2,Thad Cochran,U.S. Senate,,Republican,Choctaw ,Chester,157,
2,Erik R. Fleming,U.S. Senate,,Democrat,Choctaw ,Chester,79,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Choctaw ,Chester,82,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Choctaw ,Chester,150,
2,Travis W. Childers,U.S. House,1,Democrat,Choctaw ,Chester,138,
2,Greg Davis,U.S. House,1,Republican,Choctaw ,Chester,103,
2,Wally Pang,U.S. House,1,Independent,Choctaw ,Chester,1,
