page,candidate,office,district,party,county,precinct,votes,winner,
2,Dennis Kucinich,President,,D,Coahoma,Friars Point,2,,
2,Barack Obama,President,,D,Coahoma,Friars Point,251,,
2,Bill Richardson,President,,D,Coahoma,Friars Point,1,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Friars Point,128,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Friars Point,104,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Friars Point,21,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Friars Point,274,,
2,Joseph Biden,President,,D,Coahoma,Farrell,0,,
2,Hillary Clinton,President,,D,Coahoma,Farrell,21,,
2,Chris Dodd,President,,D,Coahoma,Farrell,0,,
2,John Edwards,President,,D,Coahoma,Farrell,0,,
2,Mike Gravel,President,,D,Coahoma,Farrell,0,,
2,Dennis Kucinich,President,,D,Coahoma,Farrell,1,,
2,Barack Obama,President,,D,Coahoma,Farrell,75,,
2,Bill Richardson,President,,D,Coahoma,Farrell,0,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Farrell,39,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Farrell,48,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Farrell,9,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Farrell,87,,
2,Joseph Biden,President,,D,Coahoma,Sherard,0,,
2,Hillary Clinton,President,,D,Coahoma,Sherard,5,,
2,Chris Dodd,President,,D,Coahoma,Sherard,0,,
2,John Edwards,President,,D,Coahoma,Sherard,0,,
2,Mike Gravel,President,,D,Coahoma,Sherard,0,,
2,Dennis Kucinich,President,,D,Coahoma,Sherard,0,,
2,Barack Obama,President,,D,Coahoma,Sherard,12,,
2,Bill Richardson,President,,D,Coahoma,Sherard,0,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Sherard,10,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Sherard,5,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Sherard,4,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Sherard,13,,
2,Joseph Biden,President,,D,Coahoma,Clarksdale # 2,4,,
2,Hillary Clinton,President,,D,Coahoma,Clarksdale # 2,332,,
2,Chris Dodd,President,,D,Coahoma,Clarksdale # 2,4,,
2,John Edwards,President,,D,Coahoma,Clarksdale # 2,16,,
2,Mike Gravel,President,,D,Coahoma,Clarksdale # 2,1,,
2,Dennis Kucinich,President,,D,Coahoma,Clarksdale # 2,1,,
2,Barack Obama,President,,D,Coahoma,Clarksdale # 2,287,,
2,Bill Richardson,President,,D,Coahoma,Clarksdale # 2,7,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Clarksdale # 2,294,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Clarksdale # 2,205,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Clarksdale # 2,203,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Clarksdale # 2,376,,
2,Joseph Biden,President,,D,Coahoma,Jonestown,3,,
2,Hillary Clinton,President,,D,Coahoma,Jonestown,34,,
2,Chris Dodd,President,,D,Coahoma,Jonestown,2,,
2,John Edwards,President,,D,Coahoma,Jonestown,2,,
2,Mike Gravel,President,,D,Coahoma,Jonestown,2,,
2,Dennis Kucinich,President,,D,Coahoma,Jonestown,3,,
2,Barack Obama,President,,D,Coahoma,Jonestown,359,,
2,Bill Richardson,President,,D,Coahoma,Jonestown,0,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Jonestown,188,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Jonestown,145,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Jonestown,16,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Jonestown,378,,
2,Joseph Biden,President,,D,Coahoma,Dublin,1,,
2,Hillary Clinton,President,,D,Coahoma,Dublin,48,,
2,Chris Dodd,President,,D,Coahoma,Dublin,0,,
2,John Edwards,President,,D,Coahoma,Dublin,3,,
2,Mike Gravel,President,,D,Coahoma,Dublin,2,,
2,Dennis Kucinich,President,,D,Coahoma,Dublin,0,,
2,Barack Obama,President,,D,Coahoma,Dublin,32,,
2,Bill Richardson,President,,D,Coahoma,Dublin,0,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Dublin,30,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Dublin,23,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Dublin,32,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Dublin,39,,
2,Joseph Biden,President,,D,Coahoma,Clarksdale # 3,0,,
2,Hillary Clinton,President,,D,Coahoma,Clarksdale # 3,38,,
2,Chris Dodd,President,,D,Coahoma,Clarksdale # 3,0,,
2,John Edwards,President,,D,Coahoma,Clarksdale # 3,1,,
2,Mike Gravel,President,,D,Coahoma,Clarksdale # 3,1,,
2,Dennis Kucinich,President,,D,Coahoma,Clarksdale # 3,1,,
2,Barack Obama,President,,D,Coahoma,Clarksdale # 3,260,,
2,Bill Richardson,President,,D,Coahoma,Clarksdale # 3,0,,
2,Erik R. Fleming,U.S. Senate,,D,Coahoma,Clarksdale # 3,158,,
2,Shawn O'Hara,U.S. Senate,,D,Coahoma,Clarksdale # 3,68,,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Clarksdale # 3,14,,
2,Bennie G. Thompson,U.S. House,2,D,Coahoma,Clarksdale # 3,264,,
3,Joseph Biden,President,,D,Coahoma,Sasse Street Fire Station,0,,
3,Hillary Clinton,President,,D,Coahoma,Sasse Street Fire Station,23,,
3,Chris Dodd,President,,D,Coahoma,Sasse Street Fire Station,0,,
3,John Edwards,President,,D,Coahoma,Sasse Street Fire Station,1,,
3,Mike Gravel,President,,D,Coahoma,Sasse Street Fire Station,1,,
3,Dennis Kucinich,President,,D,Coahoma,Sasse Street Fire Station,1,,
3,Barack Obama,President,,D,Coahoma,Sasse Street Fire Station,307,,
3,Bill Richardson,President,,D,Coahoma,Sasse Street Fire Station,1,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Sasse Street Fire Station,208,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Sasse Street Fire Station,57,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Sasse Street Fire Station,4,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Sasse Street Fire Station,328,,
3,Joseph Biden,President,,D,Coahoma,Cagle Crossing,1,,
3,Hillary Clinton,President,,D,Coahoma,Cagle Crossing,11,,
3,Chris Dodd,President,,D,Coahoma,Cagle Crossing,0,,
3,John Edwards,President,,D,Coahoma,Cagle Crossing,0,,
3,Mike Gravel,President,,D,Coahoma,Cagle Crossing,0,,
3,Dennis Kucinich,President,,D,Coahoma,Cagle Crossing,0,,
3,Barack Obama,President,,D,Coahoma,Cagle Crossing,10,,
3,Bill Richardson,President,,D,Coahoma,Cagle Crossing,0,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Cagle Crossing,9,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Cagle Crossing,9,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Cagle Crossing,5,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Cagle Crossing,11,,
3,Joseph Biden,President,,D,Coahoma,Clarksdale # 4,1,,
3,Hillary Clinton,President,,D,Coahoma,Clarksdale # 4,74,,
3,Chris Dodd,President,,D,Coahoma,Clarksdale # 4,0,,
3,John Edwards,President,,D,Coahoma,Clarksdale # 4,2,,
3,Mike Gravel,President,,D,Coahoma,Clarksdale # 4,1,,
3,Dennis Kucinich,President,,D,Coahoma,Clarksdale # 4,2,,
3,Barack Obama,President,,D,Coahoma,Clarksdale # 4,688,,
3,Bill Richardson,President,,D,Coahoma,Clarksdale # 4,3,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Clarksdale # 4,422,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Clarksdale # 4,195,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Clarksdale # 4,30,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Clarksdale # 4,719,,
3,Joseph Biden,President,,D,Coahoma,Clarksdale # 4 North,0,,
3,Hillary Clinton,President,,D,Coahoma,Clarksdale # 4 North,43,,
3,Chris Dodd,President,,D,Coahoma,Clarksdale # 4 North,0,,
3,John Edwards,President,,D,Coahoma,Clarksdale # 4 North,2,,
3,Mike Gravel,President,,D,Coahoma,Clarksdale # 4 North,0,,
3,Dennis Kucinich,President,,D,Coahoma,Clarksdale # 4 North,0,,
3,Barack Obama,President,,D,Coahoma,Clarksdale # 4 North,53,,
3,Bill Richardson,President,,D,Coahoma,Clarksdale # 4 North,2,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Clarksdale # 4 North,43,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Clarksdale # 4 North,22,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Clarksdale # 4 North,25,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Clarksdale # 4 North,62,,
3,Joseph Biden,President,,D,Coahoma,Rena Lara,0,,
3,Hillary Clinton,President,,D,Coahoma,Rena Lara,68,,
3,Chris Dodd,President,,D,Coahoma,Rena Lara,1,,
3,John Edwards,President,,D,Coahoma,Rena Lara,2,,
3,Mike Gravel,President,,D,Coahoma,Rena Lara,0,,
3,Dennis Kucinich,President,,D,Coahoma,Rena Lara,0,,
3,Barack Obama,President,,D,Coahoma,Rena Lara,19,,
3,Bill Richardson,President,,D,Coahoma,Rena Lara,1,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Rena Lara,33,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Rena Lara,27,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Rena Lara,31,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Rena Lara,42,,
3,Joseph Biden,President,,D,Coahoma,Bobo,0,,
3,Hillary Clinton,President,,D,Coahoma,Bobo,18,,
3,Chris Dodd,President,,D,Coahoma,Bobo,0,,
3,John Edwards,President,,D,Coahoma,Bobo,1,,
3,Mike Gravel,President,,D,Coahoma,Bobo,0,,
3,Dennis Kucinich,President,,D,Coahoma,Bobo,0,,
3,Barack Obama,President,,D,Coahoma,Bobo,37,,
3,Bill Richardson,President,,D,Coahoma,Bobo,2,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Bobo,30,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Bobo,16,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Bobo,11,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Bobo,46,,
3,Joseph Biden,President,,D,Coahoma,Roundaway,0,,
3,Hillary Clinton,President,,D,Coahoma,Roundaway,24,,
3,Chris Dodd,President,,D,Coahoma,Roundaway,0,,
3,John Edwards,President,,D,Coahoma,Roundaway,0,,
3,Mike Gravel,President,,D,Coahoma,Roundaway,0,,
3,Dennis Kucinich,President,,D,Coahoma,Roundaway,0,,
3,Barack Obama,President,,D,Coahoma,Roundaway,28,,
3,Bill Richardson,President,,D,Coahoma,Roundaway,4,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Roundaway,18,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Roundaway,15,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Roundaway,15,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Roundaway,29,,
3,Joseph Biden,President,,D,Coahoma,Clarksdale # 5,2,,
3,Hillary Clinton,President,,D,Coahoma,Clarksdale # 5,146,,
3,Chris Dodd,President,,D,Coahoma,Clarksdale # 5,2,,
3,John Edwards,President,,D,Coahoma,Clarksdale # 5,5,,
3,Mike Gravel,President,,D,Coahoma,Clarksdale # 5,3,,
3,Dennis Kucinich,President,,D,Coahoma,Clarksdale # 5,5,,
3,Barack Obama,President,,D,Coahoma,Clarksdale # 5,512,,
3,Bill Richardson,President,,D,Coahoma,Clarksdale # 5,6,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,Clarksdale # 5,323,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,Clarksdale # 5,173,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,Clarksdale # 5,94,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,Clarksdale # 5,538,,
3,Joseph Biden,President,,D,Coahoma,TOTAL,22,,
3,Hillary Clinton,President,,D,Coahoma,TOTAL,1388,,
3,Chris Dodd,President,,D,Coahoma,TOTAL,11,,
3,John Edwards,President,,D,Coahoma,TOTAL,61,,
3,Mike Gravel,President,,D,Coahoma,TOTAL,12,,
3,Dennis Kucinich,President,,D,Coahoma,TOTAL,21,,
3,Barack Obama,President,,D,Coahoma,TOTAL,3541,,
3,Bill Richardson,President,,D,Coahoma,TOTAL,32,,
3,Erik R. Fleming,U.S. Senate,,D,Coahoma,TOTAL,2439,,
3,Shawn O'Hara,U.S. Senate,,D,Coahoma,TOTAL,1392,,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Coahoma,TOTAL,816,,
3,Bennie G. Thompson,U.S. House,2,D,Coahoma,TOTAL,3889,,
2,Rudy Giuliani,President,,R,Coahoma,Lula,0,,
2,Mike Huckabee,President,,R,Coahoma,Lula,0,,
2,Duncan Hunter,President,,R,Coahoma,Lula,0,,
2,Alan Keyes,President,,R,Coahoma,Lula,0,,
2,John McCain,President,,R,Coahoma,Lula,6,,
2,Ron Paul,President,,R,Coahoma,Lula,0,,
2,Mitt Romney,President,,R,Coahoma,Lula,0,,
2,Tom Tancredo,President,,R,Coahoma,Lula,0,,
2,Fred Thompson,President,,R,Coahoma,Lula,1,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Lula,7,,
2,Richard Cook,U.S. House,2,R,Coahoma,Lula,7,,
2,Rudy Giuliani,President,,R,Coahoma,Coahoma,0,,
2,Mike Huckabee,President,,R,Coahoma,Coahoma,3,,
2,Duncan Hunter,President,,R,Coahoma,Coahoma,0,,
2,Alan Keyes,President,,R,Coahoma,Coahoma,0,,
2,John McCain,President,,R,Coahoma,Coahoma,2,,
2,Ron Paul,President,,R,Coahoma,Coahoma,0,,
2,Mitt Romney,President,,R,Coahoma,Coahoma,0,,
2,Tom Tancredo,President,,R,Coahoma,Coahoma,0,,
2,Fred Thompson,President,,R,Coahoma,Coahoma,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Coahoma,5,,
2,Richard Cook,U.S. House,2,R,Coahoma,Coahoma,5,,
2,Rudy Giuliani,President,,R,Coahoma,Lyon,0,,
2,Mike Huckabee,President,,R,Coahoma,Lyon,5,,
2,Duncan Hunter,President,,R,Coahoma,Lyon,0,,
2,Alan Keyes,President,,R,Coahoma,Lyon,0,,
2,John McCain,President,,R,Coahoma,Lyon,30,,
2,Ron Paul,President,,R,Coahoma,Lyon,0,,
2,Mitt Romney,President,,R,Coahoma,Lyon,0,,
2,Tom Tancredo,President,,R,Coahoma,Lyon,0,,
2,Fred Thompson,President,,R,Coahoma,Lyon,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Lyon,31,,
2,Richard Cook,U.S. House,2,R,Coahoma,Lyon,25,,
2,Rudy Giuliani,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,Mike Huckabee,President,,R,Coahoma,Clarksdale Courthouse,1,,
2,Duncan Hunter,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,Alan Keyes,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,John McCain,President,,R,Coahoma,Clarksdale Courthouse,7,,
2,Ron Paul,President,,R,Coahoma,Clarksdale Courthouse,2,,
2,Mitt Romney,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,Tom Tancredo,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,Fred Thompson,President,,R,Coahoma,Clarksdale Courthouse,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale Courthouse,9,,
2,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale Courthouse,8,,
2,Rudy Giuliani,President,,R,Coahoma,Friars Point,0,,
2,Mike Huckabee,President,,R,Coahoma,Friars Point,1,,
2,Duncan Hunter,President,,R,Coahoma,Friars Point,0,,
2,Alan Keyes,President,,R,Coahoma,Friars Point,0,,
2,John McCain,President,,R,Coahoma,Friars Point,0,,
2,Ron Paul,President,,R,Coahoma,Friars Point,0,,
2,Mitt Romney,President,,R,Coahoma,Friars Point,0,,
2,Tom Tancredo,President,,R,Coahoma,Friars Point,0,,
2,Fred Thompson,President,,R,Coahoma,Friars Point,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Friars Point,1,,
2,Richard Cook,U.S. House,2,R,Coahoma,Friars Point,1,,
2,Rudy Giuliani,President,,R,Coahoma,Farrell,0,,
2,Mike Huckabee,President,,R,Coahoma,Farrell,0,,
2,Duncan Hunter,President,,R,Coahoma,Farrell,0,,
2,Alan Keyes,President,,R,Coahoma,Farrell,0,,
2,John McCain,President,,R,Coahoma,Farrell,2,,
2,Ron Paul,President,,R,Coahoma,Farrell,0,,
2,Mitt Romney,President,,R,Coahoma,Farrell,0,,
2,Tom Tancredo,President,,R,Coahoma,Farrell,0,,
2,Fred Thompson,President,,R,Coahoma,Farrell,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Farrell,2,,
2,Richard Cook,U.S. House,2,R,Coahoma,Farrell,2,,
2,Rudy Giuliani,President,,R,Coahoma,Sherard,0,,
2,Mike Huckabee,President,,R,Coahoma,Sherard,0,,
2,Duncan Hunter,President,,R,Coahoma,Sherard,0,,
2,Alan Keyes,President,,R,Coahoma,Sherard,0,,
2,John McCain,President,,R,Coahoma,Sherard,0,,
2,Ron Paul,President,,R,Coahoma,Sherard,0,,
2,Mitt Romney,President,,R,Coahoma,Sherard,0,,
2,Tom Tancredo,President,,R,Coahoma,Sherard,0,,
2,Fred Thompson,President,,R,Coahoma,Sherard,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Sherard,0,,
2,Richard Cook,U.S. House,2,R,Coahoma,Sherard,0,,
2,Rudy Giuliani,President,,R,Coahoma,Clarksdale # 2,0,,
2,Mike Huckabee,President,,R,Coahoma,Clarksdale # 2,7,,
2,Duncan Hunter,President,,R,Coahoma,Clarksdale # 2,0,,
2,Alan Keyes,President,,R,Coahoma,Clarksdale # 2,0,,
2,John McCain,President,,R,Coahoma,Clarksdale # 2,26,,
2,Ron Paul,President,,R,Coahoma,Clarksdale # 2,0,,
2,Mitt Romney,President,,R,Coahoma,Clarksdale # 2,1,,
2,Tom Tancredo,President,,R,Coahoma,Clarksdale # 2,0,,
2,Fred Thompson,President,,R,Coahoma,Clarksdale # 2,1,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale # 2,31,,
2,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale # 2,28,,
2,Rudy Giuliani,President,,R,Coahoma,Jonestown,0,,
2,Mike Huckabee,President,,R,Coahoma,Jonestown,0,,
2,Duncan Hunter,President,,R,Coahoma,Jonestown,0,,
2,Alan Keyes,President,,R,Coahoma,Jonestown,0,,
2,John McCain,President,,R,Coahoma,Jonestown,0,,
2,Ron Paul,President,,R,Coahoma,Jonestown,0,,
2,Mitt Romney,President,,R,Coahoma,Jonestown,0,,
2,Tom Tancredo,President,,R,Coahoma,Jonestown,0,,
2,Fred Thompson,President,,R,Coahoma,Jonestown,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Jonestown,0,,
2,Richard Cook,U.S. House,2,R,Coahoma,Jonestown,0,,
2,Rudy Giuliani,President,,R,Coahoma,Dublin,0,,
2,Mike Huckabee,President,,R,Coahoma,Dublin,0,,
2,Duncan Hunter,President,,R,Coahoma,Dublin,0,,
2,Alan Keyes,President,,R,Coahoma,Dublin,0,,
2,John McCain,President,,R,Coahoma,Dublin,7,,
2,Ron Paul,President,,R,Coahoma,Dublin,0,,
2,Mitt Romney,President,,R,Coahoma,Dublin,0,,
2,Tom Tancredo,President,,R,Coahoma,Dublin,0,,
2,Fred Thompson,President,,R,Coahoma,Dublin,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Dublin,7,,
2,Richard Cook,U.S. House,2,R,Coahoma,Dublin,5,,
2,Rudy Giuliani,President,,R,Coahoma,Clarksdale # 3,0,,
2,Mike Huckabee,President,,R,Coahoma,Clarksdale # 3,1,,
2,Duncan Hunter,President,,R,Coahoma,Clarksdale # 3,0,,
2,Alan Keyes,President,,R,Coahoma,Clarksdale # 3,0,,
2,John McCain,President,,R,Coahoma,Clarksdale # 3,3,,
2,Ron Paul,President,,R,Coahoma,Clarksdale # 3,0,,
2,Mitt Romney,President,,R,Coahoma,Clarksdale # 3,0,,
2,Tom Tancredo,President,,R,Coahoma,Clarksdale # 3,0,,
2,Fred Thompson,President,,R,Coahoma,Clarksdale # 3,0,,
2,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale # 3,4,,
2,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale # 3,1,,
3,Rudy Giuliani,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Mike Huckabee,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Duncan Hunter,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Alan Keyes,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,John McCain,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Ron Paul,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Mitt Romney,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Tom Tancredo,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Fred Thompson,President,,R,Coahoma,Sasse Street Fire Station,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Sasse Street Fire Station,0,,
3,Richard Cook,U.S. House,2,R,Coahoma,Sasse Street Fire Station,0,,
3,Rudy Giuliani,President,,R,Coahoma,Cagle Crossing,0,,
3,Mike Huckabee,President,,R,Coahoma,Cagle Crossing,1,,
3,Duncan Hunter,President,,R,Coahoma,Cagle Crossing,0,,
3,Alan Keyes,President,,R,Coahoma,Cagle Crossing,0,,
3,John McCain,President,,R,Coahoma,Cagle Crossing,4,,
3,Ron Paul,President,,R,Coahoma,Cagle Crossing,0,,
3,Mitt Romney,President,,R,Coahoma,Cagle Crossing,0,,
3,Tom Tancredo,President,,R,Coahoma,Cagle Crossing,0,,
3,Fred Thompson,President,,R,Coahoma,Cagle Crossing,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Cagle Crossing,4,,
3,Richard Cook,U.S. House,2,R,Coahoma,Cagle Crossing,5,,
3,Rudy Giuliani,President,,R,Coahoma,Clarksdale # 4,1,,
3,Mike Huckabee,President,,R,Coahoma,Clarksdale # 4,0,,
3,Duncan Hunter,President,,R,Coahoma,Clarksdale # 4,0,,
3,Alan Keyes,President,,R,Coahoma,Clarksdale # 4,0,,
3,John McCain,President,,R,Coahoma,Clarksdale # 4,1,,
3,Ron Paul,President,,R,Coahoma,Clarksdale # 4,0,,
3,Mitt Romney,President,,R,Coahoma,Clarksdale # 4,0,,
3,Tom Tancredo,President,,R,Coahoma,Clarksdale # 4,0,,
3,Fred Thompson,President,,R,Coahoma,Clarksdale # 4,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale # 4,1,,
3,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale # 4,1,,
3,Rudy Giuliani,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Mike Huckabee,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Duncan Hunter,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Alan Keyes,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,John McCain,President,,R,Coahoma,Clarksdale # 4 North,6,,
3,Ron Paul,President,,R,Coahoma,Clarksdale # 4 North,0,,
