page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Warren,Oak Ridge,0,
2,Hillary Clinton,President,,D,Warren,Oak Ridge,16,
2,Chris Dodd,President,,D,Warren,Oak Ridge,0,
2,John Edwards,President,,D,Warren,Oak Ridge,0,
2,Mike Gravel,President,,D,Warren,Oak Ridge,0,
2,Dennis Kucinich,President,,D,Warren,Oak Ridge,0,
2,Barack Obama,President,,D,Warren,Oak Ridge,16,
2,Bill Richardson,President,,D,Warren,Oak Ridge,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Oak Ridge,15,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Oak Ridge,15,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Oak Ridge,11,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Oak Ridge,20,
2,Joseph Biden,President,,D,Warren,Redwood,0,
2,Hillary Clinton,President,,D,Warren,Redwood,21,
2,Chris Dodd,President,,D,Warren,Redwood,0,
2,John Edwards,President,,D,Warren,Redwood,1,
2,Mike Gravel,President,,D,Warren,Redwood,0,
2,Dennis Kucinich,President,,D,Warren,Redwood,0,
2,Barack Obama,President,,D,Warren,Redwood,17,
2,Bill Richardson,President,,D,Warren,Redwood,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Redwood,28,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Redwood,8,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Redwood,25,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Redwood,16,
2,Joseph Biden,President,,D,Warren,Bovina,0,
2,Hillary Clinton,President,,D,Warren,Bovina,105,
2,Chris Dodd,President,,D,Warren,Bovina,0,
2,John Edwards,President,,D,Warren,Bovina,3,
2,Mike Gravel,President,,D,Warren,Bovina,0,
2,Dennis Kucinich,President,,D,Warren,Bovina,0,
2,Barack Obama,President,,D,Warren,Bovina,144,
2,Bill Richardson,President,,D,Warren,Bovina,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Bovina,135,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Bovina,78,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Bovina,78,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Bovina,161,
2,Joseph Biden,President,,D,Warren,Culkin,3,
2,Hillary Clinton,President,,D,Warren,Culkin,368,
2,Chris Dodd,President,,D,Warren,Culkin,0,
2,John Edwards,President,,D,Warren,Culkin,11,
2,Mike Gravel,President,,D,Warren,Culkin,0,
2,Dennis Kucinich,President,,D,Warren,Culkin,1,
2,Barack Obama,President,,D,Warren,Culkin,463,
2,Bill Richardson,President,,D,Warren,Culkin,1,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Culkin,504,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Culkin,191,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Culkin,299,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Culkin,488,
2,Joseph Biden,President,,D,Warren,Cedar Grove,0,
2,Hillary Clinton,President,,D,Warren,Cedar Grove,61,
2,Chris Dodd,President,,D,Warren,Cedar Grove,0,
2,John Edwards,President,,D,Warren,Cedar Grove,0,
2,Mike Gravel,President,,D,Warren,Cedar Grove,0,
2,Dennis Kucinich,President,,D,Warren,Cedar Grove,1,
2,Barack Obama,President,,D,Warren,Cedar Grove,437,
2,Bill Richardson,President,,D,Warren,Cedar Grove,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Cedar Grove,352,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Cedar Grove,104,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Cedar Grove,38,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Cedar Grove,456,
2,Joseph Biden,President,,D,Warren,Kings,2,
2,Hillary Clinton,President,,D,Warren,Kings,78,
2,Chris Dodd,President,,D,Warren,Kings,1,
2,John Edwards,President,,D,Warren,Kings,2,
2,Mike Gravel,President,,D,Warren,Kings,2,
2,Dennis Kucinich,President,,D,Warren,Kings,1,
2,Barack Obama,President,,D,Warren,Kings,359,
2,Bill Richardson,President,,D,Warren,Kings,1,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Kings,282,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Kings,108,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Kings,48,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Kings,381,
2,Joseph Biden,President,,D,Warren,St Aloysius,0,
2,Hillary Clinton,President,,D,Warren,St Aloysius,24,
2,Chris Dodd,President,,D,Warren,St Aloysius,0,
2,John Edwards,President,,D,Warren,St Aloysius,0,
2,Mike Gravel,President,,D,Warren,St Aloysius,0,
2,Dennis Kucinich,President,,D,Warren,St Aloysius,1,
2,Barack Obama,President,,D,Warren,St Aloysius,183,
2,Bill Richardson,President,,D,Warren,St Aloysius,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,St Aloysius,156,
2,Shawn O'Hara,U.S. Senate,,D,Warren,St Aloysius,39,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,St Aloysius,6,
2,Bennie G. Thompson,U.S. House,2,D,Warren,St Aloysius,196,
2,Joseph Biden,President,,D,Warren,Auditorium,4,
2,Hillary Clinton,President,,D,Warren,Auditorium,67,
2,Chris Dodd,President,,D,Warren,Auditorium,1,
2,John Edwards,President,,D,Warren,Auditorium,0,
2,Mike Gravel,President,,D,Warren,Auditorium,1,
2,Dennis Kucinich,President,,D,Warren,Auditorium,1,
2,Barack Obama,President,,D,Warren,Auditorium,541,
2,Bill Richardson,President,,D,Warren,Auditorium,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Auditorium,399,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Auditorium,111,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Auditorium,27,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Auditorium,565,
2,Joseph Biden,President,,D,Warren,Brunswick,1,
2,Hillary Clinton,President,,D,Warren,Brunswick,48,
2,Chris Dodd,President,,D,Warren,Brunswick,0,
2,John Edwards,President,,D,Warren,Brunswick,1,
2,Mike Gravel,President,,D,Warren,Brunswick,0,
2,Dennis Kucinich,President,,D,Warren,Brunswick,0,
2,Barack Obama,President,,D,Warren,Brunswick,17,
2,Bill Richardson,President,,D,Warren,Brunswick,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,Brunswick,28,
2,Shawn O'Hara,U.S. Senate,,D,Warren,Brunswick,26,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Brunswick,34,
2,Bennie G. Thompson,U.S. House,2,D,Warren,Brunswick,25,
2,Joseph Biden,President,,D,Warren,3-61,0,
2,Hillary Clinton,President,,D,Warren,3-61,30,
2,Chris Dodd,President,,D,Warren,3-61,0,
2,John Edwards,President,,D,Warren,3-61,0,
2,Mike Gravel,President,,D,Warren,3-61,0,
2,Dennis Kucinich,President,,D,Warren,3-61,0,
2,Barack Obama,President,,D,Warren,3-61,32,
2,Bill Richardson,President,,D,Warren,3-61,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,3-61,27,
2,Shawn O'Hara,U.S. Senate,,D,Warren,3-61,16,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,3-61,25,
2,Bennie G. Thompson,U.S. House,2,D,Warren,3-61,30,
2,Joseph Biden,President,,D,Warren,American Legion Post,2,
2,Hillary Clinton,President,,D,Warren,American Legion Post,114,
2,Chris Dodd,President,,D,Warren,American Legion Post,2,
2,John Edwards,President,,D,Warren,American Legion Post,3,
2,Mike Gravel,President,,D,Warren,American Legion Post,2,
2,Dennis Kucinich,President,,D,Warren,American Legion Post,2,
2,Barack Obama,President,,D,Warren,American Legion Post,664,
2,Bill Richardson,President,,D,Warren,American Legion Post,0,
2,Erik R. Fleming,U.S. Senate,,D,Warren,American Legion Post,460,
2,Shawn O'Hara,U.S. Senate,,D,Warren,American Legion Post,177,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,American Legion Post,49,
2,Bennie G. Thompson,U.S. House,2,D,Warren,American Legion Post,696,
3,Joseph Biden,President,,D,Warren,Vicksburg Junior High School,0,
3,Hillary Clinton,President,,D,Warren,Vicksburg Junior High School,151,
3,Chris Dodd,President,,D,Warren,Vicksburg Junior High School,0,
3,John Edwards,President,,D,Warren,Vicksburg Junior High School,6,
3,Mike Gravel,President,,D,Warren,Vicksburg Junior High School,1,
3,Dennis Kucinich,President,,D,Warren,Vicksburg Junior High School,2,
3,Barack Obama,President,,D,Warren,Vicksburg Junior High School,579,
3,Bill Richardson,President,,D,Warren,Vicksburg Junior High School,0,
3,Erik R. Fleming,U.S. Senate,,D,Warren,Vicksburg Junior High School,459,
3,Shawn O'Hara,U.S. Senate,,D,Warren,Vicksburg Junior High School,189,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,Vicksburg Junior High School,89,
3,Bennie G. Thompson,U.S. House,2,D,Warren,Vicksburg Junior High School,626,
3,Joseph Biden,President,,D,Warren,No. 7 Fire Station,0,
3,Hillary Clinton,President,,D,Warren,No. 7 Fire Station,76,
3,Chris Dodd,President,,D,Warren,No. 7 Fire Station,0,
3,John Edwards,President,,D,Warren,No. 7 Fire Station,2,
3,Mike Gravel,President,,D,Warren,No. 7 Fire Station,0,
3,Dennis Kucinich,President,,D,Warren,No. 7 Fire Station,0,
3,Barack Obama,President,,D,Warren,No. 7 Fire Station,243,
3,Bill Richardson,President,,D,Warren,No. 7 Fire Station,1,
3,Erik R. Fleming,U.S. Senate,,D,Warren,No. 7 Fire Station,178,
3,Shawn O'Hara,U.S. Senate,,D,Warren,No. 7 Fire Station,97,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Warren,No. 7 Fire Station,50,
3,Bennie G. Thompson,U.S. House,2,D,Warren,No. 7 Fire Station,260,
3,Joseph Biden,President,,D,Warren,Jett,0,
3,Hillary Clinton,President,,D,Warren,Jett,112,
3,Chris Dodd,President,,D,Warren,Jett,1,
3,John Edwards,President,,D,Warren,Jett,2,
3,Mike Gravel,President,,D,Warren,Jett,0,
3,Dennis Kucinich,President,,D,Warren,Jett,0,
3,Barack Obama,President,,D,Warren,Jett,406,
3,Bill Richardson,President,,D,Warren,Jett,2,
3,Erik R. Fleming,U.S. Senate,,D,Warren,Jett,333,
