page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Yazoo,Mechanicsburg,0,
2,Hillary Clinton,President,,D,Yazoo,Mechanicsburg,100,
2,Chris Dodd,President,,D,Yazoo,Mechanicsburg,1,
2,John Edwards,President,,D,Yazoo,Mechanicsburg,2,
2,Mike Gravel,President,,D,Yazoo,Mechanicsburg,0,
2,Dennis Kucinich,President,,D,Yazoo,Mechanicsburg,0,
2,Barack Obama,President,,D,Yazoo,Mechanicsburg,32,
2,Bill Richardson,President,,D,Yazoo,Mechanicsburg,0,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,Mechanicsburg,61,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,Mechanicsburg,51,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,Mechanicsburg,68,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,Mechanicsburg,51,
2,Joseph Biden,President,,D,Yazoo,East Bentonia,0,
2,Hillary Clinton,President,,D,Yazoo,East Bentonia,34,
2,Chris Dodd,President,,D,Yazoo,East Bentonia,0,
2,John Edwards,President,,D,Yazoo,East Bentonia,2,
2,Mike Gravel,President,,D,Yazoo,East Bentonia,0,
2,Dennis Kucinich,President,,D,Yazoo,East Bentonia,0,
2,Barack Obama,President,,D,Yazoo,East Bentonia,85,
2,Bill Richardson,President,,D,Yazoo,East Bentonia,1,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,East Bentonia,86,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,East Bentonia,18,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,East Bentonia,21,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,East Bentonia,93,
2,Joseph Biden,President,,D,Yazoo,West Bentonia,1,
2,Hillary Clinton,President,,D,Yazoo,West Bentonia,45,
2,Chris Dodd,President,,D,Yazoo,West Bentonia,0,
2,John Edwards,President,,D,Yazoo,West Bentonia,0,
2,Mike Gravel,President,,D,Yazoo,West Bentonia,1,
2,Dennis Kucinich,President,,D,Yazoo,West Bentonia,1,
2,Barack Obama,President,,D,Yazoo,West Bentonia,193,
2,Bill Richardson,President,,D,Yazoo,West Bentonia,2,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,West Bentonia,169,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,West Bentonia,48,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,West Bentonia,27,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,West Bentonia,209,
2,Joseph Biden,President,,D,Yazoo,Center Ridge,0,
2,Hillary Clinton,President,,D,Yazoo,Center Ridge,62,
2,Chris Dodd,President,,D,Yazoo,Center Ridge,0,
2,John Edwards,President,,D,Yazoo,Center Ridge,0,
2,Mike Gravel,President,,D,Yazoo,Center Ridge,0,
2,Dennis Kucinich,President,,D,Yazoo,Center Ridge,0,
2,Barack Obama,President,,D,Yazoo,Center Ridge,19,
2,Bill Richardson,President,,D,Yazoo,Center Ridge,0,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,Center Ridge,44,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,Center Ridge,20,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,Center Ridge,47,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,Center Ridge,27,
2,Joseph Biden,President,,D,Yazoo,Dover,0,
2,Hillary Clinton,President,,D,Yazoo,Dover,51,
2,Chris Dodd,President,,D,Yazoo,Dover,0,
2,John Edwards,President,,D,Yazoo,Dover,0,
2,Mike Gravel,President,,D,Yazoo,Dover,0,
2,Dennis Kucinich,President,,D,Yazoo,Dover,0,
2,Barack Obama,President,,D,Yazoo,Dover,39,
2,Bill Richardson,President,,D,Yazoo,Dover,1,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,Dover,57,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,Dover,20,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,Dover,38,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,Dover,44,
2,Joseph Biden,President,,D,Yazoo,Robinette,0,
2,Hillary Clinton,President,,D,Yazoo,Robinette,62,
2,Chris Dodd,President,,D,Yazoo,Robinette,0,
2,John Edwards,President,,D,Yazoo,Robinette,2,
2,Mike Gravel,President,,D,Yazoo,Robinette,1,
2,Dennis Kucinich,President,,D,Yazoo,Robinette,0,
2,Barack Obama,President,,D,Yazoo,Robinette,23,
2,Bill Richardson,President,,D,Yazoo,Robinette,0,
2,Erik R. Fleming,U.S. Senate,,D,Yazoo,Robinette,46,
2,Shawn O'Hara,U.S. Senate,,D,Yazoo,Robinette,21,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Yazoo,Robinette,46,
2,Bennie G. Thompson,U.S. House,2,D,Yazoo,Robinette,34,
2,Joseph Biden,President,,D,Yazoo,Satartia,0,
2,Hillary Clinton,President,,D,Yazoo,Satartia,12,
2,Chris Dodd,President,,D,Yazoo,Satartia,0,
2,John Edwards,President,,D,Yazoo,Satartia,0,
2,Mike Gravel,President,,D,Yazoo,Satartia,0,
2,Dennis Kucinich,President,,D,Yazoo,Satartia,0,
