candidate,office,district,party,county,precinct,votes
Barack Obama / Joe Biden,President,,Democrat,Adams,Courthouse,190
Barack Obama / Joe Biden,President,,Democrat,Adams,Bellemont,491
Barack Obama / Joe Biden,President,,Democrat,Adams,By-Pass Fire,678
Barack Obama / Joe Biden,President,,Democrat,Adams,Kingston,122
Barack Obama / Joe Biden,President,,Democrat,Adams,Liberty Park,135
Barack Obama / Joe Biden,President,,Democrat,Adams,Beau Pre,324
Barack Obama / Joe Biden,President,,Democrat,Adams,Duncan Park,337
Barack Obama / Joe Biden,President,,Democrat,Adams,Concord,651
Barack Obama / Joe Biden,President,,Democrat,Adams,Nps Multi Purpose Bldg.,266
Barack Obama / Joe Biden,President,,Democrat,Adams,Palestine,571
Barack Obama / Joe Biden,President,,Democrat,Adams,Maryland,648
Barack Obama / Joe Biden,President,,Democrat,Adams,Carpenter,411
Barack Obama / Joe Biden,President,,Democrat,Adams,Morgantown,314
Barack Obama / Joe Biden,President,,Democrat,Adams,Pine Ridge,439
Barack Obama / Joe Biden,President,,Democrat,Adams,Thompson,599
Barack Obama / Joe Biden,President,,Democrat,Adams,Northside,788
Barack Obama / Joe Biden,President,,Democrat,Adams,Foster Mound,971
Barack Obama / Joe Biden,President,,Democrat,Adams,Washington,167
Barack Obama / Joe Biden,President,,Democrat,Adams,Oakland,416
Barack Obama / Joe Biden,President,,Democrat,Adams,Airport,503
Barack Obama / Joe Biden,President,,Democrat,Adams,,9021
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,By-Pass Fire,3
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Courthouse,6
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Bellemont,12
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Kingston,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Beau Pre,2
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Liberty Park,2
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Duncan Park,3
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Concord,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Maryland,0
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Palestine,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Nps Multi Purpose Bldg.,4
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Carpenter,0
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Northside,0
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Thompson,0
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Morgantown,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Pine Ridge,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Airport,0
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Foster Mound,1
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Washington,3
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,Oakland,6
Bob Barr / Wayne A. Root,President,,Libertarian,Adams,,47
Catherine J Meng,Election Commissioner District 1,1,Republican,Adams,By-Pass Fire,400
Catherine J Meng,Election Commissioner District 1,1,Republican,Adams,Courthouse,574
Catherine J Meng,Election Commissioner District 1,1,Republican,Adams,Bellemont,1361
