page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Jefferson ,Union Church 1010,3,
2,Hillary Clinton,President,,D,Jefferson ,Union Church 1010,38,
2,Chris Dodd,President,,D,Jefferson ,Union Church 1010,0,
2,John Edwards,President,,D,Jefferson ,Union Church 1010,1,
2,Mike Gravel,President,,D,Jefferson ,Union Church 1010,0,
2,Dennis Kucinich,President,,D,Jefferson ,Union Church 1010,0,
2,Barack Obama,President,,D,Jefferson ,Union Church 1010,107,
2,Bill Richardson,President,,D,Jefferson ,Union Church 1010,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Union Church 1010,98,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Union Church 1010,35,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Union Church 1010,23,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Union Church 1010,123,
2,Joseph Biden,President,,D,Jefferson ,Ebenezer 1020,0,
2,Hillary Clinton,President,,D,Jefferson ,Ebenezer 1020,7,
2,Chris Dodd,President,,D,Jefferson ,Ebenezer 1020,0,
2,John Edwards,President,,D,Jefferson ,Ebenezer 1020,0,
2,Mike Gravel,President,,D,Jefferson ,Ebenezer 1020,1,
2,Dennis Kucinich,President,,D,Jefferson ,Ebenezer 1020,0,
2,Barack Obama,President,,D,Jefferson ,Ebenezer 1020,60,
2,Bill Richardson,President,,D,Jefferson ,Ebenezer 1020,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Ebenezer 1020,48,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Ebenezer 1020,16,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Ebenezer 1020,1,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Ebenezer 1020,65,
2,Joseph Biden,President,,D,Jefferson ,Red Lick 1030,0,
2,Hillary Clinton,President,,D,Jefferson ,Red Lick 1030,20,
2,Chris Dodd,President,,D,Jefferson ,Red Lick 1030,0,
2,John Edwards,President,,D,Jefferson ,Red Lick 1030,3,
2,Mike Gravel,President,,D,Jefferson ,Red Lick 1030,0,
2,Dennis Kucinich,President,,D,Jefferson ,Red Lick 1030,0,
2,Barack Obama,President,,D,Jefferson ,Red Lick 1030,180,
2,Bill Richardson,President,,D,Jefferson ,Red Lick 1030,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Red Lick 1030,128,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Red Lick 1030,46,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Red Lick 1030,14,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Red Lick 1030,184,
2,Joseph Biden,President,,D,Jefferson ,Harriston 1040,0,
2,Hillary Clinton,President,,D,Jefferson ,Harriston 1040,7,
2,Chris Dodd,President,,D,Jefferson ,Harriston 1040,0,
2,John Edwards,President,,D,Jefferson ,Harriston 1040,0,
2,Mike Gravel,President,,D,Jefferson ,Harriston 1040,0,
2,Dennis Kucinich,President,,D,Jefferson ,Harriston 1040,0,
2,Barack Obama,President,,D,Jefferson ,Harriston 1040,60,
2,Bill Richardson,President,,D,Jefferson ,Harriston 1040,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Harriston 1040,38,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Harriston 1040,19,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Harriston 1040,5,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Harriston 1040,58,
2,Joseph Biden,President,,D,Jefferson ,Stampley 2010,0,
2,Hillary Clinton,President,,D,Jefferson ,Stampley 2010,9,
2,Chris Dodd,President,,D,Jefferson ,Stampley 2010,0,
2,John Edwards,President,,D,Jefferson ,Stampley 2010,1,
2,Mike Gravel,President,,D,Jefferson ,Stampley 2010,0,
2,Dennis Kucinich,President,,D,Jefferson ,Stampley 2010,0,
2,Barack Obama,President,,D,Jefferson ,Stampley 2010,179,
2,Bill Richardson,President,,D,Jefferson ,Stampley 2010,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Stampley 2010,134,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Stampley 2010,31,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Stampley 2010,4,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Stampley 2010,183,
2,Joseph Biden,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,Hillary Clinton,President,,D,Jefferson ,Circuit Clerk 2020,18,
2,Chris Dodd,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,John Edwards,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,Mike Gravel,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,Dennis Kucinich,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,Barack Obama,President,,D,Jefferson ,Circuit Clerk 2020,178,
2,Bill Richardson,President,,D,Jefferson ,Circuit Clerk 2020,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Circuit Clerk 2020,116,
2,Shawn O'Hara,U.S. Senate,,D,Jefferson ,Circuit Clerk 2020,52,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Jefferson ,Circuit Clerk 2020,6,
2,Bennie G. Thompson,U.S. House,2,D,Jefferson ,Circuit Clerk 2020,190,
2,Joseph Biden,President,,D,Jefferson ,Mcnair 2030,0,
2,Hillary Clinton,President,,D,Jefferson ,Mcnair 2030,9,
2,Chris Dodd,President,,D,Jefferson ,Mcnair 2030,1,
2,John Edwards,President,,D,Jefferson ,Mcnair 2030,0,
2,Mike Gravel,President,,D,Jefferson ,Mcnair 2030,0,
2,Dennis Kucinich,President,,D,Jefferson ,Mcnair 2030,0,
2,Barack Obama,President,,D,Jefferson ,Mcnair 2030,78,
2,Bill Richardson,President,,D,Jefferson ,Mcnair 2030,0,
2,Erik R. Fleming,U.S. Senate,,D,Jefferson ,Mcnair 2030,54,
