page,candidate,office,district,party,county,precinct,votes,winner
2,Greg Davis,U.S. House,1,R,Marshall,1 North Holly Springs,10,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,1 North Holly Springs,7,
2,Greg Davis,U.S. House,1,R,Marshall,1 Red Banks,25,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,1 Red Banks,16,
2,Greg Davis,U.S. House,1,R,Marshall,1 West Holly Springs,14,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,1 West Holly Springs,1,
2,Greg Davis,U.S. House,1,R,Marshall,2 North Cayce,14,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 North Cayce,9,
2,Greg Davis,U.S. House,1,R,Marshall,2 Early Grove,4,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 Early Grove,0,
2,Greg Davis,U.S. House,1,R,Marshall,2 Hudsonville,2,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 Hudsonville,0,
2,Greg Davis,U.S. House,1,R,Marshall,2 Mt Pleasant ,43,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 Mt Pleasant ,11,
2,Greg Davis,U.S. House,1,R,Marshall,2 North Holly Springs,12,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 North Holly Springs,0,
2,Greg Davis,U.S. House,1,R,Marshall,2 Slayden,26,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,2 Slayden,7,
2,Greg Davis,U.S. House,1,R,Marshall,3 Barton,50,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,3 Barton,22,
2,Greg Davis,U.S. House,1,R,Marshall,3 Byhalia,81,
2,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,3 Byhalia,42,
3,Greg Davis,U.S. House,1,R,Marshall,3 Cayce,15,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,3 Cayce,13,
3,Greg Davis,U.S. House,1,R,Marshall,4 Chulahoma,7,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Chulahoma,2,
3,Greg Davis,U.S. House,1,R,Marshall,4 Laws Hill,6,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Laws Hill,2,
3,Greg Davis,U.S. House,1,R,Marshall,4 Marianna,8,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Marianna,7,
3,Greg Davis,U.S. House,1,R,Marshall,4 Victoria,10,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Victoria,4,
3,Greg Davis,U.S. House,1,R,Marshall,4 Warsaw,7,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Warsaw,5,
3,Greg Davis,U.S. House,1,R,Marshall,4 Watson,8,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Watson,10,
3,Greg Davis,U.S. House,1,R,Marshall,4 Wall Hill,4,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,4 Wall Hill,4,
3,Greg Davis,U.S. House,1,R,Marshall,5 Bethlehem,16,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,5 Bethlehem,20,
3,Greg Davis,U.S. House,1,R,Marshall,5 Cornersville,9,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,5 Cornersville,1,
3,Greg Davis,U.S. House,1,R,Marshall,5 Potts Camp,29,
3,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,5 Potts Camp,24,
4,Greg Davis,U.S. House,1,R,Marshall,5 South Holly Springs ,63,
4,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,5 South Holly Springs ,37,
4,Greg Davis,U.S. House,1,R,Marshall,5 Waterford,15,
4,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,5 Waterford,14,
4,Greg Davis,U.S. House,1,R,Marshall,TOTAL ,478,
4,"Glenn L. McCullough, Jr. ",U.S. House,1,R,Marshall,TOTAL ,258,
