page,candidate,office,district,party,county,precinct,votes,winner
2,Barack Obama for President and Joe - Biden for Vice President,US President and Vice President,,Democrat,Noxubee,Brooksville,1000,
2,John McCain for President and Sarah - Palin for Vice President,US President and Vice President,,Republican,Noxubee,Brooksville,350,
2,Chuck Baldwin for President and Darrell - L. Castle for Vice President,US President and Vice President,,Constitution,Noxubee,Brooksville,0,
2,Bob Barr for President and Wayne A. - Root for Vice President,US President and Vice President,,Libertarian,Noxubee,Brooksville,2,
2,Cynthia A. McKinney for President and Rosa Clemente for Vice President,US President and Vice President,,Green,Noxubee,Brooksville,2,
2,Ralph Nader for President and Matt Gonzalez for Vice President,US President and Vice President,,Independent,Noxubee,Brooksville,2,
2,Ted C. Weill for President and Frank McEnulty for Vice President,US President and Vice President,,Reform,Noxubee,Brooksville,0,
2,Erik R. Fleming,US Senate,,Democrat,Noxubee,Brooksville,884,
2,Thad Cochran,US Senate,,Republican,Noxubee,Brooksville,386,
2,Ronnie Musgrove,US Senate for Unexpired Term,,,Noxubee,Brooksville,882,
2,Roger Wicker,US Senate for Unexpired Term,,,Noxubee,Brooksville,416,
2,Joel L. Gill,US House,3,Democrat,Noxubee,Brooksville,875,
2,Greg Harper,US House,3,Republican,Noxubee,Brooksville,348,
2,Barack Obama for President and Joe - Biden for Vice President,US President and Vice President,,Democrat,Noxubee,Mashulaville,224,
2,John McCain for President and Sarah - Palin for Vice President,US President and Vice President,,Republican,Noxubee,Mashulaville,111,
2,Chuck Baldwin for President and Darrell - L. Castle for Vice President,US President and Vice President,,Constitution,Noxubee,Mashulaville,4,
2,Bob Barr for President and Wayne A. - Root for Vice President,US President and Vice President,,Libertarian,Noxubee,Mashulaville,6,
2,Cynthia A. McKinney for President and Rosa Clemente for Vice President,US President and Vice President,,Green,Noxubee,Mashulaville,1,
2,Ralph Nader for President and Matt Gonzalez for Vice President,US President and Vice President,,Independent,Noxubee,Mashulaville,1,
2,Ted C. Weill for President and Frank McEnulty for Vice President,US President and Vice President,,Reform,Noxubee,Mashulaville,0,
2,Erik R. Fleming,US Senate,,Democrat,Noxubee,Mashulaville,190,
2,Thad Cochran,US Senate,,Republican,Noxubee,Mashulaville,129,
2,Ronnie Musgrove,US Senate for Unexpired Term,,,Noxubee,Mashulaville,200,
2,Roger Wicker,US Senate for Unexpired Term,,,Noxubee,Mashulaville,126,
2,Joel L. Gill,US House,3,Democrat,Noxubee,Mashulaville,195,
2,Greg Harper,US House,3,Republican,Noxubee,Mashulaville,121,
2,Barack Obama for President and Joe - Biden for Vice President,US President and Vice President,,Democrat,Noxubee,Prairie Point,441,
2,John McCain for President and Sarah - Palin for Vice President,US President and Vice President,,Republican,Noxubee,Prairie Point,40,
2,Chuck Baldwin for President and Darrell - L. Castle for Vice President,US President and Vice President,,Constitution,Noxubee,Prairie Point,0,
2,Bob Barr for President and Wayne A. - Root for Vice President,US President and Vice President,,Libertarian,Noxubee,Prairie Point,0,
2,Cynthia A. McKinney for President and Rosa Clemente for Vice President,US President and Vice President,,Green,Noxubee,Prairie Point,0,
2,Ralph Nader for President and Matt Gonzalez for Vice President,US President and Vice President,,Independent,Noxubee,Prairie Point,0,
2,Ted C. Weill for President and Frank McEnulty for Vice President,US President and Vice President,,Reform,Noxubee,Prairie Point,0,
2,Erik R. Fleming,US Senate,,Democrat,Noxubee,Prairie Point,393,
2,Thad Cochran,US Senate,,Republican,Noxubee,Prairie Point,53,
2,Ronnie Musgrove,US Senate for Unexpired Term,,,Noxubee,Prairie Point,383,
2,Roger Wicker,US Senate for Unexpired Term,,,Noxubee,Prairie Point,74,
