page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Lamar,Lamar Park,0,
2,Hillary Clinton,President,,D,Lamar,Lamar Park,172,
2,Chris Dodd,President,,D,Lamar,Lamar Park,0,
2,John Edwards,President,,D,Lamar,Lamar Park,0,
2,Mike Gravel,President,,D,Lamar,Lamar Park,0,
2,Dennis Kucinich,President,,D,Lamar,Lamar Park,1,
2,Barack Obama,President,,D,Lamar,Lamar Park,232,
2,Bill Richardson,President,,D,Lamar,Lamar Park,1,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Lamar Park,215,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Lamar Park,120,
2,Gene Taylor,US House,4,D,Lamar,Lamar Park,364,
2,Joseph Biden,President,,D,Lamar,Okahola,0,
2,Hillary Clinton,President,,D,Lamar,Okahola,53,
2,Chris Dodd,President,,D,Lamar,Okahola,0,
2,John Edwards,President,,D,Lamar,Okahola,0,
2,Mike Gravel,President,,D,Lamar,Okahola,0,
2,Dennis Kucinich,President,,D,Lamar,Okahola,0,
2,Barack Obama,President,,D,Lamar,Okahola,33,
2,Bill Richardson,President,,D,Lamar,Okahola,0,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Okahola,38,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Okahola,26,
2,Gene Taylor,US House,4,D,Lamar,Okahola,70,
2,Joseph Biden,President,,D,Lamar,Richburg,0,
2,Hillary Clinton,President,,D,Lamar,Richburg,225,
2,Chris Dodd,President,,D,Lamar,Richburg,1,
2,John Edwards,President,,D,Lamar,Richburg,1,
2,Mike Gravel,President,,D,Lamar,Richburg,0,
2,Dennis Kucinich,President,,D,Lamar,Richburg,1,
2,Barack Obama,President,,D,Lamar,Richburg,87,
2,Bill Richardson,President,,D,Lamar,Richburg,1,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Richburg,164,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Richburg,87,
2,Gene Taylor,US House,4,D,Lamar,Richburg,277,
2,Joseph Biden,President,,D,Lamar,Northeast Lamar,0,
2,Hillary Clinton,President,,D,Lamar,Northeast Lamar,130,
2,Chris Dodd,President,,D,Lamar,Northeast Lamar,0,
2,John Edwards,President,,D,Lamar,Northeast Lamar,1,
2,Mike Gravel,President,,D,Lamar,Northeast Lamar,0,
2,Dennis Kucinich,President,,D,Lamar,Northeast Lamar,1,
2,Barack Obama,President,,D,Lamar,Northeast Lamar,134,
2,Bill Richardson,President,,D,Lamar,Northeast Lamar,0,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Northeast Lamar,124,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Northeast Lamar,91,
2,Gene Taylor,US House,4,D,Lamar,Northeast Lamar,243,
2,Joseph Biden,President,,D,Lamar,Lumberton,2,
2,Hillary Clinton,President,,D,Lamar,Lumberton,174,
2,Chris Dodd,President,,D,Lamar,Lumberton,3,
2,John Edwards,President,,D,Lamar,Lumberton,4,
2,Mike Gravel,President,,D,Lamar,Lumberton,0,
2,Dennis Kucinich,President,,D,Lamar,Lumberton,0,
2,Barack Obama,President,,D,Lamar,Lumberton,303,
2,Bill Richardson,President,,D,Lamar,Lumberton,2,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Lumberton,208,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Lumberton,215,
2,Gene Taylor,US House,4,D,Lamar,Lumberton,448,
2,Joseph Biden,President,,D,Lamar,South Purvis,1,
2,Hillary Clinton,President,,D,Lamar,South Purvis,249,
2,Chris Dodd,President,,D,Lamar,South Purvis,2,
2,John Edwards,President,,D,Lamar,South Purvis,3,
2,Mike Gravel,President,,D,Lamar,South Purvis,1,
2,Dennis Kucinich,President,,D,Lamar,South Purvis,0,
2,Barack Obama,President,,D,Lamar,South Purvis,22,
2,Bill Richardson,President,,D,Lamar,South Purvis,0,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,South Purvis,158,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,South Purvis,63,
2,Gene Taylor,US House,4,D,Lamar,South Purvis,254,
2,Joseph Biden,President,,D,Lamar,Yawn,0,
2,Hillary Clinton,President,,D,Lamar,Yawn,56,
2,Chris Dodd,President,,D,Lamar,Yawn,0,
2,John Edwards,President,,D,Lamar,Yawn,2,
2,Mike Gravel,President,,D,Lamar,Yawn,0,
2,Dennis Kucinich,President,,D,Lamar,Yawn,0,
2,Barack Obama,President,,D,Lamar,Yawn,1,
2,Bill Richardson,President,,D,Lamar,Yawn,0,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Yawn,32,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Yawn,16,
2,Gene Taylor,US House,4,D,Lamar,Yawn,56,
2,Joseph Biden,President,,D,Lamar,Wesley Manor,0,
2,Hillary Clinton,President,,D,Lamar,Wesley Manor,117,
2,Chris Dodd,President,,D,Lamar,Wesley Manor,0,
2,John Edwards,President,,D,Lamar,Wesley Manor,2,
2,Mike Gravel,President,,D,Lamar,Wesley Manor,0,
2,Dennis Kucinich,President,,D,Lamar,Wesley Manor,1,
2,Barack Obama,President,,D,Lamar,Wesley Manor,226,
2,Bill Richardson,President,,D,Lamar,Wesley Manor,1,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Wesley Manor,183,
2,Shawn O'Hara,U.S. Senate,,D,Lamar,Wesley Manor,119,
2,Gene Taylor,US House,4,D,Lamar,Wesley Manor,320,
2,Joseph Biden,President,,D,Lamar,Pine Grove,0,
2,Hillary Clinton,President,,D,Lamar,Pine Grove,61,
2,Chris Dodd,President,,D,Lamar,Pine Grove,0,
2,John Edwards,President,,D,Lamar,Pine Grove,0,
2,Mike Gravel,President,,D,Lamar,Pine Grove,1,
2,Dennis Kucinich,President,,D,Lamar,Pine Grove,0,
2,Barack Obama,President,,D,Lamar,Pine Grove,6,
2,Bill Richardson,President,,D,Lamar,Pine Grove,0,
2,Erik R. Fleming,U.S. Senate,,D,Lamar,Pine Grove,41,
