page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden,President,,D,Madison,Trace Harbor,0,
2,Hillary Clinton,President,,D,Madison,Trace Harbor,71,
2,Chris Dodd,President,,D,Madison,Trace Harbor,0,
2,John Edwards,President,,D,Madison,Trace Harbor,1,
2,Mike Gravel,President,,D,Madison,Trace Harbor,1,
2,Dennis Kucinich,President,,D,Madison,Trace Harbor,0,
2,Barack Obama,President,,D,Madison,Trace Harbor,44,
2,Bill Richardson,President,,D,Madison,Trace Harbor,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Trace Harbor,72,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Trace Harbor,21,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Trace Harbor,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Trace Harbor,x,
2,Randy Eads,U.S. House,3,D,Madison,Trace Harbor,46,
2,Joel L. Gill,U.S. House,3,D,Madison,Trace Harbor,41,
2,Joseph Biden,President,,D,Madison,Ridgeland Recreation Center,0,
2,Hillary Clinton,President,,D,Madison,Ridgeland Recreation Center,68,
2,Chris Dodd,President,,D,Madison,Ridgeland Recreation Center,0,
2,John Edwards,President,,D,Madison,Ridgeland Recreation Center,0,
2,Mike Gravel,President,,D,Madison,Ridgeland Recreation Center,0,
2,Dennis Kucinich,President,,D,Madison,Ridgeland Recreation Center,0,
2,Barack Obama,President,,D,Madison,Ridgeland Recreation Center,65,
2,Bill Richardson,President,,D,Madison,Ridgeland Recreation Center,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Ridgeland Recreation Center,75,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Ridgeland Recreation Center,32,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Ridgeland Recreation Center,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Ridgeland Recreation Center,x,
2,Randy Eads,U.S. House,3,D,Madison,Ridgeland Recreation Center,44,
2,Joel L. Gill,U.S. House,3,D,Madison,Ridgeland Recreation Center,55,
2,Joseph Biden,President,,D,Madison,Victory Baptist,0,
2,Hillary Clinton,President,,D,Madison,Victory Baptist,73,
2,Chris Dodd,President,,D,Madison,Victory Baptist,0,
2,John Edwards,President,,D,Madison,Victory Baptist,2,
2,Mike Gravel,President,,D,Madison,Victory Baptist,0,
2,Dennis Kucinich,President,,D,Madison,Victory Baptist,0,
2,Barack Obama,President,,D,Madison,Victory Baptist,76,
2,Bill Richardson,President,,D,Madison,Victory Baptist,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Victory Baptist,81,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Victory Baptist,35,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Victory Baptist,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Victory Baptist,x,
2,Randy Eads,U.S. House,3,D,Madison,Victory Baptist,58,
2,Joel L. Gill,U.S. House,3,D,Madison,Victory Baptist,51,
2,Joseph Biden,President,,D,Madison,Ridgeland Precinct 3,0,
2,Hillary Clinton,President,,D,Madison,Ridgeland Precinct 3,61,
2,Chris Dodd,President,,D,Madison,Ridgeland Precinct 3,0,
2,John Edwards,President,,D,Madison,Ridgeland Precinct 3,1,
2,Mike Gravel,President,,D,Madison,Ridgeland Precinct 3,1,
2,Dennis Kucinich,President,,D,Madison,Ridgeland Precinct 3,0,
2,Barack Obama,President,,D,Madison,Ridgeland Precinct 3,420,
2,Bill Richardson,President,,D,Madison,Ridgeland Precinct 3,1,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Ridgeland Precinct 3,306,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Ridgeland Precinct 3,97,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Ridgeland Precinct 3,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Ridgeland Precinct 3,x,
2,Randy Eads,U.S. House,3,D,Madison,Ridgeland Precinct 3,187,
2,Joel L. Gill,U.S. House,3,D,Madison,Ridgeland Precinct 3,178,
2,Joseph Biden,President,,D,Madison,Ridgeland Precinct 4,0,
2,Hillary Clinton,President,,D,Madison,Ridgeland Precinct 4,52,
2,Chris Dodd,President,,D,Madison,Ridgeland Precinct 4,0,
2,John Edwards,President,,D,Madison,Ridgeland Precinct 4,1,
2,Mike Gravel,President,,D,Madison,Ridgeland Precinct 4,0,
2,Dennis Kucinich,President,,D,Madison,Ridgeland Precinct 4,0,
2,Barack Obama,President,,D,Madison,Ridgeland Precinct 4,183,
2,Bill Richardson,President,,D,Madison,Ridgeland Precinct 4,1,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Ridgeland Precinct 4,159,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Ridgeland Precinct 4,39,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Ridgeland Precinct 4,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Ridgeland Precinct 4,x,
2,Randy Eads,U.S. House,3,D,Madison,Ridgeland Precinct 4,102,
2,Joel L. Gill,U.S. House,3,D,Madison,Ridgeland Precinct 4,82,
2,Joseph Biden,President,,D,Madison,Yandell Rd Baptist Church Pct,0,
2,Hillary Clinton,President,,D,Madison,Yandell Rd Baptist Church Pct,77,
2,Chris Dodd,President,,D,Madison,Yandell Rd Baptist Church Pct,0,
2,John Edwards,President,,D,Madison,Yandell Rd Baptist Church Pct,1,
2,Mike Gravel,President,,D,Madison,Yandell Rd Baptist Church Pct,0,
2,Dennis Kucinich,President,,D,Madison,Yandell Rd Baptist Church Pct,0,
2,Barack Obama,President,,D,Madison,Yandell Rd Baptist Church Pct,134,
2,Bill Richardson,President,,D,Madison,Yandell Rd Baptist Church Pct,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Yandell Rd Baptist Church Pct,122,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Yandell Rd Baptist Church Pct,50,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Yandell Rd Baptist Church Pct,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Yandell Rd Baptist Church Pct,x,
2,Randy Eads,U.S. House,3,D,Madison,Yandell Rd Baptist Church Pct,76,
2,Joel L. Gill,U.S. House,3,D,Madison,Yandell Rd Baptist Church Pct,78,
2,Joseph Biden,President,,D,Madison,Sunnybrook,0,
2,Hillary Clinton,President,,D,Madison,Sunnybrook,33,
2,Chris Dodd,President,,D,Madison,Sunnybrook,0,
2,John Edwards,President,,D,Madison,Sunnybrook,2,
2,Mike Gravel,President,,D,Madison,Sunnybrook,0,
2,Dennis Kucinich,President,,D,Madison,Sunnybrook,0,
2,Barack Obama,President,,D,Madison,Sunnybrook,37,
2,Bill Richardson,President,,D,Madison,Sunnybrook,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Sunnybrook,40,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Sunnybrook,21,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Sunnybrook,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Sunnybrook,x,
2,Randy Eads,U.S. House,3,D,Madison,Sunnybrook,33,
2,Joel L. Gill,U.S. House,3,D,Madison,Sunnybrook,26,
2,Joseph Biden,President,,D,Madison,Madison Precinct 3,1,
2,Hillary Clinton,President,,D,Madison,Madison Precinct 3,150,
2,Chris Dodd,President,,D,Madison,Madison Precinct 3,0,
2,John Edwards,President,,D,Madison,Madison Precinct 3,2,
2,Mike Gravel,President,,D,Madison,Madison Precinct 3,0,
2,Dennis Kucinich,President,,D,Madison,Madison Precinct 3,0,
2,Barack Obama,President,,D,Madison,Madison Precinct 3,252,
2,Bill Richardson,President,,D,Madison,Madison Precinct 3,2,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Madison Precinct 3,237,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Madison Precinct 3,83,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Madison Precinct 3,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Madison Precinct 3,x,
2,Randy Eads,U.S. House,3,D,Madison,Madison Precinct 3,132,
2,Joel L. Gill,U.S. House,3,D,Madison,Madison Precinct 3,165,
2,Joseph Biden,President,,D,Madison,Trace Ridge Baptist Church,2,
2,Hillary Clinton,President,,D,Madison,Trace Ridge Baptist Church,168,
2,Chris Dodd,President,,D,Madison,Trace Ridge Baptist Church,0,
2,John Edwards,President,,D,Madison,Trace Ridge Baptist Church,3,
2,Mike Gravel,President,,D,Madison,Trace Ridge Baptist Church,0,
2,Dennis Kucinich,President,,D,Madison,Trace Ridge Baptist Church,1,
2,Barack Obama,President,,D,Madison,Trace Ridge Baptist Church,331,
2,Bill Richardson,President,,D,Madison,Trace Ridge Baptist Church,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Trace Ridge Baptist Church,308,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Trace Ridge Baptist Church,105,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Trace Ridge Baptist Church,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Trace Ridge Baptist Church,x,
2,Randy Eads,U.S. House,3,D,Madison,Trace Ridge Baptist Church,201,
2,Joel L. Gill,U.S. House,3,D,Madison,Trace Ridge Baptist Church,192,
2,Joseph Biden,President,,D,Madison,Madison Precinct 1,1,
2,Hillary Clinton,President,,D,Madison,Madison Precinct 1,85,
2,Chris Dodd,President,,D,Madison,Madison Precinct 1,0,
2,John Edwards,President,,D,Madison,Madison Precinct 1,0,
2,Mike Gravel,President,,D,Madison,Madison Precinct 1,0,
2,Dennis Kucinich,President,,D,Madison,Madison Precinct 1,1,
2,Barack Obama,President,,D,Madison,Madison Precinct 1,117,
2,Bill Richardson,President,,D,Madison,Madison Precinct 1,1,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Madison Precinct 1,108,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Madison Precinct 1,52,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Madison Precinct 1,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Madison Precinct 1,x,
2,Randy Eads,U.S. House,3,D,Madison,Madison Precinct 1,83,
2,Joel L. Gill,U.S. House,3,D,Madison,Madison Precinct 1,65,
2,Joseph Biden,President,,D,Madison,Madison Precinct 2,0,
2,Hillary Clinton,President,,D,Madison,Madison Precinct 2,104,
2,Chris Dodd,President,,D,Madison,Madison Precinct 2,0,
2,John Edwards,President,,D,Madison,Madison Precinct 2,3,
2,Mike Gravel,President,,D,Madison,Madison Precinct 2,0,
2,Dennis Kucinich,President,,D,Madison,Madison Precinct 2,0,
2,Barack Obama,President,,D,Madison,Madison Precinct 2,91,
2,Bill Richardson,President,,D,Madison,Madison Precinct 2,0,
2,Erik R. Fleming,U.S. Senate,,D,Madison,Madison Precinct 2,111,
2,Shawn O'Hara,U.S. Senate,,D,Madison,Madison Precinct 2,37,
2,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Madison Precinct 2,x,
2,Bennie G. Thompson,U.S. House,2,D,Madison,Madison Precinct 2,x,
2,Randy Eads,U.S. House,3,D,Madison,Madison Precinct 2,79,
2,Joel L. Gill,U.S. House,3,D,Madison,Madison Precinct 2,60,
3,Joseph Biden,President,,D,Madison,Victory Christian Comm. Church,0,
3,Hillary Clinton,President,,D,Madison,Victory Christian Comm. Church,132,
3,Chris Dodd,President,,D,Madison,Victory Christian Comm. Church,1,
3,John Edwards,President,,D,Madison,Victory Christian Comm. Church,0,
3,Mike Gravel,President,,D,Madison,Victory Christian Comm. Church,0,
3,Dennis Kucinich,President,,D,Madison,Victory Christian Comm. Church,0,
3,Barack Obama,President,,D,Madison,Victory Christian Comm. Church,134,
3,Bill Richardson,President,,D,Madison,Victory Christian Comm. Church,0,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Victory Christian Comm. Church,158,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Victory Christian Comm. Church,57,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Victory Christian Comm. Church,x,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Victory Christian Comm. Church,x,
3,Randy Eads,U.S. House,3,D,Madison,Victory Christian Comm. Church,109,
3,Joel L. Gill,U.S. House,3,D,Madison,Victory Christian Comm. Church,91,
3,Joseph Biden,President,,D,Madison,Ridgel'D 1st Methodist Church,1,
3,Hillary Clinton,President,,D,Madison,Ridgel'D 1st Methodist Church,107,
3,Chris Dodd,President,,D,Madison,Ridgel'D 1st Methodist Church,0,
3,John Edwards,President,,D,Madison,Ridgel'D 1st Methodist Church,0,
3,Mike Gravel,President,,D,Madison,Ridgel'D 1st Methodist Church,0,
3,Dennis Kucinich,President,,D,Madison,Ridgel'D 1st Methodist Church,1,
3,Barack Obama,President,,D,Madison,Ridgel'D 1st Methodist Church,358,
3,Bill Richardson,President,,D,Madison,Ridgel'D 1st Methodist Church,0,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Ridgel'D 1st Methodist Church,296,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Ridgel'D 1st Methodist Church,102,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Ridgel'D 1st Methodist Church,x,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Ridgel'D 1st Methodist Church,x,
3,Randy Eads,U.S. House,3,D,Madison,Ridgel'D 1st Methodist Church,190,
3,Joel L. Gill,U.S. House,3,D,Madison,Ridgel'D 1st Methodist Church,181,
3,Joseph Biden,President,,D,Madison,Twin Lakes Baptist Church,0,
3,Hillary Clinton,President,,D,Madison,Twin Lakes Baptist Church,64,
3,Chris Dodd,President,,D,Madison,Twin Lakes Baptist Church,0,
3,John Edwards,President,,D,Madison,Twin Lakes Baptist Church,2,
3,Mike Gravel,President,,D,Madison,Twin Lakes Baptist Church,0,
3,Dennis Kucinich,President,,D,Madison,Twin Lakes Baptist Church,0,
3,Barack Obama,President,,D,Madison,Twin Lakes Baptist Church,274,
3,Bill Richardson,President,,D,Madison,Twin Lakes Baptist Church,2,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Twin Lakes Baptist Church,237,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Twin Lakes Baptist Church,59,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Twin Lakes Baptist Church,x,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Twin Lakes Baptist Church,x,
3,Randy Eads,U.S. House,3,D,Madison,Twin Lakes Baptist Church,121,
3,Joel L. Gill,U.S. House,3,D,Madison,Twin Lakes Baptist Church,150,
3,Joseph Biden,President,,D,Madison,Ridgeland Precinct 1,1,
3,Hillary Clinton,President,,D,Madison,Ridgeland Precinct 1,120,
3,Chris Dodd,President,,D,Madison,Ridgeland Precinct 1,0,
3,John Edwards,President,,D,Madison,Ridgeland Precinct 1,1,
3,Mike Gravel,President,,D,Madison,Ridgeland Precinct 1,0,
3,Dennis Kucinich,President,,D,Madison,Ridgeland Precinct 1,0,
3,Barack Obama,President,,D,Madison,Ridgeland Precinct 1,245,
3,Bill Richardson,President,,D,Madison,Ridgeland Precinct 1,0,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Ridgeland Precinct 1,209,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Ridgeland Precinct 1,83,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Ridgeland Precinct 1,x,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Ridgeland Precinct 1,x,
3,Randy Eads,U.S. House,3,D,Madison,Ridgeland Precinct 1,137,
3,Joel L. Gill,U.S. House,3,D,Madison,Ridgeland Precinct 1,133,
3,Joseph Biden,President,,D,Madison,Tougaloo,0,
3,Hillary Clinton,President,,D,Madison,Tougaloo,11,
3,Chris Dodd,President,,D,Madison,Tougaloo,0,
3,John Edwards,President,,D,Madison,Tougaloo,0,
3,Mike Gravel,President,,D,Madison,Tougaloo,0,
3,Dennis Kucinich,President,,D,Madison,Tougaloo,0,
3,Barack Obama,President,,D,Madison,Tougaloo,189,
3,Bill Richardson,President,,D,Madison,Tougaloo,0,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Tougaloo,103,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Tougaloo,72,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Tougaloo,19,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Tougaloo,168,
3,Randy Eads,U.S. House,3,D,Madison,Tougaloo,x,
3,Joel L. Gill,U.S. House,3,D,Madison,Tougaloo,x,
3,Joseph Biden,President,,D,Madison,Highland Colony Baptist,1,
3,Hillary Clinton,President,,D,Madison,Highland Colony Baptist,131,
3,Chris Dodd,President,,D,Madison,Highland Colony Baptist,1,
3,John Edwards,President,,D,Madison,Highland Colony Baptist,0,
3,Mike Gravel,President,,D,Madison,Highland Colony Baptist,0,
3,Dennis Kucinich,President,,D,Madison,Highland Colony Baptist,2,
3,Barack Obama,President,,D,Madison,Highland Colony Baptist,294,
3,Bill Richardson,President,,D,Madison,Highland Colony Baptist,1,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Highland Colony Baptist,253,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Highland Colony Baptist,76,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Highland Colony Baptist,x,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Highland Colony Baptist,x,
3,Randy Eads,U.S. House,3,D,Madison,Highland Colony Baptist,153,
3,Joel L. Gill,U.S. House,3,D,Madison,Highland Colony Baptist,147,
3,Joseph Biden,President,,D,Madison,Parkway,23,
3,Hillary Clinton,President,,D,Madison,Parkway,243,
3,Chris Dodd,President,,D,Madison,Parkway,0,
3,John Edwards,President,,D,Madison,Parkway,1,
3,Mike Gravel,President,,D,Madison,Parkway,0,
3,Dennis Kucinich,President,,D,Madison,Parkway,0,
3,Barack Obama,President,,D,Madison,Parkway,362,
3,Bill Richardson,President,,D,Madison,Parkway,0,
3,Erik R. Fleming,U.S. Senate,,D,Madison,Parkway,369,
3,Shawn O'Hara,U.S. Senate,,D,Madison,Parkway,133,
3,Dorothy 'Dot' Benford,U.S. House,2,D,Madison,Parkway,141,
3,Bennie G. Thompson,U.S. House,2,D,Madison,Parkway,403,
