page,candidate,office,district,party,county,precinct,votes,winner
2,John McCain,President,,Republican,Warren,Oak Ridge,93,
2,Barack Obama,President,,Democrat,Warren,Oak Ridge,39,
2,Chuck Baldwin,President,,Constitution,Warren,Oak Ridge,0,
2,Bob Barr,President,,Libertarian,Warren,Oak Ridge,0,
2,Cynthia A. McKinney,President,,Green,Warren,Oak Ridge,0,
2,Ralph Nader,President,,Independent,Warren,Oak Ridge,0,
2,Ted C. Weill,President,,Reform,Warren,Oak Ridge,0,
2,Thad Cochran,U.S. Senate,,Republican,Warren,Oak Ridge,102,
2,Erik R. Fleming,U.S. Senate,,Democrat,Warren,Oak Ridge,26,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Warren,Oak Ridge,44,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Warren,Oak Ridge,83,
2,Richard Cook,U.S. House,2,Republican,Warren,Oak Ridge,84,
2,Bennie G. Thompson,U.S. House,2,Democrat,Warren,Oak Ridge,40,
2,John McCain,President,,Republican,Warren,Redwood,109,
2,Barack Obama,President,,Democrat,Warren,Redwood,27,
2,Chuck Baldwin,President,,Constitution,Warren,Redwood,2,
2,Bob Barr,President,,Libertarian,Warren,Redwood,0,
2,Cynthia A. McKinney,President,,Green,Warren,Redwood,0,
2,Ralph Nader,President,,Independent,Warren,Redwood,0,
2,Ted C. Weill,President,,Reform,Warren,Redwood,0,
2,Thad Cochran,U.S. Senate,,Republican,Warren,Redwood,114,
2,Erik R. Fleming,U.S. Senate,,Democrat,Warren,Redwood,22,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Warren,Redwood,34,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Warren,Redwood,101,
2,Richard Cook,U.S. House,2,Republican,Warren,Redwood,100,
2,Bennie G. Thompson,U.S. House,2,Democrat,Warren,Redwood,34,
2,John McCain,President,,Republican,Warren,Bovina,768,
2,Barack Obama,President,,Democrat,Warren,Bovina,239,
2,Chuck Baldwin,President,,Constitution,Warren,Bovina,2,
2,Bob Barr,President,,Libertarian,Warren,Bovina,1,
2,Cynthia A. McKinney,President,,Green,Warren,Bovina,1,
2,Ralph Nader,President,,Independent,Warren,Bovina,3,
2,Ted C. Weill,President,,Reform,Warren,Bovina,1,
2,Thad Cochran,U.S. Senate,,Republican,Warren,Bovina,795,
2,Erik R. Fleming,U.S. Senate,,Democrat,Warren,Bovina,199,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Warren,Bovina,278,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Warren,Bovina,707,
2,Richard Cook,U.S. House,2,Republican,Warren,Bovina,704,
2,Bennie G. Thompson,U.S. House,2,Democrat,Warren,Bovina,293,
2,John McCain,President,,Republican,Warren,Culkin,2714,
2,Barack Obama,President,,Democrat,Warren,Culkin,991,
2,Chuck Baldwin,President,,Constitution,Warren,Culkin,4,
2,Bob Barr,President,,Libertarian,Warren,Culkin,7,
2,Cynthia A. McKinney,President,,Green,Warren,Culkin,3,
2,Ralph Nader,President,,Independent,Warren,Culkin,9,
