page,candidate,office,district,party,county,precinct,votes,winner
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Bell Schoolhouse,6,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Bell Schoolhouse,11,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Central Starkville,18,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Central Starkville,17,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,East Starkville,3,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,East Starkville,7,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Gillespie,34,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Gillespie,45,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Maben,4,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Maben,14,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,North Starkville District 2,1,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,North Starkville District 2,14,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,North Starkville District 3,49,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,North Starkville District 3,107,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Northeast Starkville,11,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Northeast Starkville,26,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,North Longview,16,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,North Longview,39,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Oktoc,18,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Oktoc,29,
2,Gregg Harper,U.S. House,3,R,Oktibbeha,Osborn,6,
2,Charlie Ross,U.S. House,3,R,Oktibbeha,Osborn,30,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,South Adaton,11,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,South Adaton,25,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,South Longview,2,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,South Longview,7,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Sessums,15,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Sessums,24,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,South Starkville,152,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,South Starkville,310,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,West Starkville,78,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,West Starkville,162,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Sturgis/North Bradley,25,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Sturgis/North Bradley,26,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Self Creek/Double Springs,10,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Self Creek/Double Springs,37,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Hickory Grove/Southeast,16,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Hickory Grove/Southeast,37,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Center Grove/North Adaton,13,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Center Grove/North Adaton,28,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,Craig Springs/South Bradley,15,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,Craig Springs/South Bradley,6,
3,Gregg Harper,U.S. House,3,R,Oktibbeha,TOTAL,503,
3,Charlie Ross,U.S. House,3,R,Oktibbeha,TOTAL,1001,
