page,candidate,office,district,party,county,precinct,votes,winner
2,John McCain,President,,Republican,Stone,Bond,97,
2,Barack Obama,President,,Democrat,Stone,Bond,18,
2,Chuck Baldwin,President,,Constitution,Stone,Bond,0,
2,Bob Barr,President,,Libertarian,Stone,Bond,1,
2,Cynthia A. McKinney,President,,Green,Stone,Bond,0,
2,Ralph Nader,President,,Independent,Stone,Bond,2,
2,Ted C. Weill,President,,Reform,Stone,Bond,0,
2,Thad Cochran,U.S. Senate,,Republican,Stone,Bond,102,
2,Erik R. Fleming,U.S. Senate,,Democrat,Stone,Bond,11,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Stone,Bond,33,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Stone,Bond,76,
2,John McCay III,U.S. House,4,Republican,Stone,Bond,37,
2,Gene Taylor,U.S. House,4,Democrat,Stone,Bond,79,
2,John McCain,President,,Republican,Stone,Old Hospital ,451,
2,Barack Obama,President,,Democrat,Stone,Old Hospital ,79,
2,Chuck Baldwin,President,,Constitution,Stone,Old Hospital ,0,
2,Bob Barr,President,,Libertarian,Stone,Old Hospital ,4,
2,Cynthia A. McKinney,President,,Green,Stone,Old Hospital ,0,
2,Ralph Nader,President,,Independent,Stone,Old Hospital ,1,
2,Ted C. Weill,President,,Reform,Stone,Old Hospital ,0,
2,Thad Cochran,U.S. Senate,,Republican,Stone,Old Hospital ,472,
2,Erik R. Fleming,U.S. Senate,,Democrat,Stone,Old Hospital ,53,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Stone,Old Hospital ,134,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Stone,Old Hospital ,385,
2,John McCay III,U.S. House,4,Republican,Stone,Old Hospital ,104,
2,Gene Taylor,U.S. House,4,Democrat,Stone,Old Hospital ,429,
2,John McCain,President,,Republican,Stone,Courthouse,367,
2,Barack Obama,President,,Democrat,Stone,Courthouse,100,
2,Chuck Baldwin,President,,Constitution,Stone,Courthouse,6,
2,Bob Barr,President,,Libertarian,Stone,Courthouse,1,
2,Cynthia A. McKinney,President,,Green,Stone,Courthouse,0,
2,Ralph Nader,President,,Independent,Stone,Courthouse,6,
2,Ted C. Weill,President,,Reform,Stone,Courthouse,0,
2,Thad Cochran,U.S. Senate,,Republican,Stone,Courthouse,397,
2,Erik R. Fleming,U.S. Senate,,Democrat,Stone,Courthouse,69,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Stone,Courthouse,164,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Stone,Courthouse,307,
2,John McCay III,U.S. House,4,Republican,Stone,Courthouse,88,
2,Gene Taylor,U.S. House,4,Democrat,Stone,Courthouse,390,
2,John McCain,President,,Republican,Stone,American Legion ,168,
2,Barack Obama,President,,Democrat,Stone,American Legion ,503,
2,Chuck Baldwin,President,,Constitution,Stone,American Legion ,4,
2,Bob Barr,President,,Libertarian,Stone,American Legion ,0,
2,Cynthia A. McKinney,President,,Green,Stone,American Legion ,3,
2,Ralph Nader,President,,Independent,Stone,American Legion ,4,
2,Ted C. Weill,President,,Reform,Stone,American Legion ,2,
2,Thad Cochran,U.S. Senate,,Republican,Stone,American Legion ,235,
2,Erik R. Fleming,U.S. Senate,,Democrat,Stone,American Legion ,398,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Stone,American Legion ,439,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Stone,American Legion ,195,
2,John McCay III,U.S. House,4,Republican,Stone,American Legion ,55,
2,Gene Taylor,U.S. House,4,Democrat,Stone,American Legion ,610,
2,John McCain,President,,Republican,Stone,Project Road,186,
2,Barack Obama,President,,Democrat,Stone,Project Road,610,
2,Chuck Baldwin,President,,Constitution,Stone,Project Road,2,
2,Bob Barr,President,,Libertarian,Stone,Project Road,2,
2,Cynthia A. McKinney,President,,Green,Stone,Project Road,1,
2,Ralph Nader,President,,Independent,Stone,Project Road,3,
2,Ted C. Weill,President,,Reform,Stone,Project Road,1,
