page,candidate,office,district,party,county,precinct,votes,winner
2,Joseph Biden ,President,,D,Neshoba,Arlington ,0,
2,Hillary Clinton ,President,,D,Neshoba,Arlington ,32,
2,Chris Dodd ,President,,D,Neshoba,Arlington ,0,
2,John Edwards,President,,D,Neshoba,Arlington ,0,
2,Mike Gravel ,President,,D,Neshoba,Arlington ,0,
2,Dennis Kucinich ,President,,D,Neshoba,Arlington ,0,
2,Barack Obama,President,,D,Neshoba,Arlington ,2,
2,Bill Richardson ,President,,D,Neshoba,Arlington ,0,
2,Erik R. Fleming,US Senate ,,D,Neshoba,Arlington ,16,
2,Shawn O'Hara ,US Senate ,,D,Neshoba,Arlington ,12,
2,Randy Eads ,US House,3,D,Neshoba,Arlington ,11,
2,Joel L. Gill ,US House,3,D,Neshoba,Arlington ,16,
2,Joseph Biden ,President,,D,Neshoba,Central Phildelphia ,0,
2,Hillary Clinton ,President,,D,Neshoba,Central Phildelphia ,7,
2,Chris Dodd ,President,,D,Neshoba,Central Phildelphia ,0,
2,John Edwards,President,,D,Neshoba,Central Phildelphia ,1,
2,Mike Gravel ,President,,D,Neshoba,Central Phildelphia ,0,
2,Dennis Kucinich ,President,,D,Neshoba,Central Phildelphia ,0,
2,Barack Obama,President,,D,Neshoba,Central Phildelphia ,3,
2,Bill Richardson ,President,,D,Neshoba,Central Phildelphia ,0,
2,Erik R. Fleming,US Senate ,,D,Neshoba,Central Phildelphia ,6,
2,Shawn O'Hara ,US Senate ,,D,Neshoba,Central Phildelphia ,2,
2,Randy Eads ,US House,3,D,Neshoba,Central Phildelphia ,2,
2,Joel L. Gill ,US House,3,D,Neshoba,Central Phildelphia ,6,
2,Joseph Biden ,President,,D,Neshoba,Fairview ,0,
2,Hillary Clinton ,President,,D,Neshoba,Fairview ,20,
2,Chris Dodd ,President,,D,Neshoba,Fairview ,1,
2,John Edwards,President,,D,Neshoba,Fairview ,0,
2,Mike Gravel ,President,,D,Neshoba,Fairview ,0,
2,Dennis Kucinich ,President,,D,Neshoba,Fairview ,0,
2,Barack Obama,President,,D,Neshoba,Fairview ,6,
2,Bill Richardson ,President,,D,Neshoba,Fairview ,1,
2,Erik R. Fleming,US Senate ,,D,Neshoba,Fairview ,21,
2,Shawn O'Hara ,US Senate ,,D,Neshoba,Fairview ,5,
2,Randy Eads ,US House,3,D,Neshoba,Fairview ,15,
2,Joel L. Gill ,US House,3,D,Neshoba,Fairview ,13,
2,Joseph Biden ,President,,D,Neshoba,Fork,0,
2,Hillary Clinton ,President,,D,Neshoba,Fork,70,
2,Chris Dodd ,President,,D,Neshoba,Fork,1,
2,John Edwards,President,,D,Neshoba,Fork,1,
2,Mike Gravel ,President,,D,Neshoba,Fork,0,
2,Dennis Kucinich ,President,,D,Neshoba,Fork,0,
2,Barack Obama,President,,D,Neshoba,Fork,10,
2,Bill Richardson ,President,,D,Neshoba,Fork,0,
2,Erik R. Fleming,US Senate ,,D,Neshoba,Fork,44,
2,Shawn O'Hara ,US Senate ,,D,Neshoba,Fork,21,
2,Randy Eads ,US House,3,D,Neshoba,Fork,29,
