candidate,office,district,party,county,precinct,votes,winner
Jeramey Anderson,State House,110,,Jackson,Fair,115,
Aneice R. Liddell,State House,110,,Jackson,Fair,97,
Jeramey Anderson,State House,110,,Jackson,Jefferson Street,322,
Aneice R. Liddell,State House,110,,Jackson,Jefferson Street,245,
Jeramey Anderson,State House,110,,Jackson,Orange Grove,12,
Aneice R. Liddell,State House,110,,Jackson,Orange Grove,9,
Jeramey Anderson,State House,110,,Jackson,Rec Center,632,
Aneice R. Liddell,State House,110,,Jackson,Rec Center,497,
Jeramey Anderson,State House,110,,Jackson,YMBC-Dantzler,392,
Aneice R. Liddell,State House,110,,Jackson,YMBC-Dantzler,173,
Jeramey Anderson,State House,110,,Jackson,,1473,TRUE
Aneice R. Liddell,State House,110,,Jackson,,1021,
