candidate,office,district,party,county,precinct,votes,winner
Tommy Ballard,State House,95,,Hancock,Crane Creek,0,
Sherri Carr Bevis,State House,95,,Hancock,Crane Creek,0,
Grant Bower,State House,95,,Hancock,Crane Creek,0,
Patricia H. Willis,State House,95,,Hancock,Crane Creek,0,
Tommy Ballard,State House,95,,Hancock,Dedeaux,1,
Sherri Carr Bevis,State House,95,,Hancock,Dedeaux,9,
Grant Bower,State House,95,,Hancock,Dedeaux,0,
Patricia H. Willis,State House,95,,Hancock,Dedeaux,34,
Tommy Ballard,State House,95,,Hancock,Diamondhead East,9,
Sherri Carr Bevis,State House,95,,Hancock,Diamondhead East,413,
Grant Bower,State House,95,,Hancock,Diamondhead East,71,
Patricia H. Willis,State House,95,,Hancock,Diamondhead East,598,
Tommy Ballard,State House,95,,Hancock,Diamonback West,7,
Sherri Carr Bevis,State House,95,,Hancock,Diamonback West,145,
Grant Bower,State House,95,,Hancock,Diamonback West,24,
Patricia H. Willis,State House,95,,Hancock,Diamonback West,200,
Tommy Ballard,State House,95,,Hancock,Standard,0,
Sherri Carr Bevis,State House,95,,Hancock,Standard,5,
Grant Bower,State House,95,,Hancock,Standard,0,
Patricia H. Willis,State House,95,,Hancock,Standard,2,
Tommy Ballard,State House,95,,Harrison,Advance,0,
Sherri Carr Bevis,State House,95,,Harrison,Advance,0,
Grant Bower,State House,95,,Harrison,Advance,0,
Patricia H. Willis,State House,95,,Harrison,Advance,2,
Tommy Ballard,State House,95,,Harrison,E Orange Grove,11,
Sherri Carr Bevis,State House,95,,Harrison,E Orange Grove,16,
Grant Bower,State House,95,,Harrison,E Orange Grove,2,
Patricia H. Willis,State House,95,,Harrison,E Orange Grove,26,
Tommy Ballard,State House,95,,Harrison,East Lyman,0,
Sherri Carr Bevis,State House,95,,Harrison,East Lyman,13,
Grant Bower,State House,95,,Harrison,East Lyman,0,
Patricia H. Willis,State House,95,,Harrison,East Lyman,4,
Tommy Ballard,State House,95,,Harrison,New Hope,0,
Sherri Carr Bevis,State House,95,,Harrison,New Hope,8,
Grant Bower,State House,95,,Harrison,New Hope,4,
Patricia H. Willis,State House,95,,Harrison,New Hope,0,
Tommy Ballard,State House,95,,Harrison,North Bel-Aire,15,
Sherri Carr Bevis,State House,95,,Harrison,North Bel-Aire,20,
Grant Bower,State House,95,,Harrison,North Bel-Aire,9,
Patricia H. Willis,State House,95,,Harrison,North Bel-Aire,27,
Tommy Ballard,State House,95,,Harrison,Outside Long Beach,2,
Sherri Carr Bevis,State House,95,,Harrison,Outside Long Beach,12,
Grant Bower,State House,95,,Harrison,Outside Long Beach,0,
Patricia H. Willis,State House,95,,Harrison,Outside Long Beach,6,
Tommy Ballard,State House,95,,Harrison,Riceville,0,
Sherri Carr Bevis,State House,95,,Harrison,Riceville,4,
Grant Bower,State House,95,,Harrison,Riceville,0,
Patricia H. Willis,State House,95,,Harrison,Riceville,1,
Tommy Ballard,State House,95,,Harrison,Saucier,4,
Sherri Carr Bevis,State House,95,,Harrison,Saucier,12,
Grant Bower,State House,95,,Harrison,Saucier,0,
Patricia H. Willis,State House,95,,Harrison,Saucier,18,
Tommy Ballard,State House,95,,Harrison,South Bel-Aire,0,
Sherri Carr Bevis,State House,95,,Harrison,South Bel-Aire,5,
Grant Bower,State House,95,,Harrison,South Bel-Aire,0,
Patricia H. Willis,State House,95,,Harrison,South Bel-Aire,7,
Tommy Ballard,State House,95,,Harrison,West Lyman,9,
Sherri Carr Bevis,State House,95,,Harrison,West Lyman,49,
Grant Bower,State House,95,,Harrison,West Lyman,4,
Patricia H. Willis,State House,95,,Harrison,West Lyman,60,
Tommy Ballard,State House,95,,Harrison,West Orange Grove,6,
Sherri Carr Bevis,State House,95,,Harrison,West Orange Grove,29,
Grant Bower,State House,95,,Harrison,West Orange Grove,0,
Patricia H. Willis,State House,95,,Harrison,West Orange Grove,29,
Tommy Ballard,State House,95,,,,64,
Sherri Carr Bevis,State House,95,,,,740,
Grant Bower,State House,95,,,,114,
Patricia H. Willis,State House,95,,,,1014,TRUE
