candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Calhoun,Calhoun City #1,517,
Mitt Romney,President,,Republican,Calhoun,Calhoun City #1,311,
Virgil Goode,President,,Constitution,Calhoun,Calhoun City #1,2,
Gary Johnson,President,,Libertarian,Calhoun,Calhoun City #1,1,
Jill Stein,President,,Green,Calhoun,Calhoun City #1,0,
Barbara Dale Washer,President,,Reform,Calhoun,Calhoun City #1,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Calhoun City #1,450,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Calhoun City #1,346,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Calhoun City #1,6,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Calhoun City #1,4,
Brad Morris,U.S. House,1,Democrat,Calhoun,Calhoun City #1,448,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Calhoun City #1,302,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Calhoun City #1,8,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Calhoun City #1,8,
Chris Potts,U.S. House,1,Reform,Calhoun,Calhoun City #1,4,
Barack Obama,President,,Democrat,Calhoun,Pittsboro #1,591,
Mitt Romney,President,,Republican,Calhoun,Pittsboro #1,82,
Virgil Goode,President,,Constitution,Calhoun,Pittsboro #1,0,
Gary Johnson,President,,Libertarian,Calhoun,Pittsboro #1,1,
Jill Stein,President,,Green,Calhoun,Pittsboro #1,1,
Barbara Dale Washer,President,,Reform,Calhoun,Pittsboro #1,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Pittsboro #1,481,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Pittsboro #1,145,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Pittsboro #1,4,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Pittsboro #1,11,
Brad Morris,U.S. House,1,Democrat,Calhoun,Pittsboro #1,501,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Pittsboro #1,116,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Pittsboro #1,5,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Pittsboro #1,7,
Chris Potts,U.S. House,1,Reform,Calhoun,Pittsboro #1,6,
Barack Obama,President,,Democrat,Calhoun,Northeast Calhoun,149,
Mitt Romney,President,,Republican,Calhoun,Northeast Calhoun,596,
Virgil Goode,President,,Constitution,Calhoun,Northeast Calhoun,3,
Gary Johnson,President,,Libertarian,Calhoun,Northeast Calhoun,6,
Jill Stein,President,,Green,Calhoun,Northeast Calhoun,0,
Barbara Dale Washer,President,,Reform,Calhoun,Northeast Calhoun,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Northeast Calhoun,141,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Northeast Calhoun,599,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Northeast Calhoun,4,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Northeast Calhoun,4,
Brad Morris,U.S. House,1,Democrat,Calhoun,Northeast Calhoun,174,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Northeast Calhoun,536,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Northeast Calhoun,7,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Northeast Calhoun,5,
Chris Potts,U.S. House,1,Reform,Calhoun,Northeast Calhoun,12,
Barack Obama,President,,Democrat,Calhoun,Pittsboro #2,161,
Mitt Romney,President,,Republican,Calhoun,Pittsboro #2,389,
Virgil Goode,President,,Constitution,Calhoun,Pittsboro #2,2,
Gary Johnson,President,,Libertarian,Calhoun,Pittsboro #2,3,
Jill Stein,President,,Green,Calhoun,Pittsboro #2,0,
Barbara Dale Washer,President,,Reform,Calhoun,Pittsboro #2,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Pittsboro #2,141,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Pittsboro #2,398,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Pittsboro #2,7,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Pittsboro #2,4,
Brad Morris,U.S. House,1,Democrat,Calhoun,Pittsboro #2,166,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Pittsboro #2,354,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Pittsboro #2,6,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Pittsboro #2,2,
Chris Potts,U.S. House,1,Reform,Calhoun,Pittsboro #2,7,
Barack Obama,President,,Democrat,Calhoun,Bruce #3,285,
Mitt Romney,President,,Republican,Calhoun,Bruce #3,712,
Virgil Goode,President,,Constitution,Calhoun,Bruce #3,0,
Gary Johnson,President,,Libertarian,Calhoun,Bruce #3,8,
Jill Stein,President,,Green,Calhoun,Bruce #3,1,
Barbara Dale Washer,President,,Reform,Calhoun,Bruce #3,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Bruce #3,241,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Bruce #3,738,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Bruce #3,12,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Bruce #3,8,
Brad Morris,U.S. House,1,Democrat,Calhoun,Bruce #3,289,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Bruce #3,664,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Bruce #3,14,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Bruce #3,9,
Chris Potts,U.S. House,1,Reform,Calhoun,Bruce #3,9,
Barack Obama,President,,Democrat,Calhoun,Banner,49,
Mitt Romney,President,,Republican,Calhoun,Banner,332,
Virgil Goode,President,,Constitution,Calhoun,Banner,2,
Gary Johnson,President,,Libertarian,Calhoun,Banner,2,
Jill Stein,President,,Green,Calhoun,Banner,0,
Barbara Dale Washer,President,,Reform,Calhoun,Banner,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Banner,45,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Banner,332,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Banner,5,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Banner,4,
Brad Morris,U.S. House,1,Democrat,Calhoun,Banner,70,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Banner,296,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Banner,2,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Banner,3,
Chris Potts,U.S. House,1,Reform,Calhoun,Banner,7,
Barack Obama,President,,Democrat,Calhoun,Calhoun City #4,326,
Mitt Romney,President,,Republican,Calhoun,Calhoun City #4,812,
Virgil Goode,President,,Constitution,Calhoun,Calhoun City #4,3,
Gary Johnson,President,,Libertarian,Calhoun,Calhoun City #4,4,
Jill Stein,President,,Green,Calhoun,Calhoun City #4,0,
Barbara Dale Washer,President,,Reform,Calhoun,Calhoun City #4,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Calhoun City #4,271,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Calhoun City #4,846,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Calhoun City #4,9,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Calhoun City #4,9,
Brad Morris,U.S. House,1,Democrat,Calhoun,Calhoun City #4,291,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Calhoun City #4,787,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Calhoun City #4,14,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Calhoun City #4,5,
Chris Potts,U.S. House,1,Reform,Calhoun,Calhoun City #4,10,
Barack Obama,President,,Democrat,Calhoun,Derma #4,106,
Mitt Romney,President,,Republican,Calhoun,Derma #4,319,
Virgil Goode,President,,Constitution,Calhoun,Derma #4,2,
Gary Johnson,President,,Libertarian,Calhoun,Derma #4,3,
Jill Stein,President,,Green,Calhoun,Derma #4,0,
Barbara Dale Washer,President,,Reform,Calhoun,Derma #4,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Derma #4,105,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Derma #4,328,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Derma #4,2,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Derma #4,4,
Brad Morris,U.S. House,1,Democrat,Calhoun,Derma #4,109,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Derma #4,299,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Derma #4,6,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Derma #4,8,
Chris Potts,U.S. House,1,Reform,Calhoun,Derma #4,4,
Barack Obama,President,,Democrat,Calhoun,Derma #5,113,
Mitt Romney,President,,Republican,Calhoun,Derma #5,346,
Virgil Goode,President,,Constitution,Calhoun,Derma #5,0,
Gary Johnson,President,,Libertarian,Calhoun,Derma #5,2,
Jill Stein,President,,Green,Calhoun,Derma #5,2,
Barbara Dale Washer,President,,Reform,Calhoun,Derma #5,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Derma #5,98,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Derma #5,353,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Derma #5,5,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Derma #5,2,
Brad Morris,U.S. House,1,Democrat,Calhoun,Derma #5,113,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Derma #5,327,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Derma #5,4,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Derma #5,3,
Chris Potts,U.S. House,1,Reform,Calhoun,Derma #5,3,
Barack Obama,President,,Democrat,Calhoun,Vardaman,289,
Mitt Romney,President,,Republican,Calhoun,Vardaman,513,
Virgil Goode,President,,Constitution,Calhoun,Vardaman,3,
Gary Johnson,President,,Libertarian,Calhoun,Vardaman,4,
Jill Stein,President,,Green,Calhoun,Vardaman,1,
Barbara Dale Washer,President,,Reform,Calhoun,Vardaman,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Calhoun,Vardaman,243,
Roger F. Wicker,U.S. Senate,,Republican,Calhoun,Vardaman,541,
Thomas Cramer,U.S. Senate,,Constitution,Calhoun,Vardaman,7,
Shawn O'Hara,U.S. Senate,,Reform,Calhoun,Vardaman,3,
Brad Morris,U.S. House,1,Democrat,Calhoun,Vardaman,268,
Alan Nunnelee,U.S. House,1,Republican,Calhoun,Vardaman,477,
Danny Bedwell,U.S. House,1,Libertarian,Calhoun,Vardaman,4,
Jim R. Bourland,U.S. House,1,Constitution,Calhoun,Vardaman,5,
Chris Potts,U.S. House,1,Reform,Calhoun,Vardaman,5,
Barack Obama,President,,Democrat,Total,,2586,
Mitt Romney,President,,Republican,Total,,4412,1
Virgil Goode,President,,Constitution,Total,,17,
Gary Johnson,President,,Libertarian,Total,,34,
Jill Stein,President,,Green,Total,,5,
Barbara Dale Washer,President,,Reform,Total,,14,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Total,,2216,
Roger F. Wicker,U.S. Senate,,Republican,Total,,4626,1
Thomas Cramer,U.S. Senate,,Constitution,Total,,61,
Shawn O'Hara,U.S. Senate,,Reform,Total,,53,
