candidate,office,district,party,county,precinct,votes,winner
Barbara Dale Washer,President,,Reform,Lafayette,College Hill,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,College Hill,543,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,College Hill,916,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,College Hill,12,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,College Hill,8,
Brad Morris,U.S. House,1,Democrat,Lafayette,College Hill,561,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,College Hill,870,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,College Hill,23,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,College Hill,3,
Chris Potts,U.S. House,1,Reform,Lafayette,College Hill,9,
Barack Obama,President,,Democrat,Lafayette,Taylor 3,407,
Mitt Romney,President,,Republican,Lafayette,Taylor 3,117,
Virgil Goode,President,,Constitution,Lafayette,Taylor 3,1,
Gary Johnson,President,,Libertarian,Lafayette,Taylor 3,3,
Jill Stein,President,,Green,Lafayette,Taylor 3,1,
Barbara Dale Washer,President,,Reform,Lafayette,Taylor 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Taylor 3,357,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Taylor 3,147,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Taylor 3,6,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Taylor 3,8,
Brad Morris,U.S. House,1,Democrat,Lafayette,Taylor 3,368,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Taylor 3,118,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Taylor 3,6,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Taylor 3,4,
Chris Potts,U.S. House,1,Reform,Lafayette,Taylor 3,4,
Barack Obama,President,,Democrat,Lafayette,Oxford 4,1204,
Mitt Romney,President,,Republican,Lafayette,Oxford 4,1714,
Virgil Goode,President,,Constitution,Lafayette,Oxford 4,3,
Gary Johnson,President,,Libertarian,Lafayette,Oxford 4,51,
Jill Stein,President,,Green,Lafayette,Oxford 4,7,
Barbara Dale Washer,President,,Reform,Lafayette,Oxford 4,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Oxford 4,1097,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Oxford 4,1771,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Oxford 4,30,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Oxford 4,17,
Brad Morris,U.S. House,1,Democrat,Lafayette,Oxford 4,1197,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 4,1624,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Oxford 4,59,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Oxford 4,12,
Chris Potts,U.S. House,1,Reform,Lafayette,Oxford 4,14,
Barack Obama,President,,Democrat,Lafayette,Burgess,107,
Mitt Romney,President,,Republican,Lafayette,Burgess,290,
Virgil Goode,President,,Constitution,Lafayette,Burgess,2,
Gary Johnson,President,,Libertarian,Lafayette,Burgess,2,
Jill Stein,President,,Green,Lafayette,Burgess,0,
Barbara Dale Washer,President,,Reform,Lafayette,Burgess,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Burgess,108,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Burgess,285,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Burgess,8,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Burgess,0,
Brad Morris,U.S. House,1,Democrat,Lafayette,Burgess,105,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Burgess,269,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Burgess,6,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Burgess,8,
Chris Potts,U.S. House,1,Reform,Lafayette,Burgess,2,
Barack Obama,President,,Democrat,Lafayette,Anchor-Taylor 4,67,
Mitt Romney,President,,Republican,Lafayette,Anchor-Taylor 4,381,
Virgil Goode,President,,Constitution,Lafayette,Anchor-Taylor 4,2,
Gary Johnson,President,,Libertarian,Lafayette,Anchor-Taylor 4,2,
Jill Stein,President,,Green,Lafayette,Anchor-Taylor 4,0,
Barbara Dale Washer,President,,Reform,Lafayette,Anchor-Taylor 4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Anchor-Taylor 4,69,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,371,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Anchor-Taylor 4,4,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Anchor-Taylor 4,4,
Brad Morris,U.S. House,1,Democrat,Lafayette,Anchor-Taylor 4,71,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Anchor-Taylor 4,354,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Anchor-Taylor 4,6,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Anchor-Taylor 4,0,
Chris Potts,U.S. House,1,Reform,Lafayette,Anchor-Taylor 4,6,
Barack Obama,President,,Democrat,Lafayette,Harmontown,91,
Mitt Romney,President,,Republican,Lafayette,Harmontown,296,
Virgil Goode,President,,Constitution,Lafayette,Harmontown,3,
Gary Johnson,President,,Libertarian,Lafayette,Harmontown,4,
Jill Stein,President,,Green,Lafayette,Harmontown,0,
Barbara Dale Washer,President,,Reform,Lafayette,Harmontown,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Harmontown,94,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Harmontown,270,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Harmontown,6,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Harmontown,3,
Brad Morris,U.S. House,1,Democrat,Lafayette,Harmontown,70,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Harmontown,282,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Harmontown,6,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Harmontown,1,
Chris Potts,U.S. House,1,Reform,Lafayette,Harmontown,9,
Barack Obama,President,,Democrat,Lafayette,Union West 4,93,
Mitt Romney,President,,Republican,Lafayette,Union West 4,176,
Virgil Goode,President,,Constitution,Lafayette,Union West 4,1,
Gary Johnson,President,,Libertarian,Lafayette,Union West 4,0,
Jill Stein,President,,Green,Lafayette,Union West 4,0,
Barbara Dale Washer,President,,Reform,Lafayette,Union West 4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Union West 4,88,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Union West 4,177,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Union West 4,1,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Union West 4,1,
Brad Morris,U.S. House,1,Democrat,Lafayette,Union West 4,92,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Union West 4,172,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Union West 4,1,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Union West 4,1,
Chris Potts,U.S. House,1,Reform,Lafayette,Union West 4,1,
Barack Obama,President,,Democrat,Lafayette,Oxford 5,782,
Mitt Romney,President,,Republican,Lafayette,Oxford 5,875,
Virgil Goode,President,,Constitution,Lafayette,Oxford 5,7,
Gary Johnson,President,,Libertarian,Lafayette,Oxford 5,42,
Jill Stein,President,,Green,Lafayette,Oxford 5,4,
Barbara Dale Washer,President,,Reform,Lafayette,Oxford 5,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Oxford 5,747,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Oxford 5,897,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Oxford 5,24,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Oxford 5,13,
Brad Morris,U.S. House,1,Democrat,Lafayette,Oxford 5,754,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 5,850,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Oxford 5,50,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Oxford 5,10,
Chris Potts,U.S. House,1,Reform,Lafayette,Oxford 5,8,
Barack Obama,President,,Democrat,Lafayette,Paris,30,
Mitt Romney,President,,Republican,Lafayette,Paris,222,
Virgil Goode,President,,Constitution,Lafayette,Paris,2,
Gary Johnson,President,,Libertarian,Lafayette,Paris,0,
Jill Stein,President,,Green,Lafayette,Paris,0,
Barbara Dale Washer,President,,Reform,Lafayette,Paris,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Paris,29,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Paris,217,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Paris,4,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Paris,5,
Brad Morris,U.S. House,1,Democrat,Lafayette,Paris,37,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Paris,212,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Paris,1,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Paris,0,
Chris Potts,U.S. House,1,Reform,Lafayette,Paris,0,
Barack Obama,President,,Democrat,Lafayette,Tula,52,
Mitt Romney,President,,Republican,Lafayette,Tula,231,
Virgil Goode,President,,Constitution,Lafayette,Tula,0,
Gary Johnson,President,,Libertarian,Lafayette,Tula,0,
Jill Stein,President,,Green,Lafayette,Tula,3,
Barbara Dale Washer,President,,Reform,Lafayette,Tula,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Tula,44,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Tula,226,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Tula,2,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Tula,1,
Brad Morris,U.S. House,1,Democrat,Lafayette,Tula,53,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Tula,218,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Tula,1,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Tula,1,
Chris Potts,U.S. House,1,Reform,Lafayette,Tula,1,
Barack Obama,President,,Democrat,Lafayette,Airport Grocery,66,
Mitt Romney,President,,Republican,Lafayette,Airport Grocery,350,
Virgil Goode,President,,Constitution,Lafayette,Airport Grocery,1,
Gary Johnson,President,,Libertarian,Lafayette,Airport Grocery,4,
Jill Stein,President,,Green,Lafayette,Airport Grocery,0,
Barbara Dale Washer,President,,Reform,Lafayette,Airport Grocery,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,Airport Grocery,73,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Airport Grocery,328,
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,Airport Grocery,10,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,Airport Grocery,5,
Brad Morris,U.S. House,1,Democrat,Lafayette,Airport Grocery,72,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Airport Grocery,318,
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,Airport Grocery,8,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,Airport Grocery,5,
Chris Potts,U.S. House,1,Reform,Lafayette,Airport Grocery,5,
Barack Obama,President,,Democrat,Lafayette,,8091,
Mitt Romney,President,,Republican,Lafayette,,11075,TRUE
Virgil Goode,President,,Constitution,Lafayette,,40,
Gary Johnson,President,,Libertarian,Lafayette,,243,
Jill Stein,President,,Green,Lafayette,,47,
Barbara Dale Washer,President,,Reform,Lafayette,,9,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lafayette,,7481,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,,11302,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Lafayette,,202,
Shawn O'Hara,U.S. Senate,,Reform,Lafayette,,128,
Brad Morris,U.S. House,1,Democrat,Lafayette,,7837,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,,10609,TRUE
Danny Bedwell,U.S. House,1,Libertarian,Lafayette,,324,
Jim R. Bourland,U.S. House,1,Constitution,Lafayette,,82,
Chris Potts,U.S. House,1,Reform,Lafayette,,107,
