candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Alcorn,Bethel,3,
Mitt Romney,President,,Republican,Alcorn,Bethel,73,
Virgil Goode,President,,Constitution,Alcorn,Bethel,0,
Gary Johnson,President,,Libertarian,Alcorn,Bethel,1,
Jill Stein,President,,Green,Alcorn,Bethel,0,
Barbara Dale Washer,President,,Reform,Alcorn,Bethel,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,Bethel,14,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,Bethel,62,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,Bethel,1,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,Bethel,0,
Brad Morris,U.S. House,1,Democrat,Alcorn,Bethel,21,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,Bethel,52,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,Bethel,0,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,Bethel,2,
Chris Potts,U.S. House,1,Reform,Alcorn,Bethel,2,
Barack Obama,President,,Democrat,Alcorn,Biggersville,159,
Mitt Romney,President,,Republican,Alcorn,Biggersville,483,
Virgil Goode,President,,Constitution,Alcorn,Biggersville,3,
Gary Johnson,President,,Libertarian,Alcorn,Biggersville,8,
Jill Stein,President,,Green,Alcorn,Biggersville,1,
Barbara Dale Washer,President,,Reform,Alcorn,Biggersville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,Biggersville,170,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,Biggersville,452,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,Biggersville,11,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,Biggersville,1,
Brad Morris,U.S. House,1,Democrat,Alcorn,Biggersville,179,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,Biggersville,422,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,Biggersville,7,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,Biggersville,4,
Chris Potts,U.S. House,1,Reform,Alcorn,Biggersville,9,
Barack Obama,President,,Democrat,Alcorn,2nd District Central,200,
Mitt Romney,President,,Republican,Alcorn,2nd District Central,1139,
Virgil Goode,President,,Constitution,Alcorn,2nd District Central,1,
Gary Johnson,President,,Libertarian,Alcorn,2nd District Central,16,
Jill Stein,President,,Green,Alcorn,2nd District Central,4,
Barbara Dale Washer,President,,Reform,Alcorn,2nd District Central,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,2nd District Central,241,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,2nd District Central,1040,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,2nd District Central,18,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,2nd District Central,18,
Brad Morris,U.S. House,1,Democrat,Alcorn,2nd District Central,247,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,2nd District Central,983,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,2nd District Central,29,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,2nd District Central,14,
Chris Potts,U.S. House,1,Reform,Alcorn,2nd District Central,29,
Barack Obama,President,,Democrat,Alcorn,College Hill,458,
Mitt Romney,President,,Republican,Alcorn,College Hill,1109,
Virgil Goode,President,,Constitution,Alcorn,College Hill,3,
Gary Johnson,President,,Libertarian,Alcorn,College Hill,13,
Jill Stein,President,,Green,Alcorn,College Hill,3,
Barbara Dale Washer,President,,Reform,Alcorn,College Hill,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,College Hill,489,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,College Hill,1037,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,College Hill,17,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,College Hill,15,
Brad Morris,U.S. House,1,Democrat,Alcorn,College Hill,476,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,College Hill,971,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,College Hill,31,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,College Hill,10,
Chris Potts,U.S. House,1,Reform,Alcorn,College Hill,34,
Barack Obama,President,,Democrat,Alcorn,East Third Street,113,
Mitt Romney,President,,Republican,Alcorn,East Third Street,318,
Virgil Goode,President,,Constitution,Alcorn,East Third Street,0,
Gary Johnson,President,,Libertarian,Alcorn,East Third Street,4,
Jill Stein,President,,Green,Alcorn,East Third Street,0,
Barbara Dale Washer,President,,Reform,Alcorn,East Third Street,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,East Third Street,115,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,East Third Street,303,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,East Third Street,4,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,East Third Street,3,
Brad Morris,U.S. House,1,Democrat,Alcorn,East Third Street,127,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,East Third Street,280,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,East Third Street,5,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,East Third Street,1,
Chris Potts,U.S. House,1,Reform,Alcorn,East Third Street,7,
Barack Obama,President,,Democrat,Alcorn,East Corinth,366,
Mitt Romney,President,,Republican,Alcorn,East Corinth,888,
Virgil Goode,President,,Constitution,Alcorn,East Corinth,3,
Gary Johnson,President,,Libertarian,Alcorn,East Corinth,8,
Jill Stein,President,,Green,Alcorn,East Corinth,1,
Barbara Dale Washer,President,,Reform,Alcorn,East Corinth,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,East Corinth,340,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,East Corinth,877,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,East Corinth,12,
Shawn O'Hara,U.S. Senate,,Reform,Alcorn,East Corinth,9,
Brad Morris,U.S. House,1,Democrat,Alcorn,East Corinth,348,
Alan Nunnelee,U.S. House,1,Republican,Alcorn,East Corinth,840,
Danny Bedwell,U.S. House,1,Libertarian,Alcorn,East Corinth,19,
Jim R. Bourland,U.S. House,1,Constitution,Alcorn,East Corinth,6,
Chris Potts,U.S. House,1,Reform,Alcorn,East Corinth,16,
Barack Obama,President,,Democrat,Alcorn,Five Points 1st Dist,241,
Mitt Romney,President,,Republican,Alcorn,Five Points 1st Dist,1175,
Virgil Goode,President,,Constitution,Alcorn,Five Points 1st Dist,2,
Gary Johnson,President,,Libertarian,Alcorn,Five Points 1st Dist,8,
Jill Stein,President,,Green,Alcorn,Five Points 1st Dist,2,
Barbara Dale Washer,President,,Reform,Alcorn,Five Points 1st Dist,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Alcorn,Five Points 1st Dist,255,
Roger F. Wicker,U.S. Senate,,Republican,Alcorn,Five Points 1st Dist,1100,
Thomas Cramer,U.S. Senate,,Constitution,Alcorn,Five Points 1st Dist,13,
