candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Antioch,2,
Thad Cochran,U.S. Senate,,Republican,Jasper,Antioch,23,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Antioch,104,
Hardy Caraway,U.S. House,3,Republican,Jasper,Antioch,11,
Gregg Harper,U.S. House,3,Republican,Jasper,Antioch,111,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Bay Springs Beat 3,3,
Thad Cochran,U.S. Senate,,Republican,Jasper,Bay Springs Beat 3,67,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Bay Springs Beat 3,135,
Hardy Caraway,U.S. House,3,Republican,Jasper,Bay Springs Beat 3,15,
Gregg Harper,U.S. House,3,Republican,Jasper,Bay Springs Beat 3,181,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Bay Springs Beat 4,5,
Thad Cochran,U.S. Senate,,Republican,Jasper,Bay Springs Beat 4,55,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Bay Springs Beat 4,153,
Hardy Caraway,U.S. House,3,Republican,Jasper,Bay Springs Beat 4,31,
Gregg Harper,U.S. House,3,Republican,Jasper,Bay Springs Beat 4,167,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Claiborne,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Claiborne,9,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Claiborne,75,
Hardy Caraway,U.S. House,3,Republican,Jasper,Claiborne,10,
Gregg Harper,U.S. House,3,Republican,Jasper,Claiborne,70,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Fellowship,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Fellowship,27,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Fellowship,18,
Hardy Caraway,U.S. House,3,Republican,Jasper,Fellowship,8,
Gregg Harper,U.S. House,3,Republican,Jasper,Fellowship,35,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Heidelberg Beat 5,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Heidelberg Beat 5,75,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Heidelberg Beat 5,57,
Hardy Caraway,U.S. House,3,Republican,Jasper,Heidelberg Beat 5,14,
Gregg Harper,U.S. House,3,Republican,Jasper,Heidelberg Beat 5,91,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Holders,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Holders,46,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Holders,79,
Hardy Caraway,U.S. House,3,Republican,Jasper,Holders,10,
Gregg Harper,U.S. House,3,Republican,Jasper,Holders,107,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Louin,0,
Thad Cochran,U.S. Senate,,Republican,Jasper,Louin,40,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Louin,111,
Hardy Caraway,U.S. House,3,Republican,Jasper,Louin,16,
Gregg Harper,U.S. House,3,Republican,Jasper,Louin,124,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Midway,3,
Thad Cochran,U.S. Senate,,Republican,Jasper,Midway,33,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Midway,18,
Hardy Caraway,U.S. House,3,Republican,Jasper,Midway,2,
Gregg Harper,U.S. House,3,Republican,Jasper,Midway,47,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Montrose,2,
Thad Cochran,U.S. Senate,,Republican,Jasper,Montrose,23,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Montrose,47,
Hardy Caraway,U.S. House,3,Republican,Jasper,Montrose,5,
Gregg Harper,U.S. House,3,Republican,Jasper,Montrose,63,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Moss First,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Moss First,2,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Moss First,14,
Hardy Caraway,U.S. House,3,Republican,Jasper,Moss First,5,
Gregg Harper,U.S. House,3,Republican,Jasper,Moss First,12,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Moss Second,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Moss Second,53,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Moss Second,238,
Hardy Caraway,U.S. House,3,Republican,Jasper,Moss Second,33,
Gregg Harper,U.S. House,3,Republican,Jasper,Moss Second,224,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Oak Bowery,0,
Thad Cochran,U.S. Senate,,Republican,Jasper,Oak Bowery,3,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Oak Bowery,13,
Hardy Caraway,U.S. House,3,Republican,Jasper,Oak Bowery,2,
Gregg Harper,U.S. House,3,Republican,Jasper,Oak Bowery,12,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Palestine,0,
Thad Cochran,U.S. Senate,,Republican,Jasper,Palestine,6,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Palestine,2,
Hardy Caraway,U.S. House,3,Republican,Jasper,Palestine,1,
Gregg Harper,U.S. House,3,Republican,Jasper,Palestine,6,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Paulding,2,
Thad Cochran,U.S. Senate,,Republican,Jasper,Paulding,37,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Paulding,79,
Hardy Caraway,U.S. House,3,Republican,Jasper,Paulding,14,
Gregg Harper,U.S. House,3,Republican,Jasper,Paulding,97,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Philadelphia,2,
Thad Cochran,U.S. Senate,,Republican,Jasper,Philadelphia,13,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Philadelphia,37,
Hardy Caraway,U.S. House,3,Republican,Jasper,Philadelphia,4,
Gregg Harper,U.S. House,3,Republican,Jasper,Philadelphia,45,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Rose Hill,1,
Thad Cochran,U.S. Senate,,Republican,Jasper,Rose Hill,42,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Rose Hill,61,
Hardy Caraway,U.S. House,3,Republican,Jasper,Rose Hill,12,
Gregg Harper,U.S. House,3,Republican,Jasper,Rose Hill,86,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Stringer,3,
Thad Cochran,U.S. Senate,,Republican,Jasper,Stringer,73,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Stringer,402,
Hardy Caraway,U.S. House,3,Republican,Jasper,Stringer,51,
Gregg Harper,U.S. House,3,Republican,Jasper,Stringer,394,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,Vossburg,0,
Thad Cochran,U.S. Senate,,Republican,Jasper,Vossburg,15,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Vossburg,19,
Hardy Caraway,U.S. House,3,Republican,Jasper,Vossburg,4,
Gregg Harper,U.S. House,3,Republican,Jasper,Vossburg,20,
Thomas L. Carey,U.S. Senate,,Republican,Jasper,,29,
Thad Cochran,U.S. Senate,,Republican,Jasper,,642,
Chris McDaniel,U.S. Senate,,Republican,Jasper,,1662,TRUE
Hardy Caraway,U.S. House,3,Republican,Jasper,,248,
Gregg Harper,U.S. House,3,Republican,Jasper,,1892,TRUE
