candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Abbeville,2,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Abbeville,62,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Abbeville,75,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Abbeville,128,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Airport Grocery,2,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Airport Grocery,63,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Airport Grocery,78,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Airport Grocery,123,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,1,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,70,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,64,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Anchor-Taylor 4,116,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Burgess,2,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Burgess,80,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Burgess,41,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Burgess,106,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,College Hill,5,
Thad Cochran,U.S. Senate,,Republican,Lafayette,College Hill,228,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,College Hill,114,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,College Hill,298,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,4,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,63,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,67,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,117,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Harmontown,0,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Harmontown,47,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Harmontown,77,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Harmontown,99,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Oxford 1,4,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 1,449,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 1,168,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 1,538,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Oxford 2,8,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 2,657,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 2,286,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 2,788,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Oxford 3,0,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 3,185,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 3,74,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 3,228,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Oxford 4,3,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 4,446,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 4,175,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 4,548,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Oxford 5,2,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 5,189,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 5,49,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 5,192,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Paris,2,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Paris,47,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Paris,54,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Paris,87,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Philadelphia,1,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Philadelphia,23,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Philadelphia,26,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Philadelphia,39,
Thomas L. Carey,U.S. Senate,,Republican,Lafayette,Taylor 3,0,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Taylor 3,24,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Taylor 3,18,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Taylor 3,37,
