candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Blue Cane,56,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Blue Cane,13,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Blue Cane,5,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Blue Cane,2,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Blue Cane,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Blue Cane,91,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Brazil,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Brazil,2,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Brazil,2,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Brazil,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Brazil,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Brazil,13,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Cascilla,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Cascilla,2,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Cascilla,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Cascilla,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Cascilla,4,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Cascilla,30,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #1,40,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #1,7,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #1,4,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #1,2,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #1,8,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #1,53,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #2,105,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #2,18,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #2,18,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #2,3,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #2,10,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #2,172,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #3,53,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #3,5,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #3,8,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #3,1,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #3,6,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Charleston Beat #3,79,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Enid,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Enid,1,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Enid,6,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Enid,2,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Enid,2,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Enid,33,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Glendora,72,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Glendora,10,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Glendora,13,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Glendora,2,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Glendora,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Glendora,114,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Leverette,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Leverette,0,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Leverette,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Leverette,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Leverette,1,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Leverette,12,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Murphreesbore,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Murphreesbore,0,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Murphreesbore,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Murphreesbore,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Murphreesbore,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Murphreesbore,4,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Paynes,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Paynes,0,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Paynes,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Paynes,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Paynes,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Paynes,5,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Phillip,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Phillip,5,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Phillip,9,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Phillip,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Phillip,1,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Phillip,37,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Rosebloom,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Rosebloom,0,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Rosebloom,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Rosebloom,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Rosebloom,1,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Rosebloom,0,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Springhill,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Springhill,0,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Springhill,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Springhill,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Springhill,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Springhill,8,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #2,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #2,1,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #2,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #2,1,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Sumner Beat #2,2,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Sumner Beat #2,14,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #5,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #5,5,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #5,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Sumner Beat #5,1,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Sumner Beat #5,3,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Sumner Beat #5,43,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Teasdale,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Teasdale,1,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Teasdale,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Teasdale,1,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Teasdale,7,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Teasdale,9,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Tippo,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Tippo,6,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Tippo,3,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Tippo,0,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Tippo,3,
Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Tippo,31,
Travis W. Childers,U.S. Senate,,Democrat,Tallahatchie,Tutwiler,73,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tallahatchie,Tutwiler,17,
Bill Marcy,U.S. Senate,,Democrat,Tallahatchie,Tutwiler,17,
Jonathan Rawl,U.S. Senate,,Democrat,Tallahatchie,Tutwiler,7,
Damien Fairconetue,U.S. House,2,Democrat,Tallahatchie,Tutwiler,8,
