candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Perry,Arlington 4100,67,
Chris McDaniel,U.S. Senate,,Republican,Perry,Arlington 4100,106,
Thad Cochran,U.S. Senate,,Republican,Perry,Beaumont District 1 1030,23,
Chris McDaniel,U.S. Senate,,Republican,Perry,Beaumont District 1 1030,31,
Thad Cochran,U.S. Senate,,Republican,Perry,Beaumont Senior Citizens 5120,44,
Chris McDaniel,U.S. Senate,,Republican,Perry,Beaumont Senior Citizens 5120,52,
Thad Cochran,U.S. Senate,,Republican,Perry,Courthouse 5110,35,
Chris McDaniel,U.S. Senate,,Republican,Perry,Courthouse 5110,100,
Thad Cochran,U.S. Senate,,Republican,Perry,Deep Creek 5150,11,
Chris McDaniel,U.S. Senate,,Republican,Perry,Deep Creek 5150,23,
Thad Cochran,U.S. Senate,,Republican,Perry,Hintonville 4090,24,
Chris McDaniel,U.S. Senate,,Republican,Perry,Hintonville 4090,56,
Thad Cochran,U.S. Senate,,Republican,Perry,Indian Springs 1010,32,
Chris McDaniel,U.S. Senate,,Republican,Perry,Indian Springs 1010,64,
Thad Cochran,U.S. Senate,,Republican,Perry,Janice 5140,65,
Chris McDaniel,U.S. Senate,,Republican,Perry,Janice 5140,125,
Thad Cochran,U.S. Senate,,Republican,Perry,New Augusta Community Center,18,
Chris McDaniel,U.S. Senate,,Republican,Perry,New Augusta Community Center,29,
Thad Cochran,U.S. Senate,,Republican,Perry,Prospect 2050,26,
Chris McDaniel,U.S. Senate,,Republican,Perry,Prospect 2050,53,
Thad Cochran,U.S. Senate,,Republican,Perry,Richton City Hall 3070,89,
Chris McDaniel,U.S. Senate,,Republican,Perry,Richton City Hall 3070,248,
Thad Cochran,U.S. Senate,,Republican,Perry,Richton Holly Street 3060,71,
Chris McDaniel,U.S. Senate,,Republican,Perry,Richton Holly Street 3060,101,
Thad Cochran,U.S. Senate,,Republican,Perry,Richton Multi Purpose 4080,54,
Chris McDaniel,U.S. Senate,,Republican,Perry,Richton Multi Purpose 4080,72,
Thad Cochran,U.S. Senate,,Republican,Perry,Runnelstown 2040,90,
Chris McDaniel,U.S. Senate,,Republican,Perry,Runnelstown 2040,303,
Thad Cochran,U.S. Senate,,Republican,Perry,Thompson Hill 5130,9,
Chris McDaniel,U.S. Senate,,Republican,Perry,Thompson Hill 5130,19,
Thad Cochran,U.S. Senate,,Republican,Perry,Miracle Temple COGIC 1040,12,
Chris McDaniel,U.S. Senate,,Republican,Perry,Miracle Temple COGIC 1040,9,
Thad Cochran,U.S. Senate,,Republican,Perry,,670,
Chris McDaniel,U.S. Senate,,Republican,Perry,,1391,TRUE
