candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Bassfield 26,32,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Bassfield 26,47,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Bassfield 31,21,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Bassfield 31,32,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Bassfield 32,21,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Bassfield 32,17,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Bournham 21,0,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Bournham 21,0,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Carson 22,29,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Carson 22,49,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Clem 41,22,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Clem 41,28,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Good Hope 33,18,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Good Hope 33,47,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Granby 11,8,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Granby 11,19,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Green's Creek 23,31,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Green's Creek 23,82,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Gwinville 51,8,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Gwinville 51,6,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Hathorn 24,22,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Hathorn 24,37,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Hebron 52,20,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Hebron 52,16,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Melba 34,12,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Melba 34,18,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Mt Carmel 42,4,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Mt Carmel 42,4,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,North East Prentiss 43,34,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,North East Prentiss 43,60,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,North West Prentiss 53,24,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,North West Prentiss 53,28,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Red House 55,49,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Red House 55,20,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Son's Academy 25,10,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Son's Academy 25,27,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,South Prentiss 12,88,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,South Prentiss 12,125,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,South Prentiss 13,35,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,South Prentiss 13,35,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Whiting 56,26,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Whiting 56,8,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,Williamson Mill 44,33,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,Williamson Mill 44,58,
Thad Cochran,U.S. Senate,,R,Jefferson Davis,,547,
Chris McDaniel,U.S. Senate,,R,Jefferson Davis,,763,TRUE
