candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Jasper,Bay Springs Beat 3,79,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Bay Springs Beat 3,155,
Thad Cochran,U.S. Senate,,Republican,Jasper,Bay Springs Beat 4,68,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Bay Springs Beat 4,186,
Thad Cochran,U.S. Senate,,Republican,Jasper,Beat 1 Antioch 2 Judicial,23,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Beat 1 Antioch 2 Judicial,117,
Thad Cochran,U.S. Senate,,Republican,Jasper,Beat 1 Holders-Waldrup 1,35,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Beat 1 Holders-Waldrup 1,86,
Thad Cochran,U.S. Senate,,Republican,Jasper,Claiborne,27,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Claiborne,89,
Thad Cochran,U.S. Senate,,Republican,Jasper,Fellowship,26,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Fellowship,17,
Thad Cochran,U.S. Senate,,Republican,Jasper,Heidelberg Beat 5,167,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Heidelberg Beat 5,68,
Thad Cochran,U.S. Senate,,Republican,Jasper,Louin,50,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Louin,126,
Thad Cochran,U.S. Senate,,Republican,Jasper,Midway,35,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Midway,19,
Thad Cochran,U.S. Senate,,Republican,Jasper,Montrose,24,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Montrose,60,
Thad Cochran,U.S. Senate,,Republican,Jasper,Moss First,1,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Moss First,15,
Thad Cochran,U.S. Senate,,Republican,Jasper,Moss Second,60,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Moss Second,262,
Thad Cochran,U.S. Senate,,Republican,Jasper,Oak Bowery,9,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Oak Bowery,17,
Thad Cochran,U.S. Senate,,Republican,Jasper,Palestine,4,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Palestine,4,
Thad Cochran,U.S. Senate,,Republican,Jasper,Paulding,76,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Paulding,93,
Thad Cochran,U.S. Senate,,Republican,Jasper,Philadelphia,24,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Philadelphia,45,
Thad Cochran,U.S. Senate,,Republican,Jasper,Rose Hill,43,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Rose Hill,72,
Thad Cochran,U.S. Senate,,Republican,Jasper,Stringer,68,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Stringer,476,
Thad Cochran,U.S. Senate,,Republican,Jasper,Vossburg,37,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Vossburg,25,
Thad Cochran,U.S. Senate,,Republican,Jasper,Antioch,23,
Chris McDaniel,U.S. Senate,,Republican,Jasper,Antioch,117,
Thad Cochran,U.S. Senate,,Republican,Jasper,,856,
Chris McDaniel,U.S. Senate,,Republican,Jasper,,1932,TRUE
