candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,32,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,39,
Alan Nunnelee,U.S. House,1,Republican,Oktibbeha,Bell Schoolhouse,66,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Center Grove/North Adaton,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Center Grove/North Adaton,64,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Center Grove/North Adaton,51,
Alan Nunnelee,U.S. House,1,Republican,Oktibbeha,Center Grove/North Adaton,41,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Center Grove/North Adaton,1,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Center Grove/North Adaton,59,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Central Starkville,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Central Starkville,66,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Central Starkville,19,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Central Starkville,8,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Central Starkville,70,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Craig Springs/South Bradley,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Craig Springs/South Bradley,33,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Craig Springs/South Bradley,46,
Alan Nunnelee,U.S. House,1,Republican,Oktibbeha,Craig Springs/South Bradley,12,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Craig Springs/South Bradley,5,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Craig Springs/South Bradley,53,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,East Starkville,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,East Starkville,21,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,East Starkville,7,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,East Starkville,4,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,East Starkville,21,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Gillespie,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Gillespie,94,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Gillespie,27,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Gillespie,9,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Gillespie,107,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Hickory Grove/Southeast,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Hickory Grove/Southeast,85,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Hickory Grove/Southeast,126,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Hickory Grove/Southeast,13,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Hickory Grove/Southeast,192,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Maben,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Maben,29,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Maben,11,
Alan Nunnelee,U.S. House,1,Republican,Oktibbeha,Maben,32,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,North Longview,2,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Longview,122,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Longview,72,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,North Longview,8,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,North Longview,178,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,1,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,39,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,21,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,North Starkville District 2,3,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,North Starkville District 2,53,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,2,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,337,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,99,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,North Starkville District 3,35,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,North Starkville District 3,374,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,55,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,29,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Northeast Starkville,3,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Northeast Starkville,69,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Oktoc,2,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Oktoc,82,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Oktoc,41,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Oktoc,6,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Oktoc,115,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Osborn,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Osborn,87,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Osborn,39,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Osborn,8,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Osborn,113,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Self Creek/Double Springs,2,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Self Creek/Double Springs,76,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Self Creek/Double Springs,62,
Alan Nunnelee,U.S. House,1,Republican,Oktibbeha,Self Creek/Double Springs,0,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Self Creek/Double Springs,16,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Self Creek/Double Springs,117,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,Sessums,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Sessums,82,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Sessums,34,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,Sessums,7,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,Sessums,104,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,South Adaton,3,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Adaton,67,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Adaton,40,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,South Adaton,8,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,South Adaton,99,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,South Longview,0,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Longview,35,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Longview,20,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,South Longview,5,
Gregg Harper,U.S. House,3,Republican,Oktibbeha,South Longview,44,
Thomas L. Carey,U.S. Senate,,Republican,Oktibbeha,South Starkville,7,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Starkville,859,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Starkville,280,
Hardy Caraway,U.S. House,3,Republican,Oktibbeha,South Starkville,57,
