candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
Bill Marcy,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
Jonathan Rawl,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
Damien Fairconetue,U.S. House,2,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
Bennie G. Thompson,U.S. House,2,Democrat,Humphreys,Belzoni North - 1bnh34 1021,0,
Travis W. Childers,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh51 1020,63,
William Bond Compton Jr.,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh51 1020,22,
Bill Marcy,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh51 1020,33,
Jonathan Rawl,U.S. Senate,,Democrat,Humphreys,Belzoni North - 1bnh51 1020,4,
Damien Fairconetue,U.S. House,2,Democrat,Humphreys,Belzoni North - 1bnh51 1020,4,
Bennie G. Thompson,U.S. House,2,Democrat,Humphreys,Belzoni North - 1bnh51 1020,156,
Travis W. Childers,U.S. Senate,,Democrat,Humphreys,Belzoni North - 2bn 2020,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Humphreys,Belzoni North - 2bn 2020,12,
Bill Marcy,U.S. Senate,,Democrat,Humphreys,Belzoni North - 2bn 2020,11,
Jonathan Rawl,U.S. Senate,,Democrat,Humphreys,Belzoni North - 2bn 2020,1,
Damien Fairconetue,U.S. House,2,Democrat,Humphreys,Belzoni North - 2bn 2020,3,
Bennie G. Thompson,U.S. House,2,Democrat,Humphreys,Belzoni North - 2bn 2020,57,
Travis W. Childers,U.S. Senate,,Democrat,Humphreys,Belzoni North - 4 bn 4010,41,
William Bond Compton Jr.,U.S. Senate,,Democrat,Humphreys,Belzoni North - 4 bn 4010,11,
