candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Beauregard,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Beauregard,2,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Beauregard,8,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Beauregard,1,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Beauregard,5,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Beauregard,37,
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Carpenter,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Carpenter,6,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Carpenter,5,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Carpenter,1,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Carpenter,0,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Carpenter,43,
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Centerpoint,48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Centerpoint,4,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Centerpoint,7,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Centerpoint,0,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Centerpoint,8,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Centerpoint,57,
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Crystal Springs East,73,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs East,12,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Crystal Springs East,21,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Crystal Springs East,4,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Crystal Springs East,7,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs East,114,
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Crystal Springs North,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs North,6,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Crystal Springs North,9,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Crystal Springs North,2,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Crystal Springs North,1,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs North,54,
Travis W. Childers,U.S. Senate,,Democrat,Copiah,Crystal Springs South,102,
William Bond Compton Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs South,21,
Bill Marcy,U.S. Senate,,Democrat,Copiah,Crystal Springs South,28,
Jonathan Rawl,U.S. Senate,,Democrat,Copiah,Crystal Springs South,7,
Damien Fairconetue,U.S. House,2,Democrat,Copiah,Crystal Springs South,4,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs South,174,
