candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Central Gwd,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Central Gwd,1,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Central Gwd,0,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Central Gwd,1,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Central Gwd,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Central Gwd,48,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,East Gwd,220,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,East Gwd,13,
Bill Marcy,U.S. Senate,,Democrat,Leflore,East Gwd,17,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,East Gwd,5,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,East Gwd,4,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,East Gwd,310,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Minter City,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Minter City,2,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Minter City,1,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Minter City,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Minter City,1,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Minter City,26,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Money,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Money,0,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Money,0,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Money,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Money,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Money,11,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Morgan City,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Morgan City,5,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Morgan City,4,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Morgan City,4,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Morgan City,1,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Morgan City,29,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Mvsu,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Mvsu,4,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Mvsu,5,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Mvsu,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Mvsu,1,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Mvsu,38,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Ne Gwd,91,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Ne Gwd,6,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Ne Gwd,6,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Ne Gwd,3,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Ne Gwd,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Ne Gwd,119,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,North Gwd,49,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,North Gwd,2,
Bill Marcy,U.S. Senate,,Democrat,Leflore,North Gwd,5,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,North Gwd,1,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,North Gwd,5,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,North Gwd,61,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,North Itta Bena,132,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,North Itta Bena,9,
Bill Marcy,U.S. Senate,,Democrat,Leflore,North Itta Bena,12,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,North Itta Bena,4,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,North Itta Bena,7,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,North Itta Bena,187,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Precinct 65,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Precinct 65,0,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Precinct 65,0,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Precinct 65,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Precinct 65,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Precinct 65,0,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Rising Sun,79,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Rising Sun,4,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Rising Sun,6,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Rising Sun,5,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Rising Sun,3,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Rising Sun,125,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Schlater,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Schlater,5,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Schlater,0,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Schlater,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Schlater,3,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Schlater,36,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Sidon,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Sidon,3,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Sidon,1,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Sidon,1,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Sidon,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Sidon,55,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,South Gwd,52,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,South Gwd,4,
Bill Marcy,U.S. Senate,,Democrat,Leflore,South Gwd,2,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,South Gwd,1,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,South Gwd,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,South Gwd,82,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,South Itta Bena,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,South Itta Bena,5,
Bill Marcy,U.S. Senate,,Democrat,Leflore,South Itta Bena,4,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,South Itta Bena,1,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,South Itta Bena,1,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,South Itta Bena,54,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Southeast Gwd,161,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Southeast Gwd,9,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Southeast Gwd,16,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Southeast Gwd,3,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Southeast Gwd,5,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Southeast Gwd,238,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Southwest Gwd,49,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Southwest Gwd,2,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Southwest Gwd,4,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Southwest Gwd,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Southwest Gwd,2,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Southwest Gwd,74,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,Swiftown,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,Swiftown,1,
Bill Marcy,U.S. Senate,,Democrat,Leflore,Swiftown,0,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,Swiftown,0,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,Swiftown,0,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,Swiftown,10,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,West Gwd,187,
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,West Gwd,8,
Bill Marcy,U.S. Senate,,Democrat,Leflore,West Gwd,15,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,West Gwd,2,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,West Gwd,4,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,West Gwd,265,
Travis W. Childers,U.S. Senate,,Democrat,Leflore,,1229,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Leflore,,83,
Bill Marcy,U.S. Senate,,Democrat,Leflore,,98,
Jonathan Rawl,U.S. Senate,,Democrat,Leflore,,31,
Damien Fairconetue,U.S. House,2,Democrat,Leflore,,37,
Bennie G. Thompson,U.S. House,2,Democrat,Leflore,,1768,TRUE
