candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Lee,Auburn,121,
Chris McDaniel,U.S. Senate,,Republican,Lee,Auburn,163,
Thad Cochran,U.S. Senate,,Republican,Lee,Baldwyn,105,
Chris McDaniel,U.S. Senate,,Republican,Lee,Baldwyn,56,
Thad Cochran,U.S. Senate,,Republican,Lee,Beech Springs,101,
Chris McDaniel,U.S. Senate,,Republican,Lee,Beech Springs,78,
Thad Cochran,U.S. Senate,,Republican,Lee,Belden,333,
Chris McDaniel,U.S. Senate,,Republican,Lee,Belden,203,
Thad Cochran,U.S. Senate,,Republican,Lee,Birmingham Ridge,239,
Chris McDaniel,U.S. Senate,,Republican,Lee,Birmingham Ridge,174,
Thad Cochran,U.S. Senate,,Republican,Lee,Bissell,1111,
Chris McDaniel,U.S. Senate,,Republican,Lee,Bissell,598,
Thad Cochran,U.S. Senate,,Republican,Lee,Brewer,100,
Chris McDaniel,U.S. Senate,,Republican,Lee,Brewer,61,
Thad Cochran,U.S. Senate,,Republican,Lee,Cedar Hill,169,
Chris McDaniel,U.S. Senate,,Republican,Lee,Cedar Hill,177,
Thad Cochran,U.S. Senate,,Republican,Lee,Davis Box,25,
Chris McDaniel,U.S. Senate,,Republican,Lee,Davis Box,22,
Thad Cochran,U.S. Senate,,Republican,Lee,East Heights,109,
Chris McDaniel,U.S. Senate,,Republican,Lee,East Heights,85,
Thad Cochran,U.S. Senate,,Republican,Lee,Eggville,60,
Chris McDaniel,U.S. Senate,,Republican,Lee,Eggville,93,
Thad Cochran,U.S. Senate,,Republican,Lee,Euclatubba,34,
Chris McDaniel,U.S. Senate,,Republican,Lee,Euclatubba,68,
Thad Cochran,U.S. Senate,,Republican,Lee,Fellowship,63,
Chris McDaniel,U.S. Senate,,Republican,Lee,Fellowship,74,
Thad Cochran,U.S. Senate,,Republican,Lee,Friendship,38,
Chris McDaniel,U.S. Senate,,Republican,Lee,Friendship,29,
Thad Cochran,U.S. Senate,,Republican,Lee,Gilvo,32,
Chris McDaniel,U.S. Senate,,Republican,Lee,Gilvo,28,
Thad Cochran,U.S. Senate,,Republican,Lee,Guntown,59,
Chris McDaniel,U.S. Senate,,Republican,Lee,Guntown,118,
Thad Cochran,U.S. Senate,,Republican,Lee,Hebron,32,
Chris McDaniel,U.S. Senate,,Republican,Lee,Hebron,71,
Thad Cochran,U.S. Senate,,Republican,Lee,Kedron,53,
Chris McDaniel,U.S. Senate,,Republican,Lee,Kedron,70,
Thad Cochran,U.S. Senate,,Republican,Lee,Mooreville,139,
Chris McDaniel,U.S. Senate,,Republican,Lee,Mooreville,192,
Thad Cochran,U.S. Senate,,Republican,Lee,Nettleton,120,
Chris McDaniel,U.S. Senate,,Republican,Lee,Nettleton,109,
Thad Cochran,U.S. Senate,,Republican,Lee,Oak Hill,269,
Chris McDaniel,U.S. Senate,,Republican,Lee,Oak Hill,221,
Thad Cochran,U.S. Senate,,Republican,Lee,Old Union,49,
Chris McDaniel,U.S. Senate,,Republican,Lee,Old Union,46,
Thad Cochran,U.S. Senate,,Republican,Lee,Palmetto,75,
Chris McDaniel,U.S. Senate,,Republican,Lee,Palmetto,102,
Thad Cochran,U.S. Senate,,Republican,Lee,Petersburg,37,
Chris McDaniel,U.S. Senate,,Republican,Lee,Petersburg,43,
Thad Cochran,U.S. Senate,,Republican,Lee,Plantersville,98,
Chris McDaniel,U.S. Senate,,Republican,Lee,Plantersville,79,
Thad Cochran,U.S. Senate,,Republican,Lee,Pleasant Grove,63,
Chris McDaniel,U.S. Senate,,Republican,Lee,Pleasant Grove,67,
Thad Cochran,U.S. Senate,,Republican,Lee,Pratts,47,
Chris McDaniel,U.S. Senate,,Republican,Lee,Pratts,59,
Thad Cochran,U.S. Senate,,Republican,Lee,Richmond,62,
Chris McDaniel,U.S. Senate,,Republican,Lee,Richmond,70,
Thad Cochran,U.S. Senate,,Republican,Lee,Saltillo,311,
Chris McDaniel,U.S. Senate,,Republican,Lee,Saltillo,377,
Thad Cochran,U.S. Senate,,Republican,Lee,Shannon,59,
Chris McDaniel,U.S. Senate,,Republican,Lee,Shannon,46,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 1,274,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 1,74,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 2,733,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 2,275,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 3,747,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 3,455,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 4 North,176,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 4 North,73,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 4 South,84,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 4 South,34,
Thad Cochran,U.S. Senate,,Republican,Lee,Tupelo 5,115,
Chris McDaniel,U.S. Senate,,Republican,Lee,Tupelo 5,60,
Thad Cochran,U.S. Senate,,Republican,Lee,Unity,50,
Chris McDaniel,U.S. Senate,,Republican,Lee,Unity,76,
Thad Cochran,U.S. Senate,,Republican,Lee,Verona,130,
Chris McDaniel,U.S. Senate,,Republican,Lee,Verona,89,
Thad Cochran,U.S. Senate,,Republican,Lee,,6422,TRUE
Chris McDaniel,U.S. Senate,,Republican,Lee,,4715,
