candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Holmes,1 Acona,1,
Thad Cochran,U.S. Senate,,Republican,Holmes,1 Acona,6,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,1 Acona,4,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,1 Durant St. Anderson,1,
Thad Cochran,U.S. Senate,,Republican,Holmes,1 Durant St. Anderson,10,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,1 Durant St. Anderson,4,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,2 Lexington Sandhill,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,2 Lexington Sandhill,0,
Chris McDaniel,U.S. Senate,,Republican,Holmes,2 Lexington Sandhill,0,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,23,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,15,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 2 Durant,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 Durant,42,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 Durant,33,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,15,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,12,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 2 West,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 West,40,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 West,27,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),42,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),32,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 3 Ebenezer (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Ebenezer (A-Z),21,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Ebenezer (A-Z),18,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 3 Goodman,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Goodman,18,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Goodman,10,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 3 Pickens,1,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Pickens,25,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Pickens,13,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 4 Lexington,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Lexington,43,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Lexington,21,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 4 Thornton (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Thornton (A-Z),4,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Thornton (A-Z),7,TRUE
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),6,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),1,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),28,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),10,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),59,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),48,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,28,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,19,
Thomas L. Carey,U.S. Senate,,Republican,Holmes,,3,
Thad Cochran,U.S. Senate,,Republican,Holmes,,410,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,,274,
