candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, Bellemont",445,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, Bellemont",328,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, By-Pass Fire",68,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, By-Pass Fire",69,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, Courthouse",220,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, Courthouse",100,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Beau Pre",123,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Beau Pre",108,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Duncan Park",200,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Duncan Park",86,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Kingston",71,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Kingston",169,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Liberty Park",156,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Liberty Park",145,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Concord",26,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Concord",11,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Maryland Hgts.",21,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Maryland Hgts.",1,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Nps Multi Purpose Bldg.",71,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Nps Multi Purpose Bldg.",43,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Palestine",66,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Palestine",83,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 4, Carpenter",73,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 4, Carpenter",33,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 4, Morgantown",44,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 4, Morgantown",29,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 4, Northside",130,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 4, Northside",8,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 4, Pine Ridge",43,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 4, Pine Ridge",17,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 5, Airport",33,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 5, Airport",56,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 5, Foster Mound",61,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 5, Foster Mound",13,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 5, Oakland",137,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 5, Oakland",181,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 5, Washington",83,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 5, Washington",87,
Thad Cochran,U.S. Senate,,Republican,Adams,,2071,TRUE
Chris McDaniel,U.S. Senate,,Republican,Adams,,1567,
