candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Holmes,1 Acona,20,
Chris McDaniel,U.S. Senate,,Republican,Holmes,1 Acona,4,
Thad Cochran,U.S. Senate,,Republican,Holmes,1 Durant St. Anderson,20,
Chris McDaniel,U.S. Senate,,Republican,Holmes,1 Durant St. Anderson,8,
Thad Cochran,U.S. Senate,,Republican,Holmes,2 Lexington Sandhill,0,
Chris McDaniel,U.S. Senate,,Republican,Holmes,2 Lexington Sandhill,0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,52,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,25,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 Durant,51,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 Durant,37,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,23,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,17,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 2 West,59,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 2 West,28,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),44,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),31,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Ebenezer (A-Z),66,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Ebenezer (A-Z),23,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Goodman,54,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Goodman,12,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 3 Pickens,72,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 3 Pickens,18,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Lexington,84,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Lexington,22,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Thornton (A-Z),17,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Thornton (A-Z),8,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),11,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),34,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),14,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),80,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),44,
Thad Cochran,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,87,
Chris McDaniel,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,23,
Thad Cochran,U.S. Senate,,Republican,Holmes,,774,TRUE
Chris McDaniel,U.S. Senate,,Republican,Holmes,,314,
