candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Forrest,Bar Mac,259,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Bar Mac,604,
Thad Cochran,U.S. Senate,,Republican,Forrest,Brooklyn,66,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Brooklyn,136,
Thad Cochran,U.S. Senate,,Republican,Forrest,Burger Center,62,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Burger Center,1,
Thad Cochran,U.S. Senate,,Republican,Forrest,Camp,149,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Camp,68,
Thad Cochran,U.S. Senate,,Republican,Forrest,Carnes,90,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Carnes,209,
Thad Cochran,U.S. Senate,,Republican,Forrest,Court Street,131,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Court Street,33,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dantzler,44,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Dantzler,188,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dixie,305,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Dixie,509,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dixie Pine Central,151,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Dixie Pine Central,55,
Thad Cochran,U.S. Senate,,Republican,Forrest,Eatonville,128,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Eatonville,230,
Thad Cochran,U.S. Senate,,Republican,Forrest,Glendale,134,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Glendale,112,
Thad Cochran,U.S. Senate,,Republican,Forrest,Hattiesburg Cultural Center,105,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Hattiesburg Cultural Center,23,
Thad Cochran,U.S. Senate,,Republican,Forrest,Highland Park,129,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Highland Park,85,
Thad Cochran,U.S. Senate,,Republican,Forrest,Kamper Park,302,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Kamper Park,199,
Thad Cochran,U.S. Senate,,Republican,Forrest,Leeville,144,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Leeville,369,
Thad Cochran,U.S. Senate,,Republican,Forrest,Lillie Burney,53,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Lillie Burney,2,
Thad Cochran,U.S. Senate,,Republican,Forrest,Maxie,37,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Maxie,32,
Thad Cochran,U.S. Senate,,Republican,Forrest,Mclaurin,61,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Mclaurin,93,
Thad Cochran,U.S. Senate,,Republican,Forrest,North Heights,90,
Chris McDaniel,U.S. Senate,,Republican,Forrest,North Heights,33,
Thad Cochran,U.S. Senate,,Republican,Forrest,Petal Civic Center,190,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Petal Civic Center,362,
Thad Cochran,U.S. Senate,,Republican,Forrest,Petal Masonic,193,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Petal Masonic,337,
Thad Cochran,U.S. Senate,,Republican,Forrest,Pinecrest,240,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Pinecrest,103,
Thad Cochran,U.S. Senate,,Republican,Forrest,Rawls Springs,149,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Rawls Springs,168,
Thad Cochran,U.S. Senate,,Republican,Forrest,Rowan,94,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Rowan,6,
Thad Cochran,U.S. Senate,,Republican,Forrest,Salvation Army,149,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Salvation Army,21,
Thad Cochran,U.S. Senate,,Republican,Forrest,Sigler Center,176,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Sigler Center,84,
Thad Cochran,U.S. Senate,,Republican,Forrest,Sunrise,317,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Sunrise,613,
Thad Cochran,U.S. Senate,,Republican,Forrest,Thames,814,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Thames,348,
Thad Cochran,U.S. Senate,,Republican,Forrest,Timberton,114,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Timberton,104,
Thad Cochran,U.S. Senate,,Republican,Forrest,Train Depot,73,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Train Depot,23,
Thad Cochran,U.S. Senate,,Republican,Forrest,West Hills,145,
Chris McDaniel,U.S. Senate,,Republican,Forrest,West Hills,126,
Thad Cochran,U.S. Senate,,Republican,Forrest,West Petal,53,
Chris McDaniel,U.S. Senate,,Republican,Forrest,West Petal,121,
Thad Cochran,U.S. Senate,,Republican,Forrest,Westside,264,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Westside,133,
Thad Cochran,U.S. Senate,,Republican,Forrest,Richburg,171,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Richburg,142,
Thad Cochran,U.S. Senate,,Republican,Forrest,Sheeplo,84,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Sheeplo,175,
Thad Cochran,U.S. Senate,,Republican,,,5666,
Chris McDaniel,U.S. Senate,,Republican,,,5847,TRUE
