candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Belmont,83,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Belmont,68,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Burnsville,78,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Burnsville,85,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Coles Mill,47,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Coles Mill,87,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Cotton Springs,30,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Cotton Springs,26,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Dennis,26,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Dennis,34,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,East Belmont,37,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,East Belmont,58,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,East Iuka,128,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,East Iuka,173,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Golden,93,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Golden,80,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Hubbard Salem,11,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Hubbard Salem,27,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Iuka,115,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Iuka,92,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,North Belmont,45,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,North Belmont,43,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,North Burnsville,42,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,North Burnsville,61,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,North Iuka,112,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,North Iuka,107,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Paden,29,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Paden,20,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Springhill,46,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Springhill,41,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,Tishomingo,120,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,Tishomingo,99,
Thad Cochran,U.S. Senate,,Republican,Tishomingo,,1042,
Chris McDaniel,U.S. Senate,,Republican,Tishomingo,,1101,TRUE
