candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Kemper,Band Building,30,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Band Building,31,
Thad Cochran,U.S. Senate,,Republican,Kemper,Courthouse,58,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Courthouse,59,
Thad Cochran,U.S. Senate,,Republican,Kemper,Farmers Market,7,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Farmers Market,2,
Thad Cochran,U.S. Senate,,Republican,Kemper,Fort Stevens,40,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Fort Stevens,35,
Thad Cochran,U.S. Senate,,Republican,Kemper,Kellis Store,7,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Kellis Store,7,
Thad Cochran,U.S. Senate,,Republican,Kemper,Kemper Springs,6,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Kemper Springs,3,
Thad Cochran,U.S. Senate,,Republican,Kemper,Lynville,65,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Lynville,43,
Thad Cochran,U.S. Senate,,Republican,Kemper,Lynwood,58,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Lynwood,55,
Thad Cochran,U.S. Senate,,Republican,Kemper,Mount Nebo,26,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Mount Nebo,27,
Thad Cochran,U.S. Senate,,Republican,Kemper,Porterville,32,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Porterville,32,
Thad Cochran,U.S. Senate,,Republican,Kemper,Preston,45,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Preston,36,
Thad Cochran,U.S. Senate,,Republican,Kemper,Satellite,53,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Satellite,43,
Thad Cochran,U.S. Senate,,Republican,Kemper,Scooba A-L,13,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Scooba A-L,31,
Thad Cochran,U.S. Senate,,Republican,Kemper,Scooba M-Z,46,
Chris McDaniel,U.S. Senate,,Republican,Kemper,Scooba M-Z,25,
Thad Cochran,U.S. Senate,,Republican,Kemper,,486,TRUE
Chris McDaniel,U.S. Senate,,Republican,Kemper,,429,
