candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Bolton,1,
Thad Cochran,U.S. Senate,,Republican,Hinds,Bolton,55,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Bolton,49,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Brownsville,2,
Thad Cochran,U.S. Senate,,Republican,Hinds,Brownsville,60,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Brownsville,44,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Byram 1,0,
Thad Cochran,U.S. Senate,,Republican,Hinds,Byram 1,135,
Chris McDaniel,U.S. Senate,,Republican,Hinds,Byram 1,146,TRUE
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Byram 2,1,
Thad Cochran,U.S. Senate,,Republican,Hinds,Byram 2,273,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Byram 2,251,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Byram 3,1,
Thad Cochran,U.S. Senate,,Republican,Hinds,Byram 3,83,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Byram 3,82,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Cayuga,0,
Thad Cochran,U.S. Senate,,Republican,Hinds,Cayuga,21,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Cayuga,8,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Chapel Hill,1,
Thad Cochran,U.S. Senate,,Republican,Hinds,Chapel Hill,58,
Chris McDaniel,U.S. Senate,,Republican,Hinds,Chapel Hill,64,TRUE
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Clinton 1,1,
Thad Cochran,U.S. Senate,,Republican,Hinds,Clinton 1,196,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Clinton 1,130,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Clinton 2,3,
Thad Cochran,U.S. Senate,,Republican,Hinds,Clinton 2,484,TRUE
Chris McDaniel,U.S. Senate,,Republican,Hinds,Clinton 2,335,
Thomas L. Carey,U.S. Senate,,Republican,Hinds,Clinton 3,4,
Thad Cochran,U.S. Senate,,Republican,Hinds,Clinton 3,437,TRUE
