candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Jones,George Harrison,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,George Harrison,8,
Bill Marcy,U.S. Senate,,Democrat,Jones,George Harrison,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,George Harrison,2,
Trish Causey,U.S. House,4,Democrat,Jones,George Harrison,27,
Matt Moore,U.S. House,4,Democrat,Jones,George Harrison,26,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Gitano,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Gitano,2,
Bill Marcy,U.S. Senate,,Democrat,Jones,Gitano,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Gitano,1,
Trish Causey,U.S. House,4,Democrat,Jones,Gitano,5,
Matt Moore,U.S. House,4,Democrat,Jones,Gitano,12,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Glade,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Glade,1,
Bill Marcy,U.S. Senate,,Democrat,Jones,Glade,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Glade,2,
Trish Causey,U.S. House,4,Democrat,Jones,Glade,5,
Matt Moore,U.S. House,4,Democrat,Jones,Glade,7,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Hebron,53,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Hebron,4,
Bill Marcy,U.S. Senate,,Democrat,Jones,Hebron,9,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Hebron,4,
Trish Causey,U.S. House,4,Democrat,Jones,Hebron,21,
Matt Moore,U.S. House,4,Democrat,Jones,Hebron,39,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Johnson,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Johnson,2,
Bill Marcy,U.S. Senate,,Democrat,Jones,Johnson,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Johnson,4,
Trish Causey,U.S. House,4,Democrat,Jones,Johnson,3,
Matt Moore,U.S. House,4,Democrat,Jones,Johnson,8,
Travis W. Childers,U.S. Senate,,Democrat,Jones,L T Ellis Center,166,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,L T Ellis Center,38,
Bill Marcy,U.S. Senate,,Democrat,Jones,L T Ellis Center,20,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,L T Ellis Center,13,
Trish Causey,U.S. House,4,Democrat,Jones,L T Ellis Center,85,
Matt Moore,U.S. House,4,Democrat,Jones,L T Ellis Center,132,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Landrum,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Landrum,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Landrum,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Landrum,0,
Trish Causey,U.S. House,4,Democrat,Jones,Landrum,1,
Matt Moore,U.S. House,4,Democrat,Jones,Landrum,0,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Magnolia Center,126,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Magnolia Center,27,
Bill Marcy,U.S. Senate,,Democrat,Jones,Magnolia Center,18,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Magnolia Center,10,
Trish Causey,U.S. House,4,Democrat,Jones,Magnolia Center,82,
Matt Moore,U.S. House,4,Democrat,Jones,Magnolia Center,86,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Matthews,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Matthews,3,
Bill Marcy,U.S. Senate,,Democrat,Jones,Matthews,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Matthews,0,
Trish Causey,U.S. House,4,Democrat,Jones,Matthews,3,
Matt Moore,U.S. House,4,Democrat,Jones,Matthews,7,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Moselle,30,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Moselle,5,
Bill Marcy,U.S. Senate,,Democrat,Jones,Moselle,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Moselle,2,
Trish Causey,U.S. House,4,Democrat,Jones,Moselle,18,
Matt Moore,U.S. House,4,Democrat,Jones,Moselle,14,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Myrick,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Myrick,6,
Bill Marcy,U.S. Senate,,Democrat,Jones,Myrick,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Myrick,2,
Trish Causey,U.S. House,4,Democrat,Jones,Myrick,2,
Matt Moore,U.S. House,4,Democrat,Jones,Myrick,10,
Travis W. Childers,U.S. Senate,,Democrat,Jones,North Laurel,48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,North Laurel,17,
Bill Marcy,U.S. Senate,,Democrat,Jones,North Laurel,8,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,North Laurel,7,
Trish Causey,U.S. House,4,Democrat,Jones,North Laurel,31,
Matt Moore,U.S. House,4,Democrat,Jones,North Laurel,49,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Oak Park School,98,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Oak Park School,15,
Bill Marcy,U.S. Senate,,Democrat,Jones,Oak Park School,17,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Oak Park School,6,
Trish Causey,U.S. House,4,Democrat,Jones,Oak Park School,41,
Matt Moore,U.S. House,4,Democrat,Jones,Oak Park School,85,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Ovett,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Ovett,5,
Bill Marcy,U.S. Senate,,Democrat,Jones,Ovett,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Ovett,0,
Trish Causey,U.S. House,4,Democrat,Jones,Ovett,2,
Matt Moore,U.S. House,4,Democrat,Jones,Ovett,8,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Parkview Baptist Church,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Parkview Baptist Church,5,
Bill Marcy,U.S. Senate,,Democrat,Jones,Parkview Baptist Church,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Parkview Baptist Church,3,
Trish Causey,U.S. House,4,Democrat,Jones,Parkview Baptist Church,21,
Matt Moore,U.S. House,4,Democrat,Jones,Parkview Baptist Church,16,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Pine Grove,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Pine Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Pine Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Pine Grove,3,
Trish Causey,U.S. House,4,Democrat,Jones,Pine Grove,3,
Matt Moore,U.S. House,4,Democrat,Jones,Pine Grove,3,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Pleasant Ridge,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Pleasant Ridge,1,
Bill Marcy,U.S. Senate,,Democrat,Jones,Pleasant Ridge,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Pleasant Ridge,0,
Trish Causey,U.S. House,4,Democrat,Jones,Pleasant Ridge,2,
Matt Moore,U.S. House,4,Democrat,Jones,Pleasant Ridge,5,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Powers Community Center,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Powers Community Center,3,
Bill Marcy,U.S. Senate,,Democrat,Jones,Powers Community Center,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Powers Community Center,0,
Trish Causey,U.S. House,4,Democrat,Jones,Powers Community Center,10,
Matt Moore,U.S. House,4,Democrat,Jones,Powers Community Center,11,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Rainey,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Rainey,1,
Bill Marcy,U.S. Senate,,Democrat,Jones,Rainey,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Rainey,0,
Trish Causey,U.S. House,4,Democrat,Jones,Rainey,4,
Matt Moore,U.S. House,4,Democrat,Jones,Rainey,3,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Rustin,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Rustin,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Rustin,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Rustin,0,
Trish Causey,U.S. House,4,Democrat,Jones,Rustin,0,
Matt Moore,U.S. House,4,Democrat,Jones,Rustin,0,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Sand Hill,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Sand Hill,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Sand Hill,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Sand Hill,0,
Trish Causey,U.S. House,4,Democrat,Jones,Sand Hill,3,
Matt Moore,U.S. House,4,Democrat,Jones,Sand Hill,3,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Sandersville Civic Center,24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Sandersville Civic Center,6,
Bill Marcy,U.S. Senate,,Democrat,Jones,Sandersville Civic Center,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Sandersville Civic Center,2,
Trish Causey,U.S. House,4,Democrat,Jones,Sandersville Civic Center,12,
Matt Moore,U.S. House,4,Democrat,Jones,Sandersville Civic Center,22,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Shady Grove,45,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Shady Grove,9,
Bill Marcy,U.S. Senate,,Democrat,Jones,Shady Grove,8,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Shady Grove,4,
Trish Causey,U.S. House,4,Democrat,Jones,Shady Grove,21,
Matt Moore,U.S. House,4,Democrat,Jones,Shady Grove,41,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Sharon,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Sharon,2,
Bill Marcy,U.S. Senate,,Democrat,Jones,Sharon,2,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Sharon,2,
Trish Causey,U.S. House,4,Democrat,Jones,Sharon,13,
Matt Moore,U.S. House,4,Democrat,Jones,Sharon,10,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Shelton,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Shelton,1,
Bill Marcy,U.S. Senate,,Democrat,Jones,Shelton,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Shelton,3,
Trish Causey,U.S. House,4,Democrat,Jones,Shelton,23,
Matt Moore,U.S. House,4,Democrat,Jones,Shelton,17,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Soso,51,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Soso,5,
Bill Marcy,U.S. Senate,,Democrat,Jones,Soso,6,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Soso,2,
Trish Causey,U.S. House,4,Democrat,Jones,Soso,19,
Matt Moore,U.S. House,4,Democrat,Jones,Soso,37,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Springhill/Mauldin Community Center,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Springhill/Mauldin Community Center,6,
Bill Marcy,U.S. Senate,,Democrat,Jones,Springhill/Mauldin Community Center,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Springhill/Mauldin Community Center,1,
Trish Causey,U.S. House,4,Democrat,Jones,Springhill/Mauldin Community Center,10,
Matt Moore,U.S. House,4,Democrat,Jones,Springhill/Mauldin Community Center,20,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Tuckers,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Tuckers,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Tuckers,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Tuckers,0,
Trish Causey,U.S. House,4,Democrat,Jones,Tuckers,3,
Matt Moore,U.S. House,4,Democrat,Jones,Tuckers,0,
Travis W. Childers,U.S. Senate,,Democrat,Jones,Union,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,Union,0,
Bill Marcy,U.S. Senate,,Democrat,Jones,Union,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,Union,2,
Trish Causey,U.S. House,4,Democrat,Jones,Union,1,
Matt Moore,U.S. House,4,Democrat,Jones,Union,3,
Travis W. Childers,U.S. Senate,,Democrat,Jones,,1012,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Jones,,198,
Bill Marcy,U.S. Senate,,Democrat,Jones,,128,
Jonathan Rawl,U.S. Senate,,Democrat,Jones,,89,
Trish Causey,U.S. House,4,Democrat,Jones,,545,
Matt Moore,U.S. House,4,Democrat,Jones,,786,TRUE
