candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Abbeville,92,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Abbeville,45,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Abbeville,4,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Abbeville,2,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Abbeville,107,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Abbeville,28,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Airport Grocery,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Airport Grocery,0,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Airport Grocery,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Airport Grocery,1,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Airport Grocery,10,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Airport Grocery,9,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Anchor-Taylor 4,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Anchor-Taylor 4,2,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Anchor-Taylor 4,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Anchor-Taylor 4,0,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Anchor-Taylor 4,6,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Anchor-Taylor 4,3,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Burgess,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Burgess,0,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Burgess,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Burgess,0,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Burgess,14,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Burgess,1,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,College Hill,69,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,College Hill,16,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,College Hill,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,College Hill,2,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,College Hill,50,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,College Hill,30,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,3,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Harmontown,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Harmontown,1,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Harmontown,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Harmontown,0,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Harmontown,5,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Harmontown,4,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Oxford 1,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Oxford 1,7,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Oxford 1,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Oxford 1,5,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Oxford 1,51,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Oxford 1,16,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Oxford 2,162,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Oxford 2,7,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Oxford 2,5,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Oxford 2,4,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Oxford 2,89,
Rex N. Weathers,U.S. House,1,Democrat,Lafayette,Oxford 2,52,
Travis W. Childers,U.S. Senate,,Democrat,Lafayette,Oxford 3,114,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lafayette,Oxford 3,11,
Bill Marcy,U.S. Senate,,Democrat,Lafayette,Oxford 3,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lafayette,Oxford 3,2,
Ron E. Dickey,U.S. House,1,Democrat,Lafayette,Oxford 3,90,
